"Date","Open","High","Low","Close","a"
"13/02/2002",5135.7,5164.6,5097.7,5153.9,5175.13548387097
"14/02/2002",5153.9,5238,5151.9,5208.7,5174.82580645161
"15/02/2002",5208.7,5235.4,5174.8,5182.5,5170.42903225806
"18/02/2002",5182.5,5195.7,5152.3,5154.3,5164.96129032258
"19/02/2002",5154.3,5154.3,5089,5092.5,5158.47419354839
"20/02/2002",5092.5,5092.5,5015.5,5024.1,5151.17419354839
"21/02/2002",5024.1,5096.6,5024.1,5073.3,5146.16774193548
"22/02/2002",5073.3,5074.1,5016,5050.8,5141.65483870968
"25/02/2002",5050.8,5105.7,5047.9,5100.7,5138.49677419355
"26/02/2002",5100.8,5157.4,5100.8,5139,5139.31935483871
"27/02/2002",5139,5196.9,5129.6,5178.4,5139.71935483871
"28/02/2002",5178.4,5178.4,5093.7,5101,5138.86129032258
"01/03/2002",5101,5172.3,5101,5169,5139.84838709677
"04/03/2002",5169,5270.7,5169,5242,5143.56451612903
"05/03/2002",5242,5269.4,5208,5214,5146
"06/03/2002",5214,5251,5188.5,5245.5,5149.1064516129
"07/03/2002",5245.5,5317.6,5245.5,5282.1,5152.38064516129
"08/03/2002",5282.1,5328.6,5252.7,5285.7,5154.07741935484
"11/03/2002",5285.7,5313.6,5257.3,5258.9,5156.20322580645
"12/03/2002",5258.9,5258.9,5200.6,5252.5,5157.13548387097
"13/03/2002",5252.5,5307.3,5237.6,5272,5161.67096774194
"14/03/2002",5272,5272,5237.2,5261.4,5167.22258064516
"15/03/2002",5261.4,5297.2,5243.5,5292.7,5171.34838709677
"18/03/2002",5292.7,5320.8,5278.7,5299.9,5174.90322580645
"19/03/2002",5299.9,5331.6,5299.9,5316.1,5179.70322580645
"20/03/2002",5316.1,5316.1,5253.5,5266.9,5185.3
"21/03/2002",5266.9,5279.7,5240.1,5253.3,5191.09032258065
"22/03/2002",5253.3,5268.4,5235.3,5250.5,5195.07419354839
"25/03/2002",5250.5,5298.4,5203.6,5203.6,5197.50967741935
"26/03/2002",5203.6,5222.2,5170.5,5195.5,5198.59677419355
"27/03/2002",5195.5,5225.4,5189.4,5214.7,5201.14516129032
"28/03/2002",5214.7,5286.4,5214.7,5271.8,5204.94838709677
"02/04/2002",5271.8,5271.8,5231.5,5251.4,5206.32580645161
"03/04/2002",5251.4,5268.4,5235.4,5247.8,5208.43225806452
"04/04/2002",5247.8,5247.8,5187.7,5209.5,5210.21290322581
"05/04/2002",5209.5,5261.1,5207,5233.6,5214.76451612903
"08/04/2002",5233.6,5238.8,5149.3,5178.6,5219.74838709677
"09/04/2002",5178.6,5213.2,5164.6,5179.6,5223.17741935484
"10/04/2002",5179.6,5236.1,5155.1,5229.1,5228.92903225806
"11/04/2002",5229.1,5243.7,5136.3,5137.4,5230.11290322581
"12/04/2002",5137.4,5179.9,5137.4,5161,5230.82258064516
"15/04/2002",5161,5209,5153.2,5201.4,5231.56451612903
"16/04/2002",5201.4,5259.9,5201.4,5259.9,5236.69032258065
"17/04/2002",5259.9,5292.3,5256.6,5263.9,5239.75161290323
"18/04/2002",5263.9,5291.6,5229.4,5229.4,5239.34516129032
"19/04/2002",5229.4,5248.9,5210.4,5243.6,5240.3
"22/04/2002",5243.6,5243.6,5209.5,5221.5,5239.52580645161
"23/04/2002",5221.5,5241.6,5171.5,5191,5236.58709677419
"24/04/2002",5191,5225.3,5169,5218.2,5234.40967741935
"25/04/2002",5218.2,5218.2,5116,5197.5,5232.42903225806
"26/04/2002",5197.5,5218,5141.9,5159,5229.41290322581
"29/04/2002",5159,5171.4,5123.7,5153.9,5225.60322580645
"30/04/2002",5153.9,5168.8,5131.9,5165.6,5222.51290322581
"01/05/2002",5165.6,5177.7,5125,5125.5,5217.11935483871
"02/05/2002",5125.5,5192.7,5125.5,5174.1,5213.06129032258
"03/05/2002",5174.1,5236,5146.5,5203.1,5209.41612903226
"07/05/2002",5203.1,5203.1,5082.7,5119.9,5204.67419354839
"08/05/2002",5119.9,5209.1,5119.9,5209.1,5203.24838709677
"09/05/2002",5209.1,5216.6,5178.3,5197.6,5201.54193548387
"10/05/2002",5197.6,5204.3,5160.2,5171.2,5200.49677419355
"13/05/2002",5171.2,5208.2,5147.5,5204.8,5200.79677419355
"14/05/2002",5204.8,5260.9,5181.9,5239.5,5201.59677419355
"15/05/2002",5239.5,5272.2,5236.7,5259.1,5201.18709677419
"16/05/2002",5259.1,5278.9,5241.9,5248.5,5201.0935483871
"17/05/2002",5248.5,5282.2,5211.9,5218,5200.13225806452
"20/05/2002",5218,5246.5,5200.3,5208.1,5200.08709677419
"21/05/2002",5208.1,5242.4,5187.6,5197.2,5198.91290322581
"22/05/2002",5197.2,5200.5,5137,5151.9,5198.05161290323
"23/05/2002",5151.9,5195.9,5129.4,5175.3,5197.91290322581
"24/05/2002",5175.3,5197.1,5166.8,5169.1,5195.97741935484
"27/05/2002",5169.1,5187.9,5136,5136.3,5195.94193548387
"28/05/2002",5136.3,5169.1,5062.4,5074.2,5193.14193548387
"29/05/2002",5074.2,5085.1,5056.4,5083,5189.32258064516
"30/05/2002",5083,5083,5016.9,5040.8,5182.25483870968
"31/05/2002",5040.8,5085.1,5036.3,5085.1,5176.48709677419
"05/06/2002",5085.1,5085.1,4971.4,4989.1,5168.73548387097
"06/06/2002",4989.1,5016.7,4951.4,4957.6,5159.50967741936
"07/06/2002",4957.6,4957.6,4851.2,4920.4,5149.79677419355
"10/06/2002",4920.4,4948.3,4905,4928.2,5141.31935483871
"11/06/2002",4928.2,4943.7,4888.3,4934.8,5132.17741935484
"12/06/2002",4934.8,4934.8,4850.8,4851.7,5121.02258064516
"13/06/2002",4851.7,4882.8,4762.2,4771.9,5108.53548387097
"14/06/2002",4771.9,4771.9,4565.4,4630.8,5091.66129032258
"17/06/2002",4630.8,4761.7,4630.8,4756.8,5078.47419354839
"18/06/2002",4756.8,4775.1,4697.7,4702,5064.81290322581
"19/06/2002",4702,4702,4616.7,4652.4,5047.98387096774
"20/06/2002",4652.4,4679.6,4568.4,4580.3,5027.8935483871
"21/06/2002",4580.3,4641.4,4506.3,4605.3,5011.2935483871
"24/06/2002",4605.3,4644.6,4537.7,4541.9,4989.77096774194
"25/06/2002",4541.9,4648.1,4541.9,4631,4971.4935483871
"26/06/2002",4631,4631,4442.9,4531,4950.84193548387
"27/06/2002",4531,4589.6,4521,4540.6,4929.41612903226
"28/06/2002",4540.6,4657.1,4540.6,4656.4,4910.6064516129
"01/07/2002",4656.4,4708.7,4620.7,4685.8,4892.11290322581
"02/07/2002",4685.8,4685.8,4530.7,4546.8,4869.47741935484
"03/07/2002",4546.8,4572.7,4392.6,4392.6,4842.85161290323
"04/07/2002",4392.6,4471.7,4392.6,4471.2,4819.08064516129
"05/07/2002",4471.2,4618.8,4471.2,4615.6,4800.31935483871
"08/07/2002",4615.6,4615.6,4552,4601.3,4782.55806451613
"09/07/2002",4601.3,4636.1,4493,4542.9,4762.15806451613
"10/07/2002",4542.9,4542.9,4420.1,4420.1,4737.99677419355
"11/07/2002",4420.1,4420.1,4230,4230,4708.76129032258
"12/07/2002",4230,4341.1,4171,4224.1,4681.33870967742
"15/07/2002",4224.1,4258.7,3974.6,3994.5,4646.22580645161
"16/07/2002",3994.5,4080,3860.3,4021.9,4613.35806451613
"17/07/2002",4021.9,4200,3966.8,4190.6,4584.50322580645
"18/07/2002",4190.6,4301.2,4168.1,4297.3,4562.18709677419
"19/07/2002",4297.3,4297.3,4098.3,4098.3,4534.46774193548
"22/07/2002",4098.3,4098.3,3895.5,3895.5,4501.4064516129
"23/07/2002",3895.5,3994.4,3794.4,3858,4466.88387096774
"24/07/2002",3858,3858,3625.9,3777.1,4429.53870967742
"25/07/2002",3777.1,3965.9,3777.1,3965.9,4400.96451612903
"26/07/2002",3965.9,4029.5,3854.2,4016.6,4376.6
"29/07/2002",4016.6,4202.7,4016.6,4202.7,4362.79032258064
"30/07/2002",4202.7,4271.3,4133.7,4180.9,4344.21290322581
"31/07/2002",4180.9,4306.1,4169.4,4246.2,4329.50967741936
"01/08/2002",4246.2,4282.4,4043.5,4044.5,4309.9
"02/08/2002",4044.5,4102.5,4023.3,4075.5,4293.61612903226
"05/08/2002",4075.5,4080.9,3946.4,3996.4,4273.97419354839
"06/08/2002",3996.4,4136.1,3900.7,4131,4260.71935483871
"07/08/2002",4131,4206.9,4069,4094.4,4243.40967741935
"08/08/2002",4094.4,4240.5,4094.4,4240.5,4234.03870967742
"09/08/2002",4240.5,4322.4,4190.4,4322.4,4227
"12/08/2002",4322.4,4322.4,4212.7,4221.6,4212.97419354839
"13/08/2002",4221.6,4271.7,4162.5,4271.7,4199.61612903226
"14/08/2002",4271.7,4271.7,4158.3,4171.1,4187.49677419355
"15/08/2002",4171.1,4345.7,4171.1,4327.5,4185.39677419355
"16/08/2002",4327.5,4382.3,4285.9,4330,4180.84193548387
"19/08/2002",4330,4432.3,4307.7,4426.8,4174.75161290323
"20/08/2002",4426.8,4452.4,4361.5,4368.9,4167.25483870968
"21/08/2002",4368.9,4466.4,4348.9,4364.8,4161.50967741936
"22/08/2002",4364.8,4437.2,4364.8,4434.7,4161.98064516129
"23/08/2002",4434.7,4455.3,4389.8,4389.8,4167.13548387097
"27/08/2002",4389.8,4464,4358.3,4449.7,4174.41290322581
"28/08/2002",4449.7,4449.7,4274,4274,4183.42903225806
"29/08/2002",4274,4274,4179.3,4209.3,4189.47419354839
"30/08/2002",4209.3,4259.3,4173.5,4227.3,4190.65806451613
"02/09/2002",4227.3,4227.3,4156.2,4180.9,4186.90322580645
"03/09/2002",4180.9,4180.9,3991,4028.6,4184.65483870968
"04/09/2002",4028.6,4071.6,3990.3,4026.9,4188.8935483871
"05/09/2002",4026.9,4064.7,3918.6,4011,4193.82903225806
"06/09/2002",4011,4138.3,3981.9,4107.2,4204.47741935484
"09/09/2002",4107.2,4107.2,4035.5,4062.4,4207.59032258065
"10/09/2002",4062.4,4177.6,4062.4,4175.5,4212.71612903226
"11/09/2002",4175.5,4246.4,4129.4,4210.7,4212.97419354839
"12/09/2002",4210.7,4210.7,4078.7,4084.9,4209.87741935484
"13/09/2002",4084.9,4085.3,3927.8,4008,4202.1935483871
"16/09/2002",4008,4068.4,3973.7,4044.3,4202.18709677419
"17/09/2002",4044.3,4150.2,4014.7,4025.1,4200.56129032258
"18/09/2002",4025.1,4025.1,3865.4,3865.4,4196.33548387097
"19/09/2002",3865.4,3896.9,3781.6,3813.5,4186.0935483871
"20/09/2002",3813.5,4064.1,3755.6,3860.1,4178.53548387097
"23/09/2002",3860.1,3925.2,3717.8,3739.4,4162.37096774194
"24/09/2002",3739.4,3761.1,3609.9,3671.1,4141.36129032258
"25/09/2002",3671.1,3771.5,3624.2,3696.2,4124.41290322581
"26/09/2002",3696.2,3850.6,3696.2,3850.6,4110.82903225806
"27/09/2002",3850.6,3920.3,3831.2,3907.2,4102.31612903226
"30/09/2002",3907.2,3907.2,3669.7,3721.8,4082.77741935484
"01/10/2002",3721.8,3806.4,3690.4,3797.4,4065.59677419355
"02/10/2002",3797.4,3925.6,3797.4,3905.2,4048.77096774194
"03/10/2002",3905.2,3961.5,3855.5,3880.3,4033.00967741935
"04/10/2002",3880.3,3886.2,3793.7,3813.8,4015.23548387097
"07/10/2002",3813.8,3813.8,3733.4,3780.9,3994.14516129032
"08/10/2002",3780.9,3840.5,3723.9,3730.5,3972.87741935484
"09/10/2002",3730.5,3778.3,3704.3,3742.4,3950.06129032258
"10/10/2002",3742.4,3780.4,3663.4,3777.3,3934.03870967742
"11/10/2002",3777.3,3953.4,3777.3,3953.4,3925.78387096774
"14/10/2002",3953.4,3992.6,3908.1,3931.6,3916.24516129032
"15/10/2002",3931.6,4130.3,3931.6,4130.3,3914.61290322581
"16/10/2002",4130.3,4179.6,4031.6,4057.7,3915.55161290323
"17/10/2002",4057.7,4189,4057.7,4170.7,3920.19032258064
"18/10/2002",4170.7,4197.5,4075.4,4130.5,3924.04516129032
"21/10/2002",4130.5,4156.3,4086.5,4133.8,3924.90322580645
"22/10/2002",4133.8,4184.6,4108.8,4118.9,3926.72580645161
"23/10/2002",4118.9,4166.6,4006.9,4006.9,3921.28709677419
"24/10/2002",4006.9,4107.7,4006.9,4103.7,3917.83548387097
"25/10/2002",4103.7,4103.7,4019.8,4051.1,3916.74516129032
"28/10/2002",4051.1,4147.9,4051.1,4090.5,3919.4064516129
"29/10/2002",4090.5,4090.5,3919.4,3935.9,3915.90967741935
"30/10/2002",3935.9,4002.7,3934.6,4002.7,3915.18709677419
"31/10/2002",4002.7,4073,3978.7,4039.7,3920.80967741936
"01/11/2002",4039.7,4039.7,3953.3,3997,3926.72903225806
"04/11/2002",3997,4143.4,3997,4141.5,3935.8064516129
"05/11/2002",4141.5,4146.1,4083.1,4146.1,3948.92580645161
"06/11/2002",4146.1,4192.4,4101,4103.7,3962.88064516129
"07/11/2002",4103.7,4147.1,4073.4,4081.3,3975.30322580645
"08/11/2002",4081.3,4091.6,4026.2,4034.6,3981.23870967742
"11/11/2002",4034.6,4044,3961,4015.6,3984.73548387097
"12/11/2002",4015.6,4085,4013.9,4085,3996.45161290323
"13/11/2002",4085,4085,3986.9,4029.4,4003.93548387097
"14/11/2002",4029.4,4064,3985.4,4053.1,4008.7064516129
"15/11/2002",4053.1,4117.4,4053.1,4091.6,4015.52258064516
"18/11/2002",4091.6,4164.7,4087,4116,4025.27096774194
"19/11/2002",4116,4116.9,4070.7,4096.5,4035.45161290323
"20/11/2002",4096.5,4118.4,4069.3,4094.9,4047.2064516129
"21/11/2002",4094.9,4194.8,4094.9,4190,4061.64516129032
"22/11/2002",4190,4224.8,4162.8,4175.2,4074.48064516129
"25/11/2002",4175.2,4197.7,4108,4122.2,4079.92580645161
"26/11/2002",4122.2,4142.1,4058.3,4071,4084.42258064516
"27/11/2002",4071,4146.2,4060.9,4144.2,4084.87096774194
"28/11/2002",4144.2,4202.2,4138.9,4185.4,4088.99032258065
"29/11/2002",4185.4,4206.8,4130.3,4169.4,4088.94838709677
"02/12/2002",4169.4,4218.6,4149.8,4154.3,4089.71612903226
"03/12/2002",4154.3,4154.3,4070.6,4075.4,4087.83225806452
"04/12/2002",4075.4,4075.4,4023,4048.6,4085.56451612903
"05/12/2002",4048.6,4109.9,4019.6,4032.4,4086.38709677419
"06/12/2002",4032.4,4050.4,3931.9,4013.5,4083.47741935484
"09/12/2002",4013.5,4039.8,3933.9,3933.9,4079.69677419355
"10/12/2002",3933.9,3985.6,3912.1,3925,4074.35806451613
"11/12/2002",3925,3995,3919.9,3974.9,4075.61612903226
"12/12/2002",3974.9,3982.3,3916,3935.3,4073.44193548387
"13/12/2002",3935.3,3961.8,3839.4,3878.1,4068.22903225806
"16/12/2002",3878.1,3987.9,3846.8,3984,4067.80967741936
"17/12/2002",3984,3999.8,3906.1,3908.7,4060.3
"18/12/2002",3908.7,3911.4,3827.8,3835.2,4050.27096774194
"19/12/2002",3835.2,3907.2,3803.4,3841.4,4041.80967741936
"20/12/2002",3841.4,3893.3,3841.4,3889.9,4035.63548387097
"23/12/2002",3889.9,3936.9,3887.6,3936.9,4032.48387096774
"24/12/2002",3936.9,3957.7,3923.4,3942.1,4030.11290322581
"27/12/2002",3942.1,3944.1,3822.2,3829.4,4021.86774193548
"30/12/2002",3829.4,3903.7,3805.1,3900.6,4017.71290322581
"31/12/2002",3900.6,3949.1,3890.7,3940.4,4014.07741935484
"02/01/2003",3940.4,4009.5,3915.8,4009.5,4011.42903225806
"03/01/2003",4009.5,4027.6,3991.2,4004.9,4007.84516129032
"06/01/2003",4004.9,4025.5,3930.9,4001.4,4004.77741935484
"07/01/2003",4001.4,4015.4,3925.4,3957.4,4000.34193548387
"08/01/2003",3957.4,3957.4,3906.8,3924.8,3991.78709677419
"09/01/2003",3924.8,3942.5,3865.8,3934,3984.0064516129
"10/01/2003",3934,3997.2,3926,3974.1,3979.22903225806
"13/01/2003",3974.1,4020.2,3921.9,3948.3,3975.27096774194
"14/01/2003",3948.3,3983.8,3924.3,3945.6,3968.86451612903
"15/01/2003",3945.6,3963.2,3880.1,3887.8,3959.26451612903
"16/01/2003",3887.8,3900.8,3863.1,3881.8,3949.98709677419
"17/01/2003",3881.8,3881.8,3820.6,3820.6,3939.22258064516
"20/01/2003",3820.6,3853.4,3774.1,3778.6,3929.64838709677
"21/01/2003",3778.6,3815,3736.7,3736.7,3919.58709677419
"22/01/2003",3736.7,3752.8,3658.4,3678,3908.15483870968
"23/01/2003",3678,3721.7,3622.2,3622.2,3895.53225806452
"24/01/2003",3622.2,3665.2,3583.7,3603.7,3884.88064516129
"27/01/2003",3603.7,3603.7,3460.3,3480.8,3870.55161290323
"28/01/2003",3480.8,3538.5,3464.1,3490,3854.90967741935
"29/01/2003",3490,3493.7,3391.5,3483.8,3840.34516129032
"30/01/2003",3483.8,3579.6,3483.8,3578.7,3830.68709677419
"31/01/2003",3578.7,3580.5,3510.6,3567.4,3817.24838709677
"03/02/2003",3567.4,3698.9,3567.4,3689.4,3810.17419354839
"04/02/2003",3689.4,3689.4,3590.1,3590.1,3802.26774193548
"05/02/2003",3590.1,3678.7,3569,3678.7,3797.01935483871
"06/02/2003",3678.7,3689.7,3563.9,3597,3787.57096774194
"07/02/2003",3597,3639.1,3568.4,3599.2,3776.67741935484
"10/02/2003",3599.2,3626.4,3568.1,3579.1,3764.96774193548
"11/02/2003",3579.1,3675,3579.1,3669.2,3759.8
"12/02/2003",3669.2,3669.2,3613.3,3616.1,3750.62258064516
"13/02/2003",3616.1,3640.7,3568.7,3610.8,3739.99032258065
"14/02/2003",3610.8,3683.6,3601.5,3611.9,3727.16451612903
"17/02/2003",3611.9,3692.4,3611.9,3692.4,3717.08387096774
"18/02/2003",3692.4,3747,3669.6,3729.5,3708.31290322581
"19/02/2003",3729.5,3738.5,3657.9,3658.3,3698.66451612903
"20/02/2003",3658.3,3724.7,3655.8,3687.2,3691
"21/02/2003",3687.2,3727.1,3660.2,3727.1,3684.32580645161
"24/02/2003",3727.1,3746.5,3699.8,3701.8,3675.54193548387
"25/02/2003",3701.8,3701.8,3592.1,3621.5,3665
"26/02/2003",3621.5,3652,3558.8,3593.3,3653.63548387097
"27/02/2003",3593.3,3627.4,3535.1,3569.9,3643.38064516129
"28/02/2003",3569.9,3655.6,3553.6,3655.6,3636.08387096774
