"Date","Open","High","Low","Close","a","b"
"14/07/2004",11663.4,11664,11356.65,11356.65,11356.6752608969,"ETS(A,N,N)"
"15/07/2004",11413.33,11440.02,11315.97,11409.14,11409.1347311162,"ETS(A,N,N)"
"16/07/2004",11327.75,11475.12,11243.28,11436,11433.6589945983,"ETS(A,N,N)"
"20/07/2004",11318.14,11318.14,11191.76,11258.37,11286.8646276557,"ETS(A,N,N)"
"21/07/2004",11335.24,11433.86,11326.68,11433.86,11403.6199533156,"ETS(A,N,N)"
"22/07/2004",11310.57,11310.57,11227.95,11285.04,11312.6202328637,"ETS(A,N,N)"
"23/07/2004",11263.5,11264.25,11170.54,11187.33,11210.5399724161,"ETS(A,N,N)"
"26/07/2004",11099.87,11159.55,11065.72,11159.55,11168.6054329159,"ETS(A,N,N)"
"27/07/2004",11126.27,11180.8,11028.35,11031.54,11053.8213429153,"ETS(A,N,N)"
"28/07/2004",11133.48,11236.03,11132.92,11204.37,11177.5216602637,"ETS(A,N,N)"
"29/07/2004",11187.31,11189.28,11018.79,11116.84,11126.6106359192,"ETS(A,N,N)"
"30/07/2004",11211.2,11325.99,11210.32,11325.78,11289.1761075844,"ETS(A,N,N)"
"02/08/2004",11274.45,11279.71,11161.84,11222.24,11232.6316288973,"ETS(A,N,N)"
"03/08/2004",11230.29,11258.88,11102.5,11140.57,11151.7745236465,"ETS(A,N,N)"
"04/08/2004",11077.52,11084.98,10888.78,11010.02,11022.9851839661,"ETS(A,N,N)"
"05/08/2004",11060.18,11104.69,10981.32,11060.89,11056.986774558,"ETS(A,N,N)"
"06/08/2004",10944.61,10974.45,10894.65,10972.57,10983.8790221462,"ETS(A,N,N)"
"09/08/2004",10827.6,10916.46,10737.42,10908.7,10918.5487397088,"ETS(A,N,N)"
"10/08/2004",10849.7,10972.07,10849.7,10953.55,10948.7587202147,"ETS(M,N,N)"
"11/08/2004",11049.8,11076.38,10997.07,11049.46,11035.8990888153,"ETS(M,N,N)"
"12/08/2004",11005.13,11091.64,11005.13,11028.07,11029.1122181486,"ETS(M,N,N)"
"13/08/2004",10901.56,10903.61,10757.2,10757.2,10794.3469518545,"ETS(M,N,N)"
"16/08/2004",10728.98,10730.53,10545.89,10687.81,10822.4817779855,"ETS(M,A,N)"
"17/08/2004",10772.24,10802.64,10705.74,10725.97,10723.8821606978,"ETS(M,N,N)"
"18/08/2004",10724.82,10774.26,10659.21,10774.26,10761.660720105,"ETS(M,N,N)"
"19/08/2004",10861.92,10908.74,10830.65,10903.53,10776.3820125519,"ETS(M,A,N)"
"20/08/2004",10859.08,10938.94,10837.01,10889.14,10737.2057240016,"ETS(A,A,N)"
"23/08/2004",10961.91,11007.64,10947.75,10960.97,10730.7094341371,"ETS(M,M,N)"
"24/08/2004",10978.62,11016.12,10897.11,10985.33,10977.0410566389,"ETS(M,N,N)"
"25/08/2004",10959.52,11143.75,10934.45,11130.02,11099.9289481868,"ETS(M,N,N)"
"26/08/2004",11196.29,11225.95,11101.63,11129.33,11125.5520627445,"ETS(M,N,N)"
"27/08/2004",11148.21,11209.59,11107.94,11209.59,11197.1197381423,"ETS(M,N,N)"
"30/08/2004",11181.3,11226.3,11128.71,11184.53,11186.4078074937,"ETS(M,N,N)"
"31/08/2004",11119.15,11154.28,11042.29,11081.79,11091.7433008772,"ETS(M,N,N)"
"01/09/2004",11104.85,11169.43,11102.41,11127.35,11125.8257842164,"ETS(M,N,N)"
"02/09/2004",11179.32,11190.51,11097.81,11152.75,11150.5806177951,"ETS(M,N,N)"
"03/09/2004",11182.1,11186.82,11013.36,11022.49,11035.6520154395,"ETS(M,N,N)"
"06/09/2004",11086.69,11270.36,11057.32,11244.37,11205.9563671339,"ETS(M,N,N)"
"07/09/2004",11275.28,11312.06,11226.78,11298.94,11291.8464124301,"ETS(M,N,N)"
"08/09/2004",11345.12,11357.85,11270.53,11279.19,11280.2244541612,"ETS(M,N,N)"
"09/09/2004",11276.49,11330.33,11145.79,11170.96,11170.9714130349,"ETS(A,N,N)"
"10/09/2004",11089.9,11089.96,10960.03,11083.23,11083.2388392152,"ETS(A,N,N)"
"13/09/2004",11139.97,11257.85,11131.03,11253.11,11253.0927817133,"ETS(M,N,N)"
"14/09/2004",11312.72,11352.42,11274.43,11295.58,11295.5756923001,"ETS(A,N,N)"
"15/09/2004",11278.66,11285.8,11158.58,11158.58,11158.594130802,"ETS(M,N,N)"
"16/09/2004",11092.7,11177.66,11089.82,11139.36,11139.3619557604,"ETS(A,N,N)"
"17/09/2004",11132.06,11145.49,11046.1,11082.49,11082.4956971605,"ETS(M,N,N)"
"21/09/2004",11148.21,11151.11,11059.95,11080.87,11080.8701628533,"ETS(A,N,N)"
"22/09/2004",11111.3,11135.46,10963.82,11019.41,11019.4161835582,"ETS(A,N,N)"
"24/09/2004",10934.02,10934.02,10826.4,10895.16,10895.1726126756,"ETS(A,N,N)"
"27/09/2004",10863.35,10888.04,10782.56,10859.32,10859.3235998702,"ETS(A,N,N)"
"28/09/2004",10805.66,10821.84,10737.78,10815.57,10815.5744980389,"ETS(A,N,N)"
"29/09/2004",10873.88,10873.89,10770.23,10786.1,10786.1029956011,"ETS(M,N,N)"
"30/09/2004",10870.21,10928.19,10823.57,10823.57,10823.4148725757,"ETS(M,N,N)"
"01/10/2004",10893.19,10987.18,10893.19,10985.17,10985.150791817,"ETS(A,N,N)"
"04/10/2004",11111.45,11282.65,11105,11279.63,11279.5999643475,"ETS(A,N,N)"
"05/10/2004",11257.2,11304.72,11242.12,11281.83,11281.8297757861,"ETS(A,N,N)"
"06/10/2004",11221.54,11408.1,11218.38,11385.38,11385.369627872,"ETS(A,N,N)"
"07/10/2004",11399.42,11410.4,11337.19,11354.59,11354.593091528,"ETS(A,N,N)"
"08/10/2004",11311.41,11370.34,11302.75,11349.35,11349.3505270266,"ETS(A,N,N)"
"12/10/2004",11295.05,11320.79,11182.5,11201.81,11201.8247662083,"ETS(A,N,N)"
"13/10/2004",11235.46,11306.87,11195.99,11195.99,11195.990583863,"ETS(A,N,N)"
"14/10/2004",11150.59,11150.59,11033.31,11034.29,11034.3066237079,"ETS(A,N,N)"
"15/10/2004",10960.25,11015.45,10913.21,10982.95,10982.9551482472,"ETS(A,N,N)"
"18/10/2004",11022.11,11022.11,10914.47,10965.62,10965.6217356843,"ETS(A,N,N)"
"19/10/2004",11028.38,11106.82,11024.38,11064.86,11064.8500720948,"ETS(A,N,N)"
"20/10/2004",10992.5,10992.5,10853.89,10882.18,10882.1982795467,"ETS(A,N,N)"
"21/10/2004",10882.05,10901.34,10753.07,10789.23,10789.2394027081,"ETS(A,N,N)"
"22/10/2004",10848.75,10892.27,10811.15,10857.13,10857.1232095213,"ETS(A,N,N)"
"25/10/2004",10718.93,10718.93,10575.23,10659.15,10659.169838416,"ETS(A,N,N)"
"26/10/2004",10652.37,10683.94,10626.6,10672.46,10672.458670798,"ETS(A,N,N)"
"27/10/2004",10740.65,10777.43,10657.15,10691.95,10691.9480426859,"ETS(M,N,N)"
"28/10/2004",10809.1,10895.09,10798.13,10853.12,10853.1038621788,"ETS(A,N,N)"
"29/10/2004",10805.12,10805.12,10719.1,10771.42,10771.4281700596,"ETS(A,N,N)"
"01/11/2004",10731.02,10735.19,10690.95,10734.71,10734.7136894655,"ETS(A,N,N)"
"02/11/2004",10775,10895.7,10775,10887.81,10887.794684654,"ETS(A,N,N)"
"04/11/2004",10990.7,11005.2,10946.27,10946.27,10946.264137671,"ETS(A,N,N)"
"05/11/2004",11040.06,11089.6,11023.16,11061.77,11061.7584214358,"ETS(A,N,N)"
"08/11/2004",11095.5,11096.45,10974.33,10983.83,10983.8377982677,"ETS(A,N,N)"
"09/11/2004",10967.17,11040.44,10945.1,10964.87,10964.8719062643,"ETS(A,N,N)"
"10/11/2004",10972.63,11030.22,10965.91,10994.96,10994.9569907243,"ETS(A,N,N)"
"11/11/2004",11021.88,11048.29,10845.07,10846.92,10846.9348485394,"ETS(A,N,N)"
"12/11/2004",10841.43,11026.93,10841.43,11019.98,11019.9616305492,"ETS(A,N,N)"
"15/11/2004",11079.17,11231.14,11073.77,11227.57,11227.5491773709,"ETS(A,N,N)"
"16/11/2004",11234.72,11268.81,11143.56,11161.75,11165.5826188785,"ETS(A,N,N)"
"17/11/2004",11132.05,11192.33,11127.2,11131.29,11134.5461450086,"ETS(A,N,N)"
"18/11/2004",11182.09,11235.32,11062.73,11082.42,11087.1920715235,"ETS(A,N,N)"
"19/11/2004",11120.94,11158.45,11077.09,11082.84,11083.1269455768,"ETS(A,N,N)"
"22/11/2004",10956.41,10956.41,10769.52,10849.39,10867.1166640857,"ETS(A,N,N)"
"24/11/2004",10832.02,10915.2,10828.11,10872.33,10872.0668821486,"ETS(M,N,N)"
"25/11/2004",10853.1,10900.34,10818.24,10900.34,10897.3633339869,"ETS(A,N,N)"
"26/11/2004",10924.45,10927.44,10816.38,10833.75,10841.8593266524,"ETS(A,N,N)"
"29/11/2004",10844.36,11013.3,10844.31,10977.89,10952.7656604502,"ETS(A,N,N)"
"30/11/2004",10909.25,10923.56,10841.27,10899.25,10909.9584957712,"ETS(M,N,N)"
"01/12/2004",10790.45,10800.33,10721.59,10784.25,10809.1441658952,"ETS(M,N,N)"
"02/12/2004",10922.57,10995.38,10912.87,10973.07,10935.9822921856,"ETS(M,N,N)"
"03/12/2004",11064.25,11107.1,11059.56,11074.89,11041.8269997151,"ETS(M,N,N)"
"06/12/2004",11021.16,11026.86,10959.49,10981.96,10996.6400059301,"ETS(M,N,N)"
"07/12/2004",10971.21,11001.68,10863.81,10873.63,10906.7982141171,"ETS(A,N,N)"
"08/12/2004",10808.44,10948.97,10808.44,10941.37,10932.1346968754,"ETS(M,N,N)"
"09/12/2004",10930.87,10930.87,10742.73,10776.63,10817.1354584713,"ETS(M,N,N)"
"10/12/2004",10730.38,10828.67,10730.38,10756.8,10771.1148917206,"ETS(A,N,N)"
"13/12/2004",10825.06,10854.76,10785.59,10789.25,10784.7538698265,"ETS(M,N,N)"
"14/12/2004",10842.8,10941.7,10821.36,10915.58,10890.7612232386,"ETS(M,N,N)"
"15/12/2004",10952.71,10999.92,10921.65,10956.46,10948.6023972814,"ETS(A,N,N)"
"16/12/2004",10909.29,10980.21,10871.69,10924.37,10927.8696008227,"ETS(M,N,N)"
"17/12/2004",10939.2,11130.82,10921.81,11078.32,11038.5706690954,"ETS(A,N,N)"
"20/12/2004",11073.55,11129.13,11036.8,11103.42,11094.0092458992,"ETS(A,N,N)"
"21/12/2004",11125.22,11186.71,11125.22,11125.92,11120.4054774538,"ETS(A,N,N)"
"22/12/2004",11205.92,11240.18,11193.67,11209.44,11195.4204520111,"ETS(A,N,N)"
"24/12/2004",11302.46,11369.98,11302.46,11365.48,11352.2749022896,"ETS(A,N,N)"
"27/12/2004",11374.52,11383.1,11325.46,11362.35,11362.3503127387,"ETS(A,N,N)"
"28/12/2004",11314.4,11424.13,11314.4,11424.13,11416.8564823719,"ETS(M,N,N)"
"29/12/2004",11481.32,11500.95,11381.56,11381.56,11383.8864012461,"ETS(A,N,N)"
"30/12/2004",11462.31,11489.28,11454.94,11488.76,11479.7281836732,"ETS(A,N,N)"
"04/01/2005",11458.27,11547.02,11431.57,11517.75,11514.943087468,"ETS(A,N,N)"
"05/01/2005",11458.92,11461.1,11416.97,11437.52,11445.0215163596,"ETS(A,N,N)"
"06/01/2005",11372.35,11492.26,11372.21,11492.26,11486.121262664,"ETS(A,N,N)"
"07/01/2005",11528.69,11528.69,11432.19,11433.24,11439.6136512462,"ETS(A,N,N)"
"11/01/2005",11495.46,11580.69,11495.46,11539.99,11526.0635005022,"ETS(A,N,N)"
"12/01/2005",11537.6,11548.89,11449.49,11453.39,11464.8930563136,"ETS(A,N,N)"
"13/01/2005",11398.94,11424.68,11355.05,11358.22,11369.9135645042,"ETS(A,N,N)"
"14/01/2005",11341.8,11491.18,11320.49,11438.39,11432.2360357048,"ETS(A,N,N)"
"17/01/2005",11475.2,11535.86,11453.86,11487.1,11481.3810661305,"ETS(A,N,N)"
"18/01/2005",11504.16,11509.4,11401.32,11423.26,11424.2109901776,"ETS(A,N,N)"
"19/01/2005",11467.74,11486.93,11396.43,11405.34,11407.6326453947,"ETS(A,N,N)"
"20/01/2005",11335.12,11335.12,11259.27,11284.77,11289.5377363989,"ETS(A,N,N)"
"21/01/2005",11226.07,11290.14,11222.24,11238.37,11241.2273747277,"ETS(A,N,N)"
"24/01/2005",11213.03,11303.21,11212.63,11289.49,11287.3863547468,"ETS(A,N,N)"
"25/01/2005",11261.62,11276.91,11214.6,11276.91,11276.9113799052,"ETS(A,N,N)"
"26/01/2005",11346.81,11379.57,11329.42,11376.57,11375.3072387387,"ETS(A,N,N)"
"27/01/2005",11390.09,11390.09,11316.3,11341.31,11346.7848718369,"ETS(M,Md,N)"
"28/01/2005",11334.41,11340.28,11218.88,11320.58,11330.029881753,"ETS(A,Ad,N)"
"31/01/2005",11296.99,11467.5,11266.09,11387.59,11382.4467529089,"ETS(A,N,N)"
"01/02/2005",11422.02,11422.02,11330.06,11384.4,11384.2611272073,"ETS(A,N,N)"
"02/02/2005",11432.34,11447.28,11399.62,11407.14,11406.1040703079,"ETS(M,Ad,N)"
"03/02/2005",11430.9,11444.18,11344.41,11389.35,11390.7312987788,"ETS(A,N,N)"
"04/02/2005",11381.5,11383.05,11271.04,11360.4,11363.2036202503,"ETS(A,N,N)"
"07/02/2005",11393.04,11531.25,11381.78,11499.86,11478.8826887513,"ETS(A,N,N)"
"08/02/2005",11504.12,11519.03,11464.34,11490.43,11482.0124985287,"ETS(A,N,N)"
"09/02/2005",11519.9,11538.13,11457.96,11473.35,11474.9651628501,"ETS(M,N,N)"
"10/02/2005",11434.89,11553.73,11414.99,11553.56,11526.3411606763,"ETS(M,N,N)"
"14/02/2005",11644.4,11677.57,11626.42,11632.2,11603.2368578872,"ETS(M,N,N)"
"15/02/2005",11648.68,11676.26,11635.57,11646.49,11638.1670054258,"ETS(M,N,N)"
"16/02/2005",11629.69,11684.91,11585.46,11601.68,11610.3600782628,"ETS(A,N,N)"
"17/02/2005",11583.84,11638.18,11574.06,11582.72,11589.0953437042,"ETS(A,N,N)"
"18/02/2005",11562.93,11660.12,11562.93,11660.12,11643.8792256147,"ETS(A,N,N)"
"21/02/2005",11682.19,11690.49,11651.02,11651.02,11649.7642284107,"ETS(A,N,N)"
"22/02/2005",11636.47,11651.51,11592.04,11597.71,11607.5516769917,"ETS(A,N,N)"
"23/02/2005",11510.76,11510.76,11452.42,11500.18,11500.1899517869,"ETS(A,N,N)"
"24/02/2005",11513.84,11557.86,11507.2,11531.15,11529.2997518719,"ETS(A,N,N)"
"25/02/2005",11585.84,11677.2,11585.46,11658.25,11658.2372475048,"ETS(A,N,N)"
"28/02/2005",11742.01,11754.9,11704.32,11740.6,11740.5917475412,"ETS(A,N,N)"
"01/03/2005",11734.14,11780.53,11719.77,11780.53,11780.525997377,"ETS(A,N,N)"
"02/03/2005",11804.84,11831.69,11780.61,11813.71,11813.7066745622,"ETS(A,N,N)"
"03/03/2005",11790.91,11856.46,11790.91,11856.46,11856.4556935996,"ETS(A,N,N)"
"04/03/2005",11815.79,11881.98,11769.67,11873.05,11873.0483401655,"ETS(A,N,N)"
"07/03/2005",11935.8,11975.46,11917.77,11925.36,11949.3064864799,"ETS(M,A,N)"
"08/03/2005",11936.84,11936.84,11878.89,11886.91,11886.9138453551,"ETS(A,N,N)"
"09/03/2005",11882.25,11966.69,11882.25,11966.69,11990.260740541,"ETS(A,A,N)"
"10/03/2005",11892.38,11959.18,11863.54,11864.91,11864.9202910856,"ETS(A,N,N)"
"11/03/2005",11838.02,11964.21,11838.02,11923.89,11923.8840615059,"ETS(A,N,N)"
"14/03/2005",11947.29,11955.29,11850.25,11850.25,11850.3594063757,"ETS(A,N,N)"
"15/03/2005",11899.2,11912.81,11785.16,11821.09,11821.0929290814,"ETS(A,N,N)"
"16/03/2005",11822.18,11873.18,11793.03,11873.18,11873.1746731105,"ETS(A,N,N)"
"17/03/2005",11785.95,11808.04,11754.98,11775.5,11778.624429226,"ETS(A,N,N)"
"18/03/2005",11792.29,11922.54,11790.96,11879.81,11870.2472471506,"ETS(A,N,N)"
"22/03/2005",11867.34,11889.13,11830.96,11841.97,11844.8667361675,"ETS(A,N,N)"
"23/03/2005",11823.97,11823.97,11681.16,11739.12,11746.1073689135,"ETS(M,N,N)"
"24/03/2005",11741.17,11819.37,11706.27,11745.97,11746.0455512704,"ETS(A,N,N)"
"25/03/2005",11788.68,11802.7,11732.8,11761.1,11760.0759518965,"ETS(A,N,N)"
"28/03/2005",11709.79,11816.72,11709.79,11792.3,11788.2697767712,"ETS(A,N,N)"
"29/03/2005",11809.66,11809.66,11563.12,11599.82,11632.5860160412,"ETS(A,N,N)"
"30/03/2005",11548.93,11608.45,11506.85,11565.88,11570.8036772492,"ETS(A,N,N)"
"31/03/2005",11623.1,11668.95,11590.72,11668.95,11654.9353689195,"ETS(A,N,N)"
"01/04/2005",11590.45,11723.63,11557.13,11723.63,11717.3619853025,"ETS(A,N,N)"
"04/04/2005",11666.31,11701.19,11652.66,11667.54,11673.0431770041,"ETS(A,N,N)"
"05/04/2005",11695.97,11786.65,11695.97,11774.31,11759.2345014697,"ETS(A,N,N)"
"06/04/2005",11783.74,11841.25,11760.71,11827.16,11817.5676336915,"ETS(A,N,N)"
"07/04/2005",11848.49,11848.49,11757.87,11810.99,11811.9932943494,"ETS(A,N,N)"
"08/04/2005",11867.15,11911.9,11839.66,11874.75,11865.2111930793,"ETS(A,N,N)"
"11/04/2005",11847.92,11847.92,11744.86,11745.64,11777.9236805135,"ETS(A,N,N)"
"12/04/2005",11739.05,11764.01,11657.66,11670.3,11699.972359399,"ETS(A,N,N)"
"13/04/2005",11688.22,11718.78,11602.94,11637.52,11651.7560544249,"ETS(A,N,N)"
"14/04/2005",11578.78,11580.55,11474.82,11563.17,11581.5135392016,"ETS(A,N,N)"
"15/04/2005",11463.15,11463.15,11343.73,11370.69,11393.1263469628,"ETS(A,N,N)"
"18/04/2005",11223.65,11223.65,10920.66,10938.44,10852.4542071236,"ETS(A,A,N)"
"19/04/2005",11019.76,11082.84,10966.46,11065.86,11065.8472212849,"ETS(A,N,N)"
"20/04/2005",11173.84,11199.38,11052.38,11088.58,11088.5777258995,"ETS(A,N,N)"
"21/04/2005",10950.73,11001.31,10770.58,10984.39,10984.4004932585,"ETS(A,N,N)"
"22/04/2005",11116.61,11134.99,11045.95,11045.95,11045.9436935405,"ETS(A,N,N)"
"25/04/2005",11064.95,11114.45,11020.59,11073.77,11073.7672149268,"ETS(A,N,N)"
"26/04/2005",11085.75,11085.75,11019.94,11035.83,11035.8339517078,"ETS(A,N,N)"
"27/04/2005",10968.77,11022.44,10968.58,11005.42,11005.4230518682,"ETS(A,N,N)"
"28/04/2005",10979.05,11008.9,10892.71,11008.9,11008.8996430668,"ETS(A,N,N)"
"02/05/2005",10954.21,11035.95,10913.97,11002.11,11002.1106840149,"ETS(A,N,N)"
"06/05/2005",11119.78,11192.17,11109.33,11192.17,11192.1509268291,"ETS(A,N,N)"
"09/05/2005",11199.1,11199.1,11119.48,11171.32,11171.3221070179,"ETS(A,N,N)"
"10/05/2005",11193.22,11211.36,11125,11159.46,11159.4611905563,"ETS(A,N,N)"
"11/05/2005",11091.26,11120.7,11038.26,11120.7,11120.7038773231,"ETS(A,N,N)"
"12/05/2005",11118.13,11135.5,11069.69,11077.94,11077.9443139463,"ETS(M,N,N)"
"13/05/2005",11044.71,11103.08,11017.79,11049.11,11049.1128890841,"ETS(M,N,N)"
"16/05/2005",11045.29,11048.85,10935.53,10947.22,10947.2302218147,"ETS(M,N,N)"
"17/05/2005",11046.3,11066.76,10788.59,10825.39,10825.4021912645,"ETS(M,N,N)"
"18/05/2005",10848.63,10891.69,10821.41,10835.41,10835.4089980431,"ETS(M,N,N)"
"19/05/2005",10973.28,11102.43,10953.08,11077.16,11077.1356378114,"ETS(A,N,N)"
"20/05/2005",11104.33,11110.45,11034.82,11037.29,11037.2939921666,"ETS(M,N,N)"
"23/05/2005",11073.01,11163.54,11056.86,11158.65,11158.637846782,"ETS(A,N,N)"
"24/05/2005",11184.64,11199.23,11101.93,11133.65,11133.6628684299,"ETS(M,N,N)"
"25/05/2005",11127.31,11127.9,10988.37,11014.43,11014.4420268398,"ETS(M,N,N)"
"26/05/2005",11024.36,11047.37,10978.85,11027.94,11027.9386356531,"ETS(M,N,N)"
"27/05/2005",11098.26,11192.33,11089.23,11192.33,11192.3134690201,"ETS(A,N,N)"
"30/05/2005",11201.32,11302.52,11197.79,11266.33,11266.3225979368,"ETS(M,N,N)"
"31/05/2005",11273.81,11297.33,11221.46,11276.59,11276.58895484,"ETS(M,N,N)"
"01/06/2005",11220.94,11329.67,11220.55,11329.67,11329.664557918,"ETS(M,N,N)"
"02/06/2005",11341.89,11374.69,11280.05,11280.05,11288.561610212,"ETS(M,N,N)"
"03/06/2005",11302.96,11317.94,11233.65,11300.05,11300.0478121644,"ETS(A,N,N)"
"06/06/2005",11232.65,11270.62,11184.6,11270.62,11270.6229560319,"ETS(A,N,N)"
"07/06/2005",11233.08,11258.28,11179.13,11217.45,11217.4553277472,"ETS(A,N,N)"
"08/06/2005",11235.27,11322.43,11229.86,11281.03,11281.0235136695,"ETS(A,N,N)"
"09/06/2005",11289.03,11294.43,11148.36,11160.88,11160.9132226697,"ETS(A,N,N)"
"10/06/2005",11192.99,11331.37,11173.93,11304.23,11293.955869994,"ETS(A,N,N)"
"13/06/2005",11308.65,11371.82,11299.78,11311.51,11310.2906758177,"ETS(A,N,N)"
"14/06/2005",11348.53,11363.48,11326.51,11335.92,11334.1925853465,"ETS(A,N,N)"
"15/06/2005",11365.62,11429.93,11355.85,11415.88,11411.1219628392,"ETS(A,N,N)"
"16/06/2005",11419.94,11462.52,11386.01,11416.38,11416.0529792514,"ETS(A,N,N)"
"17/06/2005",11472.36,11514.03,11463.36,11514.03,11510.5680469811,"ETS(A,N,N)"
"20/06/2005",11539.18,11539.18,11455.23,11483.35,11484.617659901,"ETS(A,N,N)"
"21/06/2005",11474.23,11511.23,11464.25,11488.74,11488.5292147417,"ETS(A,N,N)"
"22/06/2005",11487.06,11560.6,11445.43,11547.28,11543.7624923383,"ETS(A,N,N)"
"23/06/2005",11539.42,11576.75,11530.78,11576.75,11574.7719971397,"ETS(A,N,N)"
"24/06/2005",11480.33,11537.03,11472.61,11537.03,11540.3351116625,"ETS(A,N,N)"
"27/06/2005",11445.64,11445.64,11378.99,11414.28,11432.2768686152,"ETS(A,N,N)"
"28/06/2005",11421.48,11519.48,11413.84,11513.83,11501.87484014,"ETS(A,N,N)"
"29/06/2005",11567.82,11594.57,11547.13,11577.44,11562.9664937983,"ETS(A,N,N)"
"30/06/2005",11573.78,11589.63,11542.45,11584.01,11580.6045589453,"ETS(A,N,N)"
"01/07/2005",11573.37,11663.66,11540.93,11630.13,11623.2836429498,"ETS(A,N,N)"
"04/07/2005",11664.22,11664.22,11629.16,11651.55,11649.3789732435,"ETS(A,N,N)"
"05/07/2005",11645.23,11658.26,11606.76,11616.7,11620.5707521815,"ETS(A,N,N)"
"06/07/2005",11648.04,11676.2,11603.53,11603.53,11604.8319006426,"ETS(A,N,N)"
"07/07/2005",11586.12,11602.81,11567.51,11590.14,11591.9097157875,"ETS(A,N,N)"
"08/07/2005",11563.84,11653.26,11563.84,11565.99,11572.1204566062,"ETS(A,N,N)"
"11/07/2005",11676.97,11713.12,11668.77,11674.79,11648.2151487663,"ETS(A,N,N)"
"12/07/2005",11737.32,11738.3,11672.94,11692.14,11682.3000067338,"ETS(A,N,N)"
"13/07/2005",11705.83,11707.96,11659.65,11659.84,11665.1288397239,"ETS(A,N,N)"
"14/07/2005",11715.46,11784.51,11715.46,11764.26,11740.5884386033,"ETS(A,N,N)"
"15/07/2005",11825.67,11828.31,11758.68,11758.68,11754.9834045028,"ETS(A,N,N)"
"19/07/2005",11761.61,11770.56,11731.99,11764.84,11741.3801034922,"ETS(M,Md,N)"
"20/07/2005",11780.73,11816.99,11761.21,11789.35,11807.8713444816,"ETS(A,A,N)"
"21/07/2005",11808.53,11867.23,11786.73,11786.73,11815.7612888943,"ETS(A,A,N)"
"22/07/2005",11751.92,11753.01,11650.37,11695.05,11737.5219333565,"ETS(M,Ad,N)"
"25/07/2005",11721.7,11782.21,11718.66,11762.65,11754.7907277828,"ETS(A,N,N)"
"26/07/2005",11762.69,11772.68,11719.02,11737.96,11740.5553651775,"ETS(A,N,N)"
"27/07/2005",11770.57,11848.66,11770.57,11835.08,11827.136181512,"ETS(M,A,N)"
"28/07/2005",11881.86,11889.86,11853.62,11858.31,11820.5975990297,"ETS(A,A,N)"
"29/07/2005",11900.56,11913.5,11826.86,11899.6,11859.6219914985,"ETS(M,M,N)"
"01/08/2005",11907.42,11972.84,11906.04,11946.92,11940.842404321,"ETS(A,N,N)"
"02/08/2005",11954.23,11982.2,11920.88,11940.2,11940.3088134607,"ETS(A,N,N)"
"03/08/2005",11987.98,12009.56,11950.31,11981.8,11976.9818481861,"ETS(A,N,N)"
"04/08/2005",11945.14,11945.14,11823.2,11883.31,11898.7604085708,"ETS(A,N,N)"
"05/08/2005",11842.16,11863.39,11724.61,11766.48,11769.6127957237,"ETS(A,N,N)"
"08/08/2005",11670.71,11794.84,11614.71,11778.98,11778.839629861,"ETS(A,N,N)"
"09/08/2005",11797.33,11958.07,11797.33,11900.32,11900.3078048411,"ETS(M,N,N)"
"10/08/2005",11996.29,12138.71,11991.69,12098.08,12098.0602210944,"ETS(M,N,N)"
"11/08/2005",12178.08,12284.76,12167.48,12263.32,12263.3034735092,"ETS(M,N,N)"
"12/08/2005",12276.24,12324.43,12228.13,12261.68,12261.6801623688,"ETS(M,N,N)"
"15/08/2005",12254.53,12308.61,12236.61,12256.55,12256.5505132582,"ETS(M,N,N)"
"16/08/2005",12324.76,12336.85,12277.41,12315.67,12315.6640848339,"ETS(M,N,N)"
"17/08/2005",12286.83,12369.74,12270.85,12273.12,12273.1242628586,"ETS(M,N,N)"
"18/08/2005",12322.8,12369.53,12292.82,12307.37,12307.3665689905,"ETS(M,N,N)"
"19/08/2005",12276.8,12291.73,12219.52,12291.73,12291.7315641016,"ETS(A,N,N)"
"22/08/2005",12330.7,12478.82,12330.7,12452.51,12452.4938946648,"ETS(M,N,N)"
"23/08/2005",12511.81,12612.16,12472.93,12472.93,12472.927953737,"ETS(M,N,N)"
"24/08/2005",12421.53,12515.66,12416.51,12502.26,12502.2570637396,"ETS(A,N,N)"
"25/08/2005",12443.21,12466.84,12401.34,12405.16,12405.1697103612,"ETS(A,N,N)"
"26/08/2005",12458.08,12482.63,12385.03,12439.48,12439.4765664986,"ETS(A,N,N)"
"29/08/2005",12386.76,12386.76,12274.81,12309.83,12309.8430048969,"ETS(M,N,N)"
"30/08/2005",12411.41,12457.04,12396.1,12453.14,12453.1256303274,"ETS(M,N,N)"
"31/08/2005",12428.6,12443.94,12393.68,12413.6,12413.6039609953,"ETS(A,N,N)"
"01/09/2005",12501.43,12573.01,12501.43,12506.97,12506.9606325893,"ETS(A,N,N)"
"02/09/2005",12571.88,12600,12544.37,12600,12628.0394880492,"ETS(M,A,N)"
"05/09/2005",12616.3,12655.15,12580.37,12634.88,12634.8765027663,"ETS(A,N,N)"
"06/09/2005",12686.68,12730.21,12581.28,12599.43,12599.4335594797,"ETS(A,N,N)"
"07/09/2005",12682.85,12682.85,12574.9,12607.59,12607.5891841607,"ETS(A,N,N)"
"08/09/2005",12601.02,12601.02,12498.4,12533.89,12533.8973731395,"ETS(A,N,N)"
"09/09/2005",12561.84,12692.04,12556.43,12692.04,12692.0241613111,"ETS(A,N,N)"
