"Date","Open","High","Low","Close","a","b"
"24/10/2001",9341.4,9456.4,9218.29,9345.62,9345.61944605807,"ETS(M,N,N)"
"25/10/2001",9342.29,9491.48,9143.09,9462.9,9462.88826391772,"ETS(M,N,N)"
"26/10/2001",9462.28,9626.54,9369.35,9545.17,9545.16174692374,"ETS(M,N,N)"
"29/10/2001",9543.37,9543.37,9232.83,9269.5,9269.52756839241,"ETS(A,N,N)"
"30/10/2001",9264.52,9265.34,9011.96,9121.98,9121.99476132408,"ETS(A,N,N)"
"31/10/2001",9123.64,9281.68,9018.26,9075.14,9075.1446864569,"ETS(A,N,N)"
"01/11/2001",9087.45,9320.77,8987.61,9263.9,9263.88057475758,"ETS(A,N,N)"
"02/11/2001",9264.52,9406.93,9152.91,9323.54,9323.53402272279,"ETS(A,N,N)"
"05/11/2001",9326.59,9534.58,9326.59,9441.03,9441.01824011669,"ETS(M,N,N)"
"06/11/2001",9437.09,9627.44,9315.79,9591.12,9591.10498534224,"ETS(M,N,N)"
"07/11/2001",9584.68,9695.67,9457.99,9554.37,9554.37368087567,"ETS(M,N,N)"
"08/11/2001",9558.39,9765,9506.91,9587.52,9587.5166835856,"ETS(M,N,N)"
"09/11/2001",9586.96,9692.35,9478.75,9608,9607.99794723868,"ETS(M,N,N)"
"12/11/2001",9606.13,9642.25,9347.76,9554.37,9554.37536586678,"ETS(A,N,N)"
"13/11/2001",9551.43,9811.29,9551.43,9750.95,9750.93019691379,"ETS(M,N,N)"
"14/11/2001",9751.13,9943.18,9683.97,9823.61,9823.60268897215,"ETS(M,N,N)"
"15/11/2001",9824.65,9967.46,9745.43,9872.39,9872.38512057778,"ETS(A,N,N)"
"16/11/2001",9871.51,9967.94,9754.07,9866.99,9866.99054098159,"ETS(A,N,N)"
"19/11/2001",9870.45,10040.46,9826.96,9976.46,9976.44902484861,"ETS(A,N,N)"
"20/11/2001",9968.64,10023.37,9825.06,9901.38,9901.38750691446,"ETS(A,N,N)"
"21/11/2001",9894.19,9932.31,9746.45,9834.68,9834.68670774365,"ETS(A,N,N)"
"23/11/2001",9833.09,9983.24,9804.37,9959.71,9959.69744416746,"ETS(A,N,N)"
"26/11/2001",9961.58,10054.58,9862.22,9982.75,9982.74769259924,"ETS(A,N,N)"
"27/11/2001",9980.33,10021.48,9776.07,9872.6,9872.61104342938,"ETS(A,N,N)"
"28/11/2001",9867.06,9889.13,9662.8,9711.86,9711.8761711502,"ETS(A,N,N)"
"29/11/2001",9710.34,9873.29,9629.72,9829.42,9829.40823949941,"ETS(A,N,N)"
"30/11/2001",9828.8,9945.8,9752.26,9851.56,9851.55777535909,"ETS(A,N,N)"
"03/12/2001",9848.93,9861.94,9651.87,9763.96,9763.96876254056,"ETS(A,N,N)"
"04/12/2001",9765.55,9937.29,9700.24,9893.84,9893.82693367923,"ETS(A,N,N)"
"05/12/2001",9891.35,10195.04,9875.92,10114.29,10114.2679466119,"ETS(A,N,N)"
"06/12/2001",10113.53,10220.23,9997.98,10099.14,10099.1415137735,"ETS(A,N,N)"
"07/12/2001",10099.14,10160.24,9938.54,10049.46,10049.4649885358,"ETS(A,N,N)"
"10/12/2001",10047.04,10123.78,9868.03,9921.45,9921.46280200785,"ETS(A,N,N)"
"11/12/2001",9925.6,10063.98,9794.48,9888.37,9888.37331091109,"ETS(A,N,N)"
"12/12/2001",9887.27,9985.59,9745.42,9894.81,9894.80935383046,"ETS(A,N,N)"
"13/12/2001",9889.13,9927.95,9691.3,9766.45,9766.46322326251,"ETS(A,N,N)"
"14/12/2001",9764.72,9888.44,9661.14,9811.15,9811.14551242245,"ETS(A,N,N)"
"17/12/2001",9809.42,9996.25,9747.77,9891.97,9891.96180898645,"ETS(A,N,N)"
"18/12/2001",9893.22,10066.27,9876.19,9998.39,9998.37901366704,"ETS(A,N,N)"
"19/12/2001",9994.59,10142.95,9876.96,10070.49,10070.4827331641,"ETS(A,N,N)"
"20/12/2001",10064.13,10141.21,9912.76,9985.18,9985.18853919928,"ETS(A,N,N)"
"21/12/2001",9986.84,10148.13,9935.7,10035.34,10035.334951609,"ETS(A,N,N)"
"24/12/2001",10036.59,10114.91,9987.39,10035.34,10035.3399994827,"ETS(A,N,N)"
"26/12/2001",10035.55,10203.28,10014.1,10088.14,10088.1347194398,"ETS(A,N,N)"
"27/12/2001",10088.71,10187.71,10036.1,10131.31,10131.3056658782,"ETS(A,N,N)"
"28/12/2001",10133.94,10220.78,10067.17,10136.99,10136.9894295838,"ETS(A,N,N)"
"31/12/2001",10136.36,10178.71,10002.96,10021.57,10021.5816227058,"ETS(A,N,N)"
"02/01/2002",10021.71,10125.85,9889.69,10073.4,10073.3947902029,"ETS(A,N,N)"
"03/01/2002",10073.88,10227.36,10002.54,10172.14,10172.130057645,"ETS(A,N,N)"
"04/01/2002",10176.84,10341.87,10132.14,10259.74,10259.7312298552,"ETS(A,N,N)"
"07/01/2002",10261.33,10345.4,10137.61,10197.05,10197.0562757224,"ETS(A,N,N)"
"08/01/2002",10195.76,10270.53,10063.43,10150.55,10150.5546535243,"ETS(A,N,N)"
"09/01/2002",10153.18,10311.98,10049.25,10094.09,10094.0956512647,"ETS(A,N,N)"
"10/01/2002",10092.5,10174.91,9956.67,10067.86,10067.8626267284,"ETS(A,N,N)"
"11/01/2002",10069.52,10163.77,9938.12,9987.53,9987.53806304693,"ETS(A,N,N)"
"14/01/2002",9985.38,10038.87,9831.98,9891.42,9891.42963732242,"ETS(A,N,N)"
"15/01/2002",9892.73,10038.94,9805.33,9924.15,9924.14671832421,"ETS(A,N,N)"
"16/01/2002",9916.54,9923.32,9661,9712.27,9712.29121076929,"ETS(A,N,N)"
"17/01/2002",9712.21,9910.11,9684.39,9850.04,9844.94703352111,"ETS(A,N,N)"
"18/01/2002",9830.94,9873.98,9673.11,9771.85,9775.8687486882,"ETS(A,N,N)"
"22/01/2002",9772.34,9905.26,9652.01,9713.8,9716.57155080163,"ETS(A,N,N)"
"23/01/2002",9710.96,9853.64,9588.49,9730.96,9729.99051444095,"ETS(A,N,N)"
"24/01/2002",9734.21,9926.71,9670.99,9796.07,9789.45800862846,"ETS(A,N,N)"
"25/01/2002",9793.23,9949.54,9697.47,9840.08,9835.76086354514,"ETS(A,N,N)"
"28/01/2002",9843.05,9959.44,9746.66,9865.75,9863.35396331015,"ETS(A,N,N)"
"29/01/2002",9865.54,9952.59,9576.65,9618.24,9639.12441080025,"ETS(A,N,N)"
"30/01/2002",9619.14,9821.81,9443.32,9762.86,9742.33796236432,"ETS(A,N,N)"
"31/01/2002",9763.2,9963.79,9701.76,9920,9872.68679834426,"ETS(A,N,N)"
"01/02/2002",9923.04,10022.82,9795.45,9907.26,9898.68176122034,"ETS(A,N,N)"
"04/02/2002",9905.46,9940.96,9648.55,9687.09,9755.80992859519,"ETS(A,N,N)"
"05/02/2002",9684.74,9842.77,9553.96,9685.43,9699.25792027683,"ETS(A,N,N)"
"06/02/2002",9682.04,9801.33,9558.18,9653.39,9663.78604582103,"ETS(A,N,N)"
"07/02/2002",9650.97,9799.67,9562.12,9625.44,9634.00517139221,"ETS(A,N,N)"
"08/02/2002",9627.65,9795.38,9503.52,9744.24,9715.11045769777,"ETS(A,N,N)"
"11/02/2002",9739.81,9933.07,9668.34,9884.78,9858.97236840773,"ETS(A,N,N)"
"12/02/2002",9880.35,9943.24,9766.18,9863.74,9862.88630314818,"ETS(A,N,N)"
"13/02/2002",9856.99,10056.24,9839.18,9989.67,9976.27026031004,"ETS(A,N,N)"
"14/02/2002",9989.67,10092.29,9905.95,10001.99,9998.5288387789,"ETS(A,N,N)"
"15/02/2002",10000.83,10065.37,9843.54,9903.04,9919.29550165405,"ETS(A,N,N)"
"19/02/2002",9899.24,9923.39,9704.03,9745.14,9758.41503224181,"ETS(A,N,N)"
"20/02/2002",9742.37,9990.78,9674.91,9941.17,9904.50954765038,"ETS(A,N,N)"
"21/02/2002",9933.56,10072.98,9788.11,9834.68,9853.3688255164,"ETS(A,N,N)"
"22/02/2002",9834.89,10032.45,9726.67,9968.15,9930.53473516632,"ETS(M,N,N)"
"25/02/2002",9969.75,10204.04,9934.94,10145.71,10086.8494792934,"ETS(M,N,N)"
"26/02/2002",10145.86,10241.89,9986.84,10115.26,10104.6947575353,"ETS(M,N,N)"
"27/02/2002",10117.65,10315.72,10025.86,10127.58,10119.3594138737,"ETS(M,N,N)"
"28/02/2002",10130.28,10283.89,10055.34,10106.13,10110.2140424541,"ETS(M,N,N)"
"01/03/2002",10111.04,10397.09,10086.51,10368.86,10296.4372313571,"ETS(M,N,N)"
"04/03/2002",10368.1,10656.5,10313.01,10586.82,10586.7091536419,"ETS(M,N,N)"
"05/03/2002",10591.38,10639.96,10349.9,10433.41,10445.7962952435,"ETS(M,N,N)"
"06/03/2002",10431.96,10637.19,10393.84,10574.29,10558.5627947794,"ETS(M,N,N)"
"07/03/2002",10578.1,10663.82,10405.95,10525.37,10529.7958071553,"ETS(M,N,N)"
"08/03/2002",10531.67,10728.87,10480.33,10572.49,10566.0970043782,"ETS(M,N,N)"
"11/03/2002",10570.07,10679.68,10470.85,10611.24,10605.0019320658,"ETS(A,N,N)"
"12/03/2002",10604.32,10682.72,10462.34,10632.35,10627.8006142236,"ETS(A,N,N)"
"13/03/2002",10620.17,10648.68,10427.67,10501.85,10506.4761200671,"ETS(A,N,N)"
"14/03/2002",10501.29,10615.74,10421.17,10517.14,10516.9203762884,"ETS(A,N,N)"
"15/03/2002",10516.45,10663.69,10452.1,10607.23,10599.6616926931,"ETS(A,N,N)"
"18/03/2002",10608.54,10707.01,10488.84,10577.75,10579.8680792533,"ETS(A,N,N)"
"19/03/2002",10578.38,10722.78,10530.63,10635.25,10628.9742136356,"ETS(A,N,N)"
"20/03/2002",10626.85,10634.84,10455.56,10501.57,10518.2231588088,"ETS(A,N,N)"
"21/03/2002",10501.99,10577.82,10326.99,10479.84,10484.2758080313,"ETS(A,N,N)"
"22/03/2002",10477.7,10537.62,10324.23,10427.67,10433.7547421913,"ETS(A,N,N)"
"25/03/2002",10428.43,10497.76,10255.59,10281.67,10301.9121177663,"ETS(A,N,N)"
"26/03/2002",10280.51,10475,10233.65,10353.36,10345.9491783372,"ETS(A,N,N)"
"27/03/2002",10351.28,10490.15,10300.29,10426.91,10414.6671173539,"ETS(A,N,N)"
"28/03/2002",10429.68,10537.48,10341.59,10403.94,10405.5737988812,"ETS(A,N,N)"
"01/04/2002",10402.07,10434.52,10226.59,10362.7,10368.9933972229,"ETS(A,N,N)"
"02/04/2002",10352.46,10394.94,10204.66,10313.71,10323.3497218273,"ETS(A,N,N)"
"03/04/2002",10311.81,10377.09,10116.02,10198.29,10209.191137052,"ETS(A,N,N)"
"04/04/2002",10199.54,10301.53,10118.1,10235.17,10233.6491157738,"ETS(A,N,N)"
"05/04/2002",10235.8,10403.66,10169.79,10271.64,10271.6341426067,"ETS(A,N,N)"
"08/04/2002",10258.91,10300.78,10049.94,10249.08,10250.7661601664,"ETS(A,N,N)"
"09/04/2002",10249.84,10362.98,10156.57,10208.67,10211.3717921431,"ETS(A,N,N)"
"10/04/2002",10210.4,10437.43,10175.18,10381.73,10365.9555605947,"ETS(A,N,N)"
"11/04/2002",10378.89,10425.87,10116.37,10176.08,10210.6270806943,"ETS(A,N,N)"
"12/04/2002",10178.57,10312.26,10083.92,10190.82,10197.4893832301,"ETS(A,N,N)"
"15/04/2002",10189.57,10261.05,10037.9,10093.67,10144.6574677637,"ETS(A,N,N)"
"16/04/2002",10100.38,10365.12,10100.38,10301.32,10228.092654219,"ETS(A,N,N)"
"17/04/2002",10299.66,10379.51,10137.47,10220.78,10225.5140471836,"ETS(A,N,N)"
"18/04/2002",10219.47,10334.67,10010.22,10205.28,10214.5985337475,"ETS(A,N,N)"
"19/04/2002",10212.69,10338.83,10151.52,10257.11,10237.5564868463,"ETS(A,N,N)"
"22/04/2002",10256,10299.39,10056.45,10136.43,10115.379244204,"ETS(A,A,N)"
"23/04/2002",10137.2,10243.06,10003.84,10089.24,10133.4831249612,"ETS(A,Ad,N)"
"24/04/2002",10090.07,10209.64,9984,10030.43,10113.6293231844,"ETS(M,Md,N)"
"25/04/2002",10028.7,10103.64,9864.08,10035.06,10052.9094859182,"ETS(M,M,N)"
"26/04/2002",10037.42,10127.85,9875.44,9910.72,9998.86092169694,"ETS(M,M,N)"
"29/04/2002",9910.52,10012.16,9767.15,9819.87,9849.63925728847,"ETS(A,A,N)"
"30/04/2002",9818.9,10063.64,9775.1,9946.22,9880.75801824291,"ETS(A,A,N)"
"01/05/2002",9944.9,10121.21,9778.42,10059.63,10024.236856086,"ETS(A,N,N)"
"02/05/2002",10057.62,10182.94,9970.92,10091.87,10074.440647092,"ETS(A,N,N)"
"03/05/2002",10091.73,10130.97,9891.49,10006.63,9939.36948111651,"ETS(A,A,N)"
"06/05/2002",10005.8,10081.98,9780.29,9808.04,9924.66518454323,"ETS(A,A,N)"
"07/05/2002",9810.53,9985.32,9749.73,9836.55,9840.29197049089,"ETS(A,N,N)"
"08/05/2002",9847.96,10203.76,9847.96,10141.83,9892.63048435715,"ETS(A,A,N)"
"09/05/2002",10137.96,10185.08,9966.63,10037.42,9884.63549030703,"ETS(M,M,N)"
"10/05/2002",10040.25,10115.23,9891.04,9939.92,9879.98691782045,"ETS(A,A,N)"
"13/05/2002",9938.82,10148.71,9892.73,10109.66,10038.2531016024,"ETS(A,N,N)"
"14/05/2002",10119.34,10346.59,10119.34,10298.14,10176.5686068525,"ETS(A,N,N)"
"15/05/2002",10288.56,10382.97,10152.97,10243.68,10226.7626107465,"ETS(A,N,N)"
"16/05/2002",10242.11,10374.05,10168.64,10289.21,10267.6541063274,"ETS(A,N,N)"
"17/05/2002",10291.05,10400.62,10209.49,10353.08,10325.2262644719,"ETS(A,N,N)"
"20/05/2002",10348.93,10357.44,10164.39,10229.5,10263.7812660989,"ETS(A,N,N)"
"21/05/2002",10229.08,10322.15,10060.46,10105.71,10160.030510538,"ETS(A,N,N)"
"22/05/2002",10098.58,10200.78,10004.41,10157.88,10153.4088483144,"ETS(A,N,N)"
"23/05/2002",10158.3,10268.87,10044.2,10216.08,10202.131269865,"ETS(A,N,N)"
"24/05/2002",10211.92,10255.93,10054.58,10104.26,10129.5733724208,"ETS(A,N,N)"
"28/05/2002",10106.54,10144.53,9917.64,9981.58,9981.59239831604,"ETS(A,N,N)"
"29/05/2002",9976.94,10056.31,9860.42,9923.04,9923.04587725218,"ETS(A,N,N)"
"30/05/2002",9915.01,9995.76,9769.64,9911.69,9911.69113649381,"ETS(A,N,N)"
"31/05/2002",9915.15,10074.16,9865.89,9925.25,9925.24864213029,"ETS(A,N,N)"
"03/06/2002",9923.94,10016.04,9685.49,9709.79,9709.811805446,"ETS(A,N,N)"
"04/06/2002",9710.34,9798.74,9541.36,9687.84,9687.84219922197,"ETS(A,N,N)"
"05/06/2002",9688.53,9860.91,9636.82,9796.8,9796.78909821967,"ETS(A,N,N)"
"06/06/2002",9795.7,9820.41,9552.85,9624.64,9624.65731173262,"ETS(A,N,N)"
"07/06/2002",9592.38,9668.18,9416.33,9589.67,9589.67351164492,"ETS(A,N,N)"
"10/06/2002",9587.38,9744.33,9509.91,9645.4,9645.39441554184,"ETS(A,N,N)"
"11/06/2002",9647.62,9794.17,9487.91,9517.26,9517.27298200455,"ETS(A,N,N)"
"12/06/2002",9515.12,9682.37,9380.82,9617.71,9604.27493740485,"ETS(A,N,N)"
"13/06/2002",9612.87,9671.64,9454.41,9502.8,9521.60496949273,"ETS(A,N,N)"
"14/06/2002",9498.92,9538.93,9229.63,9474.21,9481.48839734812,"ETS(A,N,N)"
"17/06/2002",9476.5,9736.58,9462.3,9687.42,9633.39217540818,"ETS(A,N,N)"
"18/06/2002",9684.52,9775.83,9588.29,9706.12,9697.89358537521,"ETS(A,N,N)"
"19/06/2002",9702,9760.2,9514.29,9561.57,9595.20667650945,"ETS(A,N,N)"
"20/06/2002",9561.64,9628.11,9390.1,9431.77,9431.78362691028,"ETS(A,N,N)"
"21/06/2002",9430.66,9456.76,9186.71,9253.79,9253.80786200177,"ETS(A,N,N)"
"24/06/2002",9252.47,9417.23,9046.04,9281.82,9281.81718021636,"ETS(A,N,N)"
"25/06/2002",9285.56,9457.38,9089.17,9126.82,9131.06882248602,"ETS(A,N,N)"
"26/06/2002",9108.22,9207.07,8831.92,9120.11,9082.90865141055,"ETS(A,A,N)"
"27/06/2002",9122.12,9342.33,8992.32,9269.92,9269.90490916314,"ETS(A,N,N)"
"28/06/2002",9270.33,9435.44,9131.49,9243.26,9243.37475576569,"ETS(A,N,N)"
"01/07/2002",9239.25,9381.37,9059.88,9109.79,9093.92054074648,"ETS(A,A,N)"
"02/07/2002",9104.95,9185.88,8918.11,9007.75,8996.62994616693,"ETS(A,A,N)"
"03/07/2002",9006.37,9140.32,8832.89,9054.97,9054.9649596348,"ETS(A,N,N)"
"05/07/2002",9061.54,9399.65,9054.97,9379.5,9379.46734941912,"ETS(A,N,N)"
"08/07/2002",9375.7,9433.08,9184.9,9274.9,9276.61127379269,"ETS(A,N,N)"
"09/07/2002",9273.38,9357.35,9065.88,9096.09,9096.13147228754,"ETS(A,N,N)"
"10/07/2002",9098.16,9188.71,8772.94,8813.5,8813.52826948665,"ETS(A,N,N)"
"11/07/2002",8812.12,8937.87,8557.84,8801.53,8801.53120282566,"ETS(A,N,N)"
"12/07/2002",8805.33,8903,8555.15,8684.53,8684.54173657719,"ETS(A,N,N)"
"15/07/2002",8681.28,8720.18,8220.78,8639.19,8639.19454897192,"ETS(A,N,N)"
"16/07/2002",8635.31,8697.69,8346.29,8473.11,8473.12669381959,"ETS(A,N,N)"
"17/07/2002",8476.21,8765.39,8401.12,8542.48,8542.47306417995,"ETS(A,N,N)"
"18/07/2002",8540.47,8683.84,8350.72,8409.49,8409.5033192668,"ETS(A,N,N)"
"19/07/2002",8356.74,8356.74,7940.83,8019.26,8019.2992807645,"ETS(A,N,N)"
"22/07/2002",8015.04,8173.08,7668.35,7784.58,7784.60348659771,"ETS(A,N,N)"
"23/07/2002",7785.55,8007.91,7590.75,7702.34,7702.34824272347,"ETS(A,N,N)"
"24/07/2002",7698.46,8243.07,7489.53,8191.29,8191.24108930612,"ETS(A,N,N)"
"25/07/2002",8185.89,8390.39,7893.34,8186.31,8186.31049319728,"ETS(A,N,N)"
"26/07/2002",8192.61,8350.1,8039.89,8264.39,8264.38215298406,"ETS(A,N,N)"
"29/07/2002",8267.99,8749.12,8267.99,8711.88,8711.83434301129,"ETS(A,N,N)"
"30/07/2002",8707.03,8806.86,8484.05,8680.03,8680.03318693895,"ETS(A,N,N)"
"31/07/2002",8678.65,8793.36,8463.21,8736.59,8736.584325387,"ETS(A,N,N)"
"01/08/2002",8732.58,8758.4,8430.68,8506.62,8506.64300213681,"ETS(A,N,N)"
"02/08/2002",8504.96,8566.36,8179.8,8313.13,8313.14937190922,"ETS(A,N,N)"
"05/08/2002",8312.92,8371,7991.43,8043.63,8043.65727973807,"ETS(A,N,N)"
"06/08/2002",8049.93,8472.28,8049.93,8274.09,8274.0669337709,"ETS(A,N,N)"
"07/08/2002",8282.25,8520.95,8171.7,8456.15,8456.13172543304,"ETS(A,N,N)"
"08/08/2002",8456.29,8755.7,8364.29,8712.02,8711.9943250065,"ETS(A,N,N)"
"09/08/2002",8707.24,8824.92,8538.46,8745.45,8745.44665243192,"ETS(A,N,N)"
"12/08/2002",8741.92,8753.14,8528.15,8688.89,8688.89568653046,"ETS(A,N,N)"
"13/08/2002",8683.15,8801.87,8445.91,8482.39,8482.41065991051,"ETS(A,N,N)"
"14/08/2002",8479.14,8778.89,8295.34,8743.31,8743.28389243642,"ETS(A,N,N)"
"15/08/2002",8745.04,8914.37,8620.98,8818.14,8818.13251212121,"ETS(A,N,N)"
"16/08/2002",8813.07,8899.42,8644.59,8778.06,8778.06400843524,"ETS(A,N,N)"
"19/08/2002",8777.09,9037.38,8720.81,8990.79,8990.76871862729,"ETS(A,N,N)"
"20/08/2002",8986.5,8989.69,8789.13,8872.07,8872.08188336254,"ETS(A,N,N)"
"21/08/2002",8866.14,9033.52,8768.51,8957.23,8957.22141660882,"ETS(A,N,N)"
"22/08/2002",8961.18,9129.1,8860.34,9053.64,9053.63035798028,"ETS(A,N,N)"
"23/08/2002",9051.49,9051.49,8806.38,8872.96,8872.97812428947,"ETS(A,N,N)"
"26/08/2002",8873.93,8981.23,8723.43,8919.01,8919.00538886516,"ETS(A,N,N)"
"27/08/2002",8917.49,9040.04,8747.77,8824.41,8824.41950259561,"ETS(A,N,N)"
"28/08/2002",8823.93,8832.18,8610.79,8694.09,8694.10307316736,"ETS(A,N,N)"
"29/08/2002",8690.69,8769.34,8514.1,8670.99,8670.99236215062,"ETS(A,N,N)"
"30/08/2002",8669.26,8811.72,8572.85,8663.5,8663.5007526162,"ETS(A,N,N)"
"03/09/2002",8659.27,8659.27,8282.87,8308.05,8308.08591852287,"ETS(A,N,N)"
"04/09/2002",8308.53,8495.03,8216.98,8425.12,8425.10826830893,"ETS(A,N,N)"
"05/09/2002",8420.2,8420.2,8173.56,8283.7,8283.71477325466,"ETS(A,N,N)"
"06/09/2002",8296.46,8526.8,8296.46,8427.2,8425.16343185471,"ETS(A,N,N)"
"09/09/2002",8425.88,8584.3,8288.28,8519.38,8515.27657117929,"ETS(A,N,N)"
"10/09/2002",8520.14,8660.94,8447.73,8602.61,8601.12761481792,"ETS(A,N,N)"
"11/09/2002",8604.27,8767.82,8545.11,8581.17,8581.52867462136,"ETS(A,N,N)"
"12/09/2002",8574.94,8574.94,8334.82,8379.41,8379.43477567066,"ETS(A,N,N)"
"13/09/2002",8377.68,8414.79,8175.85,8312.69,8315.90790293357,"ETS(A,N,N)"
"16/09/2002",8311.79,8435.04,8214.27,8380.18,8373.25707270165,"ETS(A,N,N)"
"17/09/2002",8386.35,8508.61,8169.88,8207.55,8215.28064637391,"ETS(A,N,N)"
"18/09/2002",8203.07,8283.49,8013.42,8172.45,8178.48542966026,"ETS(A,N,N)"
"19/09/2002",8170.65,8170.65,7904.87,7942.39,7983.42559864786,"ETS(A,N,N)"
"20/09/2002",7945.93,8081.04,7868.6,7986.02,7985.63354449721,"ETS(A,N,N)"
"23/09/2002",7984.77,7984.77,7738.06,7872.15,7890.67958398215,"ETS(A,N,N)"
"24/09/2002",7871.23,7893.36,7606.77,7683.13,7713.44360029147,"ETS(A,N,N)"
