"Date","Open","High","Low","Close","a"
"25/02/2003",8475.55,8481.23,8324.7,8360.49,8568.06935483871
"26/02/2003",8327.46,8429.17,8327.46,8356.81,8564.4035483871
"27/02/2003",8344.08,8377.61,8266.97,8359.38,8558.15580645161
"28/02/2003",8429.98,8448.78,8332.41,8363.04,8550.13290322581
"03/03/2003",8397.15,8490.4,8357.42,8490.4,8546.30161290323
"04/03/2003",8474.84,8499.77,8414.51,8480.22,8539.5264516129
"05/03/2003",8401.72,8493.61,8370.59,8472.62,8536.74580645161
"06/03/2003",8461.71,8509.43,8369.15,8369.15,8525.7964516129
"07/03/2003",8296.54,8336.3,8144.12,8144.12,8510.73451612903
"10/03/2003",8097.27,8112.87,7975.36,8042.26,8486.58419354839
"11/03/2003",7970.86,8062.12,7862.43,7862.43,8458.54483870968
"12/03/2003",7908.23,7998.01,7888.31,7943.04,8437.04709677419
"13/03/2003",7968.78,8003.18,7868.56,7868.56,8415.85903225806
"14/03/2003",7912.34,8038.46,7912.34,8002.69,8405.26580645161
