"Date","Open","High","Low","Close","a","b"
"18/03/2002",4600.79,4652.54,4600.79,4625.81,4625.80624167698,"ETS(A,N,N)"
"19/03/2002",4636.33,4650.89,4613.2,4644.93,4644.92808242978,"ETS(A,N,N)"
"20/03/2002",4640.82,4652.43,4597.47,4603.8,4603.80411907881,"ETS(A,N,N)"
"21/03/2002",4582.5,4621.78,4569.4,4579.9,4579.90239609286,"ETS(A,N,N)"
"22/03/2002",4599,4620.99,4577.82,4601.57,4601.56783143056,"ETS(A,N,N)"
"25/03/2002",4597.31,4651.69,4586.48,4588.36,4588.36132362508,"ETS(A,N,N)"
"26/03/2002",4580.97,4646,4565.27,4628.07,4628.06601871668,"ETS(A,N,N)"
"27/03/2002",4645.08,4645.08,4605.25,4623.2,4623.20048909948,"ETS(A,N,N)"
"28/03/2002",4632.07,4696.18,4623.18,4688.02,4688.01347804999,"ETS(A,N,N)"
"02/04/2002",4673.03,4688.16,4626.46,4627.33,4627.33611631208,"ETS(A,N,N)"
"03/04/2002",4618.65,4644.21,4582.71,4632.26,4632.25950558785,"ETS(A,N,N)"
"04/04/2002",4604.88,4621.57,4536.55,4538.31,4538.31952614699,"ETS(A,N,N)"
"05/04/2002",4536.4,4554.76,4506.87,4515.7,4515.70226651729,"ETS(A,N,N)"
"08/04/2002",4504.18,4511.87,4415.75,4431.88,4431.88842908123,"ETS(A,N,N)"
"09/04/2002",4468.48,4488.66,4457.75,4463.91,4459.72451326922,"ETS(M,Ad,N)"
"10/04/2002",4435.26,4539.69,4424.51,4521.83,4521.82420639212,"ETS(A,N,N)"
"11/04/2002",4538.75,4547.64,4441.54,4441.54,4441.54853197074,"ETS(A,N,N)"
"12/04/2002",4452.59,4485.61,4437.54,4468.29,4467.10255157197,"ETS(A,N,N)"
"15/04/2002",4487.65,4518.57,4463.96,4502.49,4500.23002828541,"ETS(A,N,N)"
"16/04/2002",4522.91,4601.79,4520.11,4598.74,4592.43182392805,"ETS(A,N,N)"
"17/04/2002",4635.14,4653.1,4594.03,4597.3,4597.30256743852,"ETS(A,N,N)"
"18/04/2002",4581.95,4645.1,4572.91,4588.83,4588.91557930228,"ETS(A,N,N)"
"19/04/2002",4563.25,4616.38,4551.88,4606.42,4606.15476873022,"ETS(A,N,N)"
"22/04/2002",4597.21,4597.71,4523.09,4559.46,4560.87874463049,"ETS(A,N,N)"
"23/04/2002",4566.04,4593.59,4526.71,4562.55,4562.50188092573,"ETS(A,N,N)"
"24/04/2002",4556.7,4586.42,4514.82,4528,4529.67034144462,"ETS(A,N,N)"
"25/04/2002",4501.77,4513.31,4401.77,4455.99,4457.86493627908,"ETS(A,N,N)"
"26/04/2002",4463.19,4509.68,4447.53,4453.08,4453.13444809392,"ETS(A,N,N)"
"29/04/2002",4432.13,4445.63,4391.96,4430.38,4430.93955764045,"ETS(A,N,N)"
"30/04/2002",4414.63,4462.74,4390.98,4462.74,4461.0582484971,"ETS(A,N,N)"
"02/05/2002",4474.63,4494.79,4421.56,4421.56,4424.45138614065,"ETS(A,N,N)"
"03/05/2002",4408,4474.27,4352.34,4354.92,4357.25618735552,"ETS(A,N,N)"
"06/05/2002",4361.65,4389.73,4338.03,4367.26,4366.79939286205,"ETS(A,N,N)"
"07/05/2002",4324.4,4342.66,4239.72,4296.4,4300.05455209273,"ETS(A,N,N)"
"08/05/2002",4335.38,4404.02,4335.38,4404.02,4391.85533199751,"ETS(A,N,N)"
"09/05/2002",4426.45,4428.65,4373.54,4386.86,4387.46894069882,"ETS(A,N,N)"
"10/05/2002",4365.46,4391.54,4324.43,4329.84,4337.38305492589,"ETS(A,N,N)"
"13/05/2002",4291.53,4377.09,4281.95,4375.39,4369.73284244416,"ETS(A,N,N)"
"14/05/2002",4392.42,4463.45,4359.59,4447.12,4440.41088122558,"ETS(A,N,N)"
"15/05/2002",4478.3,4493.25,4438.63,4471.27,4469.26032290853,"ETS(A,N,N)"
"16/05/2002",4455.17,4489.25,4440.34,4466.36,4466.56060664126,"ETS(A,N,N)"
"17/05/2002",4474.54,4497.46,4432.92,4442.94,4446.01614071879,"ETS(A,N,N)"
"20/05/2002",4454.89,4467.63,4387.7,4400.75,4407.86462756842,"ETS(A,N,N)"
"21/05/2002",4392.23,4439.88,4369.82,4399.2,4399.70722587226,"ETS(A,N,N)"
"22/05/2002",4374.76,4394.24,4311.79,4326.29,4333.92251037392,"ETS(A,N,N)"
"23/05/2002",4340.12,4369.41,4314.13,4341.59,4340.96379925815,"ETS(A,N,N)"
"24/05/2002",4375.23,4381.7,4328.97,4337.43,4337.51350700733,"ETS(A,N,N)"
"27/05/2002",4334.88,4401.71,4333.65,4360.71,4359.80086058211,"ETS(A,N,N)"
"28/05/2002",4380.06,4418.73,4332.14,4339.57,4341.6500249422,"ETS(A,N,N)"
"29/05/2002",4331.92,4354.01,4319.51,4334.85,4335.5566082799,"ETS(A,N,N)"
"30/05/2002",4333.55,4334.37,4249.85,4260.14,4267.31611496846,"ETS(A,N,N)"
"31/05/2002",4264.92,4301.47,4251.01,4274.64,4273.94632046562,"ETS(A,N,N)"
"03/06/2002",4247.58,4294.5,4225.91,4227.15,4231.52119652596,"ETS(A,N,N)"
"04/06/2002",4175.34,4177.85,4065.88,4065.88,4065.89664348334,"ETS(A,N,N)"
"05/06/2002",4107.91,4124.3,4068.23,4079.51,4079.39831605228,"ETS(A,N,N)"
"06/06/2002",4101.85,4165.16,4090.91,4098.18,4097.44100406067,"ETS(A,N,N)"
"07/06/2002",4025.66,4032.03,3968.67,4020.27,4025.01711092115,"ETS(A,N,N)"
"10/06/2002",4055,4077.14,4000.96,4024.94,4024.9461006878,"ETS(A,N,N)"
"11/06/2002",4035.68,4114.08,4017.57,4109.37,4104.27554408219,"ETS(A,N,N)"
"12/06/2002",4058.11,4058.11,3998.1,4004.76,4017.57344809049,"ETS(A,N,N)"
"13/06/2002",4041.74,4059.25,3934.64,3957.33,3964.35060071639,"ETS(A,N,N)"
"14/06/2002",3915.04,3925.35,3785.41,3843.07,3847.0296710294,"ETS(A,N,N)"
"17/06/2002",3878.43,4012.75,3872.9,4010.36,3979.78068873539,"ETS(A,N,N)"
"18/06/2002",4048.79,4048.79,3977.92,4004.93,4002.2161088006,"ETS(A,N,N)"
"19/06/2002",3933.23,3958.44,3905.97,3935.58,3945.46140991576,"ETS(A,N,N)"
"20/06/2002",3892.08,3919.66,3819.42,3832.07,3840.20602619923,"ETS(A,N,N)"
"21/06/2002",3789.27,3886.95,3736.23,3799.53,3799.57842516707,"ETS(A,N,N)"
"24/06/2002",3796.57,3823.89,3664.17,3669.24,3669.25426280873,"ETS(A,N,N)"
"25/06/2002",3733.18,3779.56,3721.87,3766.4,3731.35248870616,"ETS(A,A,N)"
"26/06/2002",3583.83,3702.63,3561.24,3701.13,3708.36607203453,"ETS(A,A,N)"
"27/06/2002",3765.41,3801.66,3709.85,3742.78,3703.24308563598,"ETS(A,A,N)"
"28/06/2002",3815.29,3897.99,3800.94,3897.99,3699.8944230548,"ETS(A,A,N)"
"01/07/2002",3886.12,3973.93,3857.95,3897.37,3895.83931738443,"ETS(A,N,N)"
"02/07/2002",3827.68,3841.36,3726.52,3735.66,3760.14154370738,"ETS(A,N,N)"
"03/07/2002",3731.54,3776.69,3623.33,3623.33,3623.34159577451,"ETS(A,N,N)"
"04/07/2002",3700.86,3715.28,3665,3697.13,3675.25014849937,"ETS(M,Md,N)"
"05/07/2002",3739.86,3864.54,3734.66,3863.28,3699.90273340968,"ETS(A,Ad,N)"
"08/07/2002",3835.08,3895.66,3820.31,3858.35,3858.35049222852,"ETS(A,N,N)"
"09/07/2002",3839.89,3886.43,3756.4,3819.01,3819.01395916425,"ETS(A,N,N)"
"10/07/2002",3746.24,3751.09,3656.38,3656.38,3656.39630865132,"ETS(A,N,N)"
"11/07/2002",3574.3,3605.46,3512.1,3512.1,3512.11444188123,"ETS(A,N,N)"
"12/07/2002",3610.02,3634.56,3459.22,3513.34,3513.33987717071,"ETS(A,N,N)"
"15/07/2002",3504.3,3559,3322.79,3323.74,3323.75897652874,"ETS(A,N,N)"
"16/07/2002",3419.59,3422.04,3198.34,3317.81,3317.81059516208,"ETS(A,N,N)"
"17/07/2002",3276.28,3471.91,3273.72,3440.88,3440.86765308087,"ETS(A,N,N)"
"18/07/2002",3462.23,3559.56,3428.6,3513.71,3513.70269562432,"ETS(A,N,N)"
"19/07/2002",3492.31,3492.31,3319.38,3324.04,3324.05897620063,"ETS(A,N,N)"
"22/07/2002",3298.03,3298.03,3149.69,3149.69,3149.70752507478,"ETS(A,N,N)"
"23/07/2002",3184.71,3243.44,3026.73,3070.16,3070.16796128978,"ETS(A,N,N)"
"24/07/2002",3009.38,3083.71,2898.6,3023.69,3023.69482436544,"ETS(A,N,N)"
"25/07/2002",3175.52,3203.6,3067.89,3149.72,3149.70735948392,"ETS(A,N,N)"
"26/07/2002",3113.86,3175.57,3029.48,3172.56,3172.5577066234,"ETS(A,N,N)"
"29/07/2002",3203.83,3395.83,3183.93,3395.83,3395.80761814259,"ETS(A,N,N)"
"30/07/2002",3440.38,3449.53,3347.75,3379.85,3379.85159902832,"ETS(A,N,N)"
"31/07/2002",3429.45,3515.7,3320.15,3415.38,3415.37644503154,"ETS(A,N,N)"
"01/08/2002",3426.94,3460.78,3231.66,3240.71,3240.72747348252,"ETS(A,N,N)"
"02/08/2002",3257.66,3279.22,3200.04,3245.37,3245.36953419803,"ETS(A,N,N)"
"05/08/2002",3281.69,3281.69,3115.38,3115.38,3115.39302400762,"ETS(A,N,N)"
"06/08/2002",3072.04,3288.97,3013.8,3284.79,3284.77295558478,"ETS(A,N,N)"
"07/08/2002",3300.52,3374.94,3258.02,3270.51,3270.51142997055,"ETS(A,N,N)"
"08/08/2002",3331.82,3404.17,3312.13,3388.45,3388.43817057613,"ETS(A,N,N)"
"09/08/2002",3414.07,3449.46,3338.82,3447.94,3447.93404926424,"ETS(A,N,N)"
"12/08/2002",3416.68,3435,3341.1,3364.44,3364.4483503113,"ETS(A,N,N)"
"13/08/2002",3386.51,3402.26,3307.08,3390.23,3390.22741879287,"ETS(A,N,N)"
"14/08/2002",3305.32,3338.01,3240.81,3240.81,3240.82497741321,"ETS(A,N,N)"
"15/08/2002",3341.36,3392.87,3314.16,3375.01,3374.99641825538,"ETS(A,N,N)"
"16/08/2002",3384.4,3402.25,3298.91,3374.09,3374.09009484747,"ETS(A,N,N)"
"19/08/2002",3344.77,3493.01,3344.24,3493.01,3492.99809634301,"ETS(A,N,N)"
"20/08/2002",3479.87,3506.62,3420,3440.62,3440.6253958053,"ETS(A,N,N)"
"21/08/2002",3446.8,3543.25,3441.29,3485.21,3483.32550294485,"ETS(A,N,N)"
"22/08/2002",3521.19,3593.17,3517.14,3592.6,3588.30006372425,"ETS(A,N,N)"
"23/08/2002",3601.41,3601.41,3515.6,3526.09,3529.6859809064,"ETS(A,N,N)"
"26/08/2002",3505.09,3558.83,3471.28,3471.28,3474.06736432697,"ETS(A,N,N)"
"27/08/2002",3498.81,3574.39,3477.09,3570.5,3564.54602848031,"ETS(A,N,N)"
"28/08/2002",3522.48,3523.46,3410.95,3419.74,3434.31283887821,"ETS(A,N,N)"
"29/08/2002",3402.71,3412.38,3309.95,3331.77,3336.29109625234,"ETS(A,N,N)"
"30/08/2002",3367.09,3401,3315.52,3366.21,3363.49188877878,"ETS(A,N,N)"
"02/09/2002",3345.64,3349.17,3271.6,3272.76,3290.85643544421,"ETS(A,N,N)"
"03/09/2002",3250.14,3250.14,3121,3126.6,3151.69526577752,"ETS(A,N,N)"
"04/09/2002",3102.76,3177.62,3068.12,3168.7,3166.01908684494,"ETS(A,N,N)"
"05/09/2002",3210.32,3214.13,3068.11,3139.39,3144.52406309653,"ETS(A,N,N)"
"06/09/2002",3146.21,3246.67,3104.91,3246.67,3221.78032899016,"ETS(A,N,N)"
"09/09/2002",3233.07,3233.22,3185.26,3199.82,3205.27564362768,"ETS(A,N,N)"
"10/09/2002",3244.08,3306.25,3240.48,3299.64,3277.27809767772,"ETS(A,N,N)"
"11/09/2002",3325.7,3402.3,3278.84,3397.02,3372.98050994905,"ETS(A,N,N)"
