Date,Open,High,Low,Close,moving_average(att1),change(att1),change(att1)-1,change(att1)-2,change(att1)-3,moving_average(att1)-1,moving_average(att1)-2,moving_average(att1)-3,moving_average(att1)-4,att1-1,att1-2,att1-3,id,att1,Pred,PrevClose,Diff,ActDiff
27/01/2010,4732.9,4734.2,4655.4,4670.0,4728.333333333333,-73.10000000000036,-28.799999999999272,-77.70000000000073,-45.5,4788.2,4838.866666666667,4878.1,4906.933333333333,4743.1,4771.9,4849.6,17.0,4670.0,4670.691405550248,4743.1,72.40859444975194,73.10000000000036
28/01/2010,4677.0,4699.2,4667.9,4697.7,4703.599999999999,27.699999999999818,-73.10000000000036,-28.799999999999272,-77.70000000000073,4728.333333333333,4788.2,4838.866666666667,4878.1,4670.0,4743.1,4771.9,18.0,4697.7,4699.201721449647,4670.0,-29.201721449647266,-27.699999999999818
29/01/2010,4683.0,4683.3,4592.9,4596.9,4654.866666666667,-100.80000000000018,27.699999999999818,-73.10000000000036,-28.799999999999272,4703.599999999999,4728.333333333333,4788.2,4838.866666666667,4697.7,4670.0,4743.1,19.0,4596.9,4596.509065420185,4697.7,101.1909345798149,100.80000000000018
01/02/2010,4596.2,4609.1,4544.7,4544.8,4613.133333333332,-52.099999999999454,-100.80000000000018,27.699999999999818,-73.10000000000036,4654.866666666667,4703.599999999999,4728.333333333333,4788.2,4596.9,4697.7,4670.0,20.0,4544.8,4542.863443417407,4596.9,54.03655658259231,52.099999999999454
02/02/2010,4568.2,4628.8,4566.7,4628.8,4590.166666666667,84.0,-52.099999999999454,-100.80000000000018,27.699999999999818,4613.133333333332,4654.866666666667,4703.599999999999,4728.333333333333,4544.8,4596.9,4697.7,21.0,4628.8,4629.291599959367,4544.8,-84.4915999593668,-84.0
03/02/2010,4651.6,4682.6,4646.5,4673.2,4615.599999999999,44.399999999999636,84.0,-52.099999999999454,-100.80000000000018,4590.166666666667,4613.133333333332,4654.866666666667,4703.599999999999,4628.8,4544.8,4596.9,22.0,4673.2,4673.839755387099,4628.8,-45.03975538709892,-44.399999999999636
04/02/2010,4665.1,4666.4,4623.9,4644.1,4648.7,-29.099999999999454,44.399999999999636,84.0,-52.099999999999454,4615.599999999999,4590.166666666667,4613.133333333332,4654.866666666667,4673.2,4628.8,4544.8,23.0,4644.1,4645.8040387644805,4673.2,27.39596123551928,29.099999999999454
05/02/2010,4607.6,4610.5,4508.3,4532.5,4616.599999999999,-111.60000000000036,-29.099999999999454,44.399999999999636,84.0,4648.7,4615.599999999999,4590.166666666667,4613.133333333332,4644.1,4673.2,4628.8,24.0,4532.5,4531.404552300562,4644.1,112.69544769943877,111.60000000000036
08/02/2010,4539.4,4567.5,4534.7,4538.8,4571.8,6.300000000000182,-111.60000000000036,-29.099999999999454,44.399999999999636,4616.599999999999,4648.7,4615.599999999999,4590.166666666667,4532.5,4644.1,4673.2,25.0,4538.8,4538.093949686374,4532.5,-5.59394968637389,-6.300000000000182
09/02/2010,4531.5,4531.7,4483.3,4520.7,4530.666666666667,-18.100000000000364,6.300000000000182,-111.60000000000036,-29.099999999999454,4571.8,4616.599999999999,4648.7,4615.599999999999,4538.8,4532.5,4644.1,26.0,4520.7,4521.0039029180925,4538.8,17.796097081907646,18.100000000000364
10/02/2010,4546.4,4587.3,4519.6,4533.0,4530.833333333333,12.300000000000182,-18.100000000000364,6.300000000000182,-111.60000000000036,4530.666666666667,4571.8,4616.599999999999,4648.7,4520.7,4538.8,4532.5,27.0,4533.0,4532.472577619678,4520.7,-11.772577619678486,-12.300000000000182
11/02/2010,4531.8,4584.5,4531.0,4575.8,4543.166666666667,42.80000000000018,12.300000000000182,-18.100000000000364,6.300000000000182,4530.833333333333,4530.666666666667,4571.8,4616.599999999999,4533.0,4520.7,4538.8,28.0,4575.8,4575.646301263917,4533.0,-42.64630126391694,-42.80000000000018
12/02/2010,4587.0,4616.4,4570.8,4588.8,4565.866666666666,13.0,42.80000000000018,12.300000000000182,-18.100000000000364,4543.166666666667,4530.833333333333,4530.666666666667,4571.8,4575.8,4533.0,4520.7,29.0,4588.8,4588.136596030619,4575.8,-12.336596030619148,-13.0
15/02/2010,4585.8,4593.1,4564.0,4570.4,4578.333333333333,-18.400000000000546,13.0,42.80000000000018,12.300000000000182,4565.866666666666,4543.166666666667,4530.833333333333,4530.666666666667,4588.8,4575.8,4533.0,30.0,4570.4,4571.097657255476,4588.8,17.702342744523776,18.400000000000546
16/02/2010,4575.0,4619.6,4575.0,4590.8,4583.333333333333,20.400000000000546,-18.400000000000546,13.0,42.80000000000018,4578.333333333333,4565.866666666666,4543.166666666667,4530.833333333333,4570.4,4588.8,4575.8,31.0,4590.8,4591.6263020530405,4570.4,-21.226302053040854,-20.400000000000546
17/02/2010,4607.5,4690.6,4606.9,4686.8,4616.0,96.0,20.400000000000546,-18.400000000000546,13.0,4583.333333333333,4578.333333333333,4565.866666666666,4543.166666666667,4590.8,4570.4,4588.8,32.0,4686.8,4689.5328416576995,4590.8,-98.73284165769928,-96.0
18/02/2010,4691.4,4692.6,4655.4,4673.9,4650.5,-12.900000000000546,96.0,20.400000000000546,-18.400000000000546,4616.0,4583.333333333333,4578.333333333333,4565.866666666666,4686.8,4590.8,4570.4,33.0,4673.9,4676.849087167193,4686.8,9.950912832807262,12.900000000000546
19/02/2010,4680.4,4691.1,4632.9,4656.3,4672.333333333333,-17.599999999999454,-12.900000000000546,96.0,20.400000000000546,4650.5,4616.0,4583.333333333333,4578.333333333333,4673.9,4686.8,4590.8,34.0,4656.3,4658.602040558868,4673.9,15.297959441131752,17.599999999999454
22/02/2010,4673.4,4732.7,4673.4,4732.7,4687.633333333334,76.39999999999964,-17.599999999999454,-12.900000000000546,96.0,4672.333333333333,4650.5,4616.0,4583.333333333333,4656.3,4673.9,4686.8,35.0,4732.7,4736.161090419228,4656.3,-79.86109041922737,-76.39999999999964
23/02/2010,4722.4,4731.0,4703.0,4731.0,4706.666666666667,-1.699999999999818,76.39999999999964,-17.599999999999454,-12.900000000000546,4687.633333333334,4672.333333333333,4650.5,4616.0,4732.7,4656.3,4673.9,36.0,4731.0,4734.674613682982,4732.7,-1.9746136829826355,1.699999999999818
24/02/2010,4717.0,4717.0,4659.0,4666.0,4709.900000000001,-65.0,-1.699999999999818,76.39999999999964,-17.599999999999454,4706.666666666667,4687.633333333334,4672.333333333333,4650.5,4731.0,4732.7,4656.3,37.0,4666.0,4669.242098799025,4731.0,61.75790120097463,65.0
25/02/2010,4672.8,4706.1,4612.0,4614.9,4670.633333333333,-51.100000000000364,-65.0,-1.699999999999818,76.39999999999964,4709.900000000001,4706.666666666667,4687.633333333334,4672.333333333333,4666.0,4731.0,4732.7,38.0,4614.9,4616.071365921999,4666.0,49.92863407800087,51.100000000000364
26/02/2010,4626.0,4651.1,4612.8,4651.1,4644.0,36.20000000000073,-51.100000000000364,-65.0,-1.699999999999818,4670.633333333333,4709.900000000001,4706.666666666667,4687.633333333334,4614.9,4666.0,4731.0,39.0,4651.1,4652.413957052274,4614.9,-37.513957052274236,-36.20000000000073
01/03/2010,4647.0,4694.9,4647.0,4694.9,4653.633333333333,43.79999999999927,36.20000000000073,-51.100000000000364,-65.0,4644.0,4670.633333333333,4709.900000000001,4706.666666666667,4651.1,4614.9,4666.0,40.0,4694.9,4697.841103753026,4651.1,-46.74110375302553,-43.79999999999927
02/03/2010,4701.9,4724.1,4693.9,4709.9,4685.3,15.0,43.79999999999927,36.20000000000073,-51.100000000000364,4653.633333333333,4644.0,4670.633333333333,4709.900000000001,4694.9,4651.1,4614.9,41.0,4709.9,4712.268523534853,4694.9,-17.36852353485301,-15.0
03/03/2010,4715.8,4752.5,4714.4,4743.8,4716.2,33.900000000000546,15.0,43.79999999999927,36.20000000000073,4685.3,4653.633333333333,4644.0,4670.633333333333,4709.9,4694.9,4651.1,42.0,4743.8,4746.475774439673,4709.9,-36.575774439673296,-33.900000000000546
04/03/2010,4750.4,4758.9,4733.6,4757.6,4737.1,13.800000000000182,33.900000000000546,15.0,43.79999999999927,4716.2,4685.3,4653.633333333333,4644.0,4743.8,4709.9,4694.9,43.0,4757.6,4760.9519781981835,4743.8,-17.151978198183315,-13.800000000000182
05/03/2010,4760.4,4786.2,4758.6,4773.4,4758.266666666667,15.799999999999272,13.800000000000182,33.900000000000546,15.0,4737.1,4716.2,4685.3,4653.633333333333,4757.6,4743.8,4709.9,44.0,4773.4,4777.957039988581,4757.6,-20.357039988580254,-15.799999999999272
08/03/2010,4791.6,4836.0,4791.6,4819.6,4783.533333333334,46.20000000000073,15.799999999999272,13.800000000000182,33.900000000000546,4758.266666666667,4737.1,4716.2,4685.3,4773.4,4757.6,4743.8,45.0,4819.6,4824.996852444167,4773.4,-51.59685244416778,-46.20000000000073
09/03/2010,4818.0,4836.1,4801.7,4829.3,4807.433333333333,9.699999999999818,46.20000000000073,15.799999999999272,13.800000000000182,4783.533333333334,4758.266666666667,4737.1,4716.2,4819.6,4773.4,4757.6,46.0,4829.3,4834.483421150213,4819.6,-14.883421150212598,-9.699999999999818
10/03/2010,4828.1,4845.3,4815.1,4829.8,4826.233333333334,0.5,9.699999999999818,46.20000000000073,15.799999999999272,4807.433333333333,4783.533333333334,4758.266666666667,4737.1,4829.3,4819.6,4773.4,47.0,4829.8,4835.157698850148,4829.3,-5.857698850148154,-0.5
11/03/2010,4831.2,4850.8,4818.7,4825.5,4828.2,-4.300000000000182,0.5,9.699999999999818,46.20000000000073,4826.233333333334,4807.433333333333,4783.533333333334,4758.266666666667,4829.8,4829.3,4819.6,48.0,4825.5,4830.591355993574,4829.8,-0.7913559935741432,4.300000000000182
12/03/2010,4825.9,4847.0,4825.0,4831.5,4828.933333333333,6.0,-4.300000000000182,0.5,9.699999999999818,4828.2,4826.233333333334,4807.433333333333,4783.533333333334,4825.5,4829.8,4829.3,49.0,4831.5,4836.503510158957,4825.5,-11.003510158957397,-6.0
15/03/2010,4834.0,4849.2,4799.0,4799.4,4818.8,-32.100000000000364,6.0,-4.300000000000182,0.5,4828.933333333333,4828.2,4826.233333333334,4807.433333333333,4831.5,4825.5,4829.8,50.0,4799.4,4804.121426232231,4831.5,27.378573767769012,32.100000000000364
16/03/2010,4800.6,4819.2,4794.1,4809.1,4813.333333333333,9.700000000000728,-32.100000000000364,6.0,-4.300000000000182,4818.8,4828.933333333333,4828.2,4826.233333333334,4799.4,4831.5,4825.5,51.0,4809.1,4813.357701347073,4799.4,-13.957701347073453,-9.700000000000728
17/03/2010,4817.2,4866.9,4817.2,4866.9,4825.133333333333,57.79999999999927,9.700000000000728,-32.100000000000364,6.0,4813.333333333333,4818.8,4828.933333333333,4828.2,4809.1,4799.4,4831.5,52.0,4866.9,4872.049813198325,4809.1,-62.94981319832459,-57.79999999999927
18/03/2010,4873.6,4888.1,4862.8,4877.7,4851.233333333334,10.800000000000182,57.79999999999927,9.700000000000728,-32.100000000000364,4825.133333333333,4813.333333333333,4818.8,4828.933333333333,4866.9,4809.1,4799.4,53.0,4877.7,4883.004866269127,4866.9,-16.104866269127342,-10.800000000000182
19/03/2010,4877.1,4892.2,4871.3,4890.1,4878.233333333333,12.400000000000546,10.800000000000182,57.79999999999927,9.700000000000728,4851.233333333334,4825.133333333333,4813.333333333333,4818.8,4877.7,4866.9,4809.1,54.0,4890.1,4895.901390568727,4877.7,-18.20139056872722,-12.400000000000546
22/03/2010,4877.2,4877.3,4845.0,4847.5,4871.766666666666,-42.600000000000364,12.400000000000546,10.800000000000182,57.79999999999927,4878.233333333333,4851.233333333334,4825.133333333333,4813.333333333333,4890.1,4877.7,4866.9,55.0,4847.5,4852.423922924479,4890.1,37.67607707552179,42.600000000000364
23/03/2010,4855.5,4894.8,4854.9,4887.9,4875.166666666667,40.399999999999636,-42.600000000000364,12.400000000000546,10.800000000000182,4871.766666666666,4878.233333333333,4851.233333333334,4825.133333333333,4847.5,4890.1,4877.7,56.0,4887.9,4893.661689393487,4847.5,-46.161689393486995,-40.399999999999636
24/03/2010,4897.1,4921.3,4897.1,4903.2,4879.533333333333,15.300000000000182,40.399999999999636,-42.600000000000364,12.400000000000546,4875.166666666667,4871.766666666666,4878.233333333333,4851.233333333334,4887.9,4847.5,4890.1,57.0,4903.2,4909.796351864784,4887.9,-21.896351864784265,-15.300000000000182
25/03/2010,4895.7,4901.3,4883.3,4896.3,4895.799999999999,-6.899999999999636,15.300000000000182,40.399999999999636,-42.600000000000364,4879.533333333333,4875.166666666667,4871.766666666666,4878.233333333333,4903.2,4887.9,4847.5,58.0,4896.3,4901.973242954631,4903.2,1.2267570453686858,6.899999999999636
26/03/2010,4890.5,4905.2,4848.3,4905.2,4901.566666666667,8.899999999999636,-6.899999999999636,15.300000000000182,40.399999999999636,4895.799999999999,4879.533333333333,4875.166666666667,4871.766666666666,4896.3,4903.2,4887.9,59.0,4905.2,4911.293881092145,4896.3,-14.993881092144875,-8.899999999999636
29/03/2010,4910.0,4920.3,4899.8,4907.2,4902.900000000001,2.0,8.899999999999636,-6.899999999999636,15.300000000000182,4901.566666666667,4895.799999999999,4879.533333333333,4875.166666666667,4905.2,4896.3,4903.2,60.0,4907.2,4912.6521230862245,4905.2,-7.452123086224674,-2.0
30/03/2010,4916.8,4932.5,4915.0,4926.8,4913.066666666667,19.600000000000364,2.0,8.899999999999636,-6.899999999999636,4902.900000000001,4901.566666666667,4895.799999999999,4879.533333333333,4907.2,4905.2,4896.3,61.0,4926.8,4933.441330298729,4907.2,-26.241330298728826,-19.600000000000364
31/03/2010,4922.4,4940.9,4893.1,4893.1,4909.033333333334,-33.69999999999982,19.600000000000364,2.0,8.899999999999636,4913.066666666667,4902.900000000001,4901.566666666667,4895.799999999999,4926.8,4907.2,4905.2,62.0,4893.1,4898.959738027926,4926.8,27.840261972074586,33.69999999999982
01/04/2010,4897.0,4925.9,4896.6,4925.9,4915.266666666667,32.79999999999927,-33.69999999999982,19.600000000000364,2.0,4909.033333333334,4913.066666666667,4902.900000000001,4901.566666666667,4893.1,4926.8,4907.2,63.0,4925.9,4931.868370405389,4893.1,-38.76837040538885,-32.79999999999927
06/04/2010,4941.6,4975.6,4941.6,4974.1,4931.033333333334,48.20000000000073,32.79999999999927,-33.69999999999982,19.600000000000364,4915.266666666667,4909.033333333334,4913.066666666667,4902.900000000001,4925.9,4893.1,4926.8,64.0,4974.1,4981.147275195092,4925.9,-55.2472751950927,-48.20000000000073
07/04/2010,4974.6,4991.6,4974.6,4983.2,4961.066666666667,9.099999999999454,48.20000000000073,32.79999999999927,-33.69999999999982,4931.033333333334,4915.266666666667,4909.033333333334,4913.066666666667,4974.1,4925.9,4893.1,65.0,4983.2,4990.230156983323,4974.1,-16.130156983322195,-9.099999999999454
08/04/2010,4969.2,4969.8,4954.1,4960.3,4972.533333333333,-22.899999999999636,9.099999999999454,48.20000000000073,32.79999999999927,4961.066666666667,4931.033333333334,4915.266666666667,4909.033333333334,4983.2,4974.1,4925.9,66.0,4960.3,4967.429570600276,4983.2,15.77042939972398,22.899999999999636
09/04/2010,4965.3,4981.5,4965.1,4972.9,4972.133333333333,12.599999999999454,-22.899999999999636,9.099999999999454,48.20000000000073,4972.533333333333,4961.066666666667,4931.033333333334,4915.266666666667,4960.3,4983.2,4974.1,67.0,4972.9,4979.593004002114,4960.3,-19.293004002113776,-12.599999999999454
12/04/2010,4981.2,5012.7,4981.2,5011.6,4981.6,38.70000000000073,12.599999999999454,-22.899999999999636,9.099999999999454,4972.133333333333,4972.533333333333,4961.066666666667,4931.033333333334,4972.9,4960.3,4983.2,68.0,5011.6,5019.514649427372,4972.9,-46.61464942737257,-38.70000000000073
13/04/2010,5006.6,5006.6,4972.2,4978.4,4987.633333333333,-33.20000000000073,38.70000000000073,12.599999999999454,-22.899999999999636,4981.6,4972.133333333333,4972.533333333333,4961.066666666667,5011.6,4972.9,4960.3,69.0,4978.4,4985.886008276457,5011.6,25.713991723543586,33.20000000000073
14/04/2010,4984.3,5020.4,4983.8,5017.9,5002.633333333333,39.5,-33.20000000000073,38.70000000000073,12.599999999999454,4987.633333333333,4981.6,4972.133333333333,4972.533333333333,4978.4,5011.6,4972.9,70.0,5017.9,5025.458266926123,4978.4,-47.058266926123,-39.5
15/04/2010,5025.6,5048.6,5023.6,5024.1,5006.8,6.200000000000728,39.5,-33.20000000000073,38.70000000000073,5002.633333333333,4987.633333333333,4981.6,4972.133333333333,5017.9,4978.4,5011.6,71.0,5024.1,5031.605256574592,5017.9,-13.705256574592568,-6.200000000000728
16/04/2010,5022.3,5023.9,4997.2,5007.3,5016.433333333333,-16.800000000000182,6.200000000000728,39.5,-33.20000000000073,5006.8,5002.633333333333,4987.633333333333,4981.6,5024.1,5017.9,4978.4,72.0,5007.3,5014.73093126134,5024.1,9.369068738660644,16.800000000000182
19/04/2010,4990.2,4990.2,4934.0,4939.4,4990.266666666667,-67.90000000000055,-16.800000000000182,6.200000000000728,39.5,5016.433333333333,5006.8,5002.633333333333,4987.633333333333,5007.3,5024.1,5017.9,73.0,4939.4,4946.261688801816,5007.3,61.0383111981846,67.90000000000055
20/04/2010,4938.3,4969.6,4938.3,4949.5,4965.400000000001,10.100000000000364,-67.90000000000055,-16.800000000000182,6.200000000000728,4990.266666666667,5016.433333333333,5006.8,5002.633333333333,4939.4,5007.3,5024.1,74.0,4949.5,4955.334412057669,4939.4,-15.93441205766976,-10.100000000000364
21/04/2010,4951.3,4994.2,4950.8,4980.5,4956.466666666666,31.0,10.100000000000364,-67.90000000000055,-16.800000000000182,4965.400000000001,4990.266666666667,5016.433333333333,5006.8,4949.5,4939.4,5007.3,75.0,4980.5,4987.591921944304,4949.5,-38.09192194430398,-31.0
22/04/2010,4970.6,4970.6,4918.4,4936.8,4955.599999999999,-43.69999999999982,31.0,10.100000000000364,-67.90000000000055,4956.466666666666,4965.400000000001,4990.266666666667,5016.433333333333,4980.5,4949.5,4939.4,76.0,4936.8,4942.696729940246,4980.5,37.80327005975414,43.69999999999982
23/04/2010,4933.9,4933.9,4908.6,4913.5,4943.599999999999,-23.300000000000182,-43.69999999999982,31.0,10.100000000000364,4955.599999999999,4956.466666666666,4965.400000000001,4990.266666666667,4936.8,4980.5,4949.5,77.0,4913.5,4918.955095875652,4936.8,17.84490412434843,23.300000000000182
27/04/2010,4918.5,4943.9,4907.3,4913.3,4921.2,-0.1999999999998181,-23.300000000000182,-43.69999999999982,31.0,4943.599999999999,4955.599999999999,4956.466666666666,4965.400000000001,4913.5,4936.8,4980.5,78.0,4913.3,4918.292126896762,4913.5,-4.792126896762056,0.1999999999998181
28/04/2010,4885.8,4887.6,4817.3,4854.2,4893.666666666667,-59.100000000000364,-0.1999999999998181,-23.300000000000182,-43.69999999999982,4921.2,4943.599999999999,4955.599999999999,4956.466666666666,4913.3,4913.5,4936.8,79.0,4854.2,4858.962294916184,4913.3,54.33770508381622,59.100000000000364
29/04/2010,4850.1,4851.2,4813.1,4816.1,4861.2,-38.099999999999454,-59.100000000000364,-0.1999999999998181,-23.300000000000182,4893.666666666667,4921.2,4943.599999999999,4955.599999999999,4854.2,4913.3,4913.5,80.0,4816.1,4820.33564815064,4854.2,33.86435184935999,38.099999999999454
30/04/2010,4823.1,4851.2,4820.7,4833.9,4834.733333333333,17.799999999999272,-38.099999999999454,-59.100000000000364,-0.1999999999998181,4861.2,4893.666666666667,4921.2,4943.599999999999,4816.1,4854.2,4913.3,81.0,4833.9,4837.572996220799,4816.1,-21.47299622079845,-17.799999999999272
03/05/2010,4812.5,4812.5,4778.3,4807.1,4819.033333333334,-26.799999999999272,17.799999999999272,-38.099999999999454,-59.100000000000364,4834.733333333333,4861.2,4893.666666666667,4921.2,4833.9,4816.1,4854.2,82.0,4807.1,4810.519998750692,4833.9,23.380001249307497,26.799999999999272
04/05/2010,4802.1,4824.8,4753.2,4753.3,4798.099999999999,-53.80000000000018,-26.799999999999272,17.799999999999272,-38.099999999999454,4819.033333333334,4834.733333333333,4861.2,4893.666666666667,4807.1,4833.9,4816.1,83.0,4753.3,4756.141807215565,4807.1,50.958192784435596,53.80000000000018
05/05/2010,4730.9,4730.9,4651.0,4692.0,4750.8,-61.30000000000018,-53.80000000000018,-26.799999999999272,17.799999999999272,4798.099999999999,4819.033333333334,4834.733333333333,4861.2,4753.3,4807.1,4833.9,84.0,4692.0,4693.287487355214,4753.3,60.01251264478651,61.30000000000018
06/05/2010,4674.9,4674.9,4596.2,4598.6,4681.3,-93.39999999999964,-61.30000000000018,-53.80000000000018,-26.799999999999272,4750.8,4798.099999999999,4819.033333333334,4834.733333333333,4692.0,4753.3,4807.1,85.0,4598.6,4598.364599288903,4692.0,93.63540071109674,93.39999999999964
07/05/2010,4569.3,4573.1,4450.2,4507.4,4599.333333333333,-91.20000000000073,-93.39999999999964,-61.30000000000018,-53.80000000000018,4681.3,4750.8,4798.099999999999,4819.033333333334,4598.6,4692.0,4753.3,86.0,4507.4,4505.9848616427835,4598.6,92.61513835721689,91.20000000000073
10/05/2010,4521.2,4622.2,4521.2,4622.2,4576.066666666667,114.80000000000018,-91.20000000000073,-93.39999999999964,-61.30000000000018,4599.333333333333,4681.3,4750.8,4798.099999999999,4507.4,4598.6,4692.0,87.0,4622.2,4621.929959784821,4507.4,-114.52995978482159,-114.80000000000018
11/05/2010,4630.3,4654.4,4573.2,4573.2,4567.599999999999,-49.0,114.80000000000018,-91.20000000000073,-93.39999999999964,4576.066666666667,4599.333333333333,4681.3,4750.8,4622.2,4507.4,4598.6,88.0,4573.2,4572.208582837402,4622.2,49.99141716259783,49.0
12/05/2010,4579.7,4637.9,4579.5,4599.7,4598.366666666666,26.5,-49.0,114.80000000000018,-91.20000000000073,4567.599999999999,4576.066666666667,4599.333333333333,4681.3,4573.2,4622.2,4507.4,89.0,4599.7,4599.056382954365,4573.2,-25.856382954365472,-26.5
13/05/2010,4614.3,4679.5,4613.8,4679.5,4617.466666666666,79.80000000000018,26.5,-49.0,114.80000000000018,4598.366666666666,4567.599999999999,4576.066666666667,4599.333333333333,4599.7,4573.2,4622.2,90.0,4679.5,4680.977207778556,4599.7,-81.27720777855575,-79.80000000000018
14/05/2010,4667.8,4668.1,4628.0,4643.0,4640.733333333334,-36.5,79.80000000000018,26.5,-49.0,4617.466666666666,4598.366666666666,4567.599999999999,4576.066666666667,4679.5,4599.7,4573.2,91.0,4643.0,4643.726411491674,4679.5,35.7735885083257,36.5
17/05/2010,4622.0,4622.0,4500.7,4500.7,4607.733333333334,-142.30000000000018,-36.5,79.80000000000018,26.5,4640.733333333334,4617.466666666666,4598.366666666666,4567.599999999999,4643.0,4679.5,4599.7,92.0,4500.7,4501.594513537132,4643.0,141.40548646286788,142.30000000000018
18/05/2010,4511.4,4534.1,4477.9,4500.0,4547.900000000001,-0.6999999999998181,-142.30000000000018,-36.5,79.80000000000018,4607.733333333334,4640.733333333334,4617.466666666666,4598.366666666666,4500.7,4643.0,4679.5,93.0,4500.0,4498.674401716246,4500.7,2.0255982837534248,0.6999999999998181
19/05/2010,4487.2,4489.0,4414.3,4414.3,4471.666666666667,-85.69999999999982,-0.6999999999998181,-142.30000000000018,-36.5,4547.900000000001,4607.733333333334,4640.733333333334,4617.466666666666,4500.0,4500.7,4643.0,94.0,4414.3,4412.1219889346985,4500.0,87.87801106530151,85.69999999999982
20/05/2010,4417.6,4428.5,4342.4,4342.4,4418.9,-71.90000000000055,-85.69999999999982,-0.6999999999998181,-142.30000000000018,4471.666666666667,4547.900000000001,4607.733333333334,4640.733333333334,4414.3,4500.0,4500.7,95.0,4342.4,4338.914101962607,4414.3,75.38589803739342,71.90000000000055
21/05/2010,4314.7,4326.7,4194.4,4325.8,4360.833333333333,-16.599999999999454,-71.90000000000055,-85.69999999999982,-0.6999999999998181,4418.9,4471.666666666667,4547.900000000001,4607.733333333334,4342.4,4414.3,4500.0,96.0,4325.8,4321.107982283904,4342.4,21.29201771609587,16.599999999999454
24/05/2010,4338.4,4412.8,4323.6,4412.8,4360.333333333333,87.0,-16.599999999999454,-71.90000000000055,-85.69999999999982,4360.833333333333,4418.9,4471.666666666667,4547.900000000001,4325.8,4342.4,4414.3,97.0,4412.8,4408.079713464853,4325.8,-82.27971346485265,-87.0
25/05/2010,4395.3,4395.3,4286.3,4286.3,4341.633333333334,-126.5,87.0,-16.599999999999454,-71.90000000000055,4360.333333333333,4360.833333333333,4418.9,4471.666666666667,4412.8,4325.8,4342.4,98.0,4286.3,4281.9332353352465,4412.8,130.86676466475365,126.5
