Date,Open,High,Low,Close,moving_average(att1),change(att1),change(att1)-1,change(att1)-2,change(att1)-3,moving_average(att1)-1,moving_average(att1)-2,moving_average(att1)-3,moving_average(att1)-4,att1-1,att1-2,att1-3,id,att1,Pred,PrevClose,Diff,ActDiff
12/01/2010,10662.86,10663.08,10568.84,10626.05,10636.0,-38.39000000000124,46.93000000000029,11.110000000000582,33.100000000000364,10629.449999999999,10599.07,10583.753333333334,10576.196666666667,10664.44,10617.51,10606.4,7.0,10626.05,10629.696000000002,,,
13/01/2010,10628.09,10709.26,10614.49,10681.52,10657.336666666666,55.470000000001164,-38.39000000000124,46.93000000000029,11.110000000000582,10636.0,10629.449999999999,10599.07,10583.753333333334,10626.05,10664.44,10617.51,8.0,10681.52,10639.671999999999,10626.05,-13.621999999999389,-55.470000000001164
14/01/2010,10680.16,10723.77,10666.86,10710.62,10672.730000000001,29.100000000000364,55.470000000001164,-38.39000000000124,46.93000000000029,10657.336666666666,10636.0,10629.449999999999,10599.07,10681.52,10626.05,10664.44,9.0,10710.62,10683.892666666665,10681.52,-2.3726666666643723,-29.100000000000364
15/01/2010,10706.99,10709.94,10561.06,10609.88,10667.339999999998,-100.7400000000016,29.100000000000364,55.470000000001164,-38.39000000000124,10672.730000000001,10657.336666666666,10636.0,10629.449999999999,10710.62,10681.52,10626.05,10.0,10609.88,10639.114000000001,10710.62,71.5059999999994,100.7400000000016
19/01/2010,10608.37,10729.89,10591.97,10725.28,10681.926666666666,115.40000000000146,-100.7400000000016,29.100000000000364,55.470000000001164,10667.339999999998,10672.730000000001,10657.336666666666,10636.0,10609.88,10710.62,10681.52,11.0,10725.28,10671.597333333335,10609.88,-61.71733333333577,-115.40000000000146
20/01/2010,10719.69,10719.92,10517.3,10603.08,10646.08,-122.20000000000073,115.40000000000146,-100.7400000000016,29.100000000000364,10681.926666666666,10667.339999999998,10672.730000000001,10657.336666666666,10725.28,10609.88,10710.62,12.0,10603.08,10622.998666666668,10725.28,102.28133333333244,122.20000000000073
21/01/2010,10603.91,10614.94,10374.69,10386.63,10571.663333333332,-216.45000000000073,-122.20000000000073,115.40000000000146,-100.7400000000016,10646.08,10681.926666666666,10667.339999999998,10672.730000000001,10603.08,10725.28,10609.88,13.0,10386.63,10527.927333333333,10603.08,75.15266666666685,216.45000000000073
22/01/2010,10389.58,10389.58,10157.64,10169.96,10386.556666666665,-216.67000000000007,-216.45000000000073,-122.20000000000073,115.40000000000146,10571.663333333332,10646.08,10681.926666666666,10667.339999999998,10386.63,10603.08,10725.28,14.0,10169.96,10330.794666666665,10386.63,55.83533333333435,216.67000000000007
25/01/2010,10175.1,10256.87,10171.77,10197.01,10251.199999999999,27.05000000000109,-216.67000000000007,-216.45000000000073,-122.20000000000073,10386.556666666665,10571.663333333332,10646.08,10681.926666666666,10169.96,10386.63,10603.08,15.0,10197.01,10309.930666666665,10169.96,-139.97066666666615,-27.05000000000109
26/01/2010,10195.35,10285.13,10155.6,10192.25,10186.406666666668,-4.760000000000218,27.05000000000109,-216.67000000000007,-216.45000000000073,10251.199999999999,10386.556666666665,10571.663333333332,10646.08,10197.01,10169.96,10386.63,16.0,10192.25,10249.838666666667,10197.01,-52.82866666666632,4.760000000000218
27/01/2010,10194.29,10255.06,10104.36,10236.09,10208.45,43.840000000000146,-4.760000000000218,27.05000000000109,-216.67000000000007,10186.406666666668,10251.199999999999,10386.556666666665,10571.663333333332,10192.25,10197.01,10169.96,17.0,10236.09,10229.356666666667,10192.25,-37.10666666666657,-43.840000000000146
28/01/2010,10236.92,10258.83,10055.08,10119.17,10182.503333333334,-116.92000000000007,43.840000000000146,-4.760000000000218,27.05000000000109,10208.45,10186.406666666668,10251.199999999999,10386.556666666665,10236.09,10192.25,10197.01,18.0,10119.17,10179.237333333334,10236.09,56.852666666665755,116.92000000000007
29/01/2010,10150.76,10239.34,10043.75,10063.7,10139.653333333334,-55.469999999999345,-116.92000000000007,43.840000000000146,-4.760000000000218,10182.503333333334,10208.45,10186.406666666668,10251.199999999999,10119.17,10236.09,10192.25,19.0,10063.7,10103.974666666667,10119.17,15.19533333333311,55.469999999999345
01/02/2010,10113.43,10190.89,10068.91,10186.58,10123.150000000001,122.8799999999992,-55.469999999999345,-116.92000000000007,43.840000000000146,10139.653333333334,10182.503333333334,10208.45,10186.406666666668,10063.7,10119.17,10236.09,20.0,10186.58,10126.868,10063.7,-63.167999999999665,-122.8799999999992
02/02/2010,10190.14,10314.84,10173.59,10296.85,10182.376666666665,110.27000000000044,122.8799999999992,-55.469999999999345,-116.92000000000007,10123.150000000001,10139.653333333334,10182.503333333334,10208.45,10186.58,10063.7,10119.17,21.0,10296.85,10206.015333333335,10186.58,-19.43533333333471,-110.27000000000044
03/02/2010,10262.39,10307.2,10231.93,10270.1,10251.176666666666,-26.75,110.27000000000044,122.8799999999992,-55.469999999999345,10182.376666666665,10123.150000000001,10139.653333333334,10182.503333333334,10296.85,10186.58,10063.7,22.0,10270.1,10248.067333333332,10296.85,48.782666666667865,26.75
04/02/2010,10273.12,10273.12,9998.03,9999.91,10188.953333333333,-270.1900000000005,-26.75,110.27000000000044,122.8799999999992,10251.176666666666,10182.376666666665,10123.150000000001,10139.653333333334,10270.1,10296.85,10186.58,23.0,9999.91,10115.616666666667,10270.1,154.48333333333358,270.1900000000005
05/02/2010,10003.69,10031.96,9835.09,10012.84,10094.283333333335,12.930000000000291,-270.1900000000005,-26.75,110.27000000000044,10188.953333333333,10251.176666666666,10182.376666666665,10123.150000000001,9999.91,10270.1,10296.85,24.0,10012.84,10063.33,9999.91,-63.42000000000007,-12.930000000000291
08/02/2010,10005.51,10028.56,9904.09,9908.39,9973.713333333333,-104.45000000000073,12.930000000000291,-270.1900000000005,-26.75,10094.283333333335,10188.953333333333,10251.176666666666,10182.376666666665,10012.84,9999.91,10270.1,25.0,9908.39,10002.100666666667,10012.84,10.73933333333298,104.45000000000073
09/02/2010,9910.28,10139.43,9910.06,10058.33,9993.186666666666,149.9400000000005,-104.45000000000073,12.930000000000291,-270.1900000000005,9973.713333333333,10094.283333333335,10188.953333333333,10251.176666666666,9908.39,10012.84,9999.91,26.0,10058.33,10008.471333333333,9908.39,-100.08133333333353,-149.9400000000005
10/02/2010,10055.46,10085.54,9962.96,10038.08,10001.6,-20.25,149.9400000000005,-104.45000000000073,12.930000000000291,9993.186666666666,9973.713333333333,10094.283333333335,10188.953333333333,10058.33,9908.39,10012.84,27.0,10038.08,10015.134,10058.33,43.19599999999991,20.25
11/02/2010,10037.85,10161.57,9976.71,10145.32,10080.576666666666,107.23999999999978,-20.25,149.9400000000005,-104.45000000000073,10001.6,9993.186666666666,9973.713333333333,10094.283333333335,10038.08,10058.33,9908.39,28.0,10145.32,10074.926666666668,10038.08,-36.84666666666817,-107.23999999999978
