Date,Open,High,Low,Close,moving_average(att1),change(att1),change(att1)-1,change(att1)-2,change(att1)-3,moving_average(att1)-1,moving_average(att1)-2,moving_average(att1)-3,moving_average(att1)-4,att1-1,att1-2,att1-3,id,att1,Pred,PrevClose,Diff,ActDiff
01/03/2010,10128.73,10215.15,10116.86,10172.06,10133.349999999999,46.029999999998836,24.070000000001528,-96.8700000000008,-153.27000000000044,10142.273333333333,10217.63,10317.133333333333,10292.050000000001,10126.03,10101.96,10198.83,39.0,10172.06,10143.28887419887,10126.03,-17.258874198869307,-46.029999999998836
02/03/2010,10199.19,10238.96,10150.3,10221.84,10173.31,49.780000000000655,46.029999999998836,24.070000000001528,-96.8700000000008,10133.349999999999,10142.273333333333,10217.63,10317.133333333333,10172.06,10126.03,10101.96,40.0,10221.84,10199.99359377884,10172.06,-27.933593778840077,-49.780000000000655
03/03/2010,10193.95,10274.09,10186.68,10253.14,10215.68,31.299999999999272,49.780000000000655,46.029999999998836,24.070000000001528,10173.31,10133.349999999999,10142.273333333333,10217.63,10221.84,10172.06,10126.03,41.0,10253.14,10230.59563754021,10221.84,-8.755637540209136,-31.299999999999272
04/03/2010,10255.69,10263.48,10134.37,10145.72,10206.9,-107.42000000000007,31.299999999999272,49.780000000000655,46.029999999998836,10215.68,10173.31,10133.349999999999,10142.273333333333,10253.14,10221.84,10172.06,42.0,10145.72,10118.336886115623,10253.14,134.80311388437622,107.42000000000007
05/03/2010,10254.61,10376.41,10254.61,10368.96,10255.94,223.23999999999978,-107.42000000000007,31.299999999999272,49.780000000000655,10206.9,10215.68,10173.31,10133.349999999999,10145.72,10253.14,10221.84,43.0,10368.96,10340.017764286744,10145.72,-194.2977642867445,-223.23999999999978
08/03/2010,10538.12,10586.97,10514.28,10585.92,10366.866666666667,216.96000000000095,223.23999999999978,-107.42000000000007,31.299999999999272,10255.94,10206.9,10215.68,10173.31,10368.96,10145.72,10253.14,44.0,10585.92,10556.16169742615,10368.96,-187.20169742615144,-216.96000000000095
09/03/2010,10567.32,10593.27,10542.81,10567.65,10507.51,-18.270000000000437,216.96000000000095,223.23999999999978,-107.42000000000007,10366.866666666667,10255.94,10206.9,10215.68,10585.92,10368.96,10145.72,45.0,10567.65,10537.931275475526,10585.92,47.98872452447358,18.270000000000437
10/03/2010,10555.85,10588.69,10547.34,10563.92,10572.496666666666,-3.7299999999995634,-18.270000000000437,216.96000000000095,223.23999999999978,10507.51,10366.866666666667,10255.94,10206.9,10567.65,10585.92,10368.96,46.0,10563.92,10540.876481590372,10567.65,26.773518409627286,3.7299999999995634
11/03/2010,10627.99,10664.95,10588.86,10664.95,10598.84,101.03000000000065,-3.7299999999995634,-18.270000000000437,216.96000000000095,10572.496666666666,10507.51,10366.866666666667,10255.94,10563.92,10567.65,10585.92,47.0,10664.95,10629.01505281025,10563.92,-65.0950528102494,-101.03000000000065
12/03/2010,10777.49,10777.49,10699.3,10751.26,10660.043333333335,86.30999999999949,101.03000000000065,-3.7299999999995634,-18.270000000000437,10598.84,10572.496666666666,10507.51,10366.866666666667,10664.95,10563.92,10567.65,48.0,10751.26,10712.01789215195,10664.95,-47.0678921519484,-86.30999999999949
15/03/2010,10802.11,10808.84,10708.97,10751.98,10722.73,0.7199999999993452,86.30999999999949,101.03000000000065,-3.7299999999995634,10660.043333333335,10598.84,10572.496666666666,10507.51,10751.26,10664.95,10563.92,49.0,10751.98,10721.651202808654,10751.26,29.60879719134573,-0.7199999999993452
16/03/2010,10718.63,10776.52,10716.2,10721.71,10741.65,-30.270000000000437,0.7199999999993452,86.30999999999949,101.03000000000065,10722.73,10660.043333333335,10598.84,10572.496666666666,10751.98,10751.26,10664.95,50.0,10721.71,10692.17034257821,10751.98,59.80965742178887,30.270000000000437
17/03/2010,10789.24,10864.3,10761.89,10846.98,10773.556666666665,125.27000000000044,-30.270000000000437,0.7199999999993452,86.30999999999949,10741.65,10722.73,10660.043333333335,10598.84,10721.71,10751.98,10751.26,51.0,10846.98,10813.752906499447,10721.71,-92.04290649944778,-125.27000000000044
18/03/2010,10841.71,10845.73,10731.66,10744.03,10770.906666666668,-102.94999999999891,125.27000000000044,-30.270000000000437,0.7199999999993452,10773.556666666665,10741.65,10722.73,10660.043333333335,10846.98,10721.71,10751.98,52.0,10744.03,10708.60495059804,10846.98,138.37504940195868,102.94999999999891
19/03/2010,10785.88,10826.76,10775.57,10824.72,10805.243333333334,80.68999999999869,-102.94999999999891,125.27000000000044,-30.270000000000437,10770.906666666668,10773.556666666665,10741.65,10722.73,10744.03,10846.98,10721.71,53.0,10824.72,10793.85410647199,10744.03,-49.82410647198958,-80.68999999999869
23/03/2010,10793.05,10817.78,10766.65,10774.15,10780.966666666667,-50.56999999999971,80.68999999999869,-102.94999999999891,125.27000000000044,10805.243333333334,10770.906666666668,10773.556666666665,10741.65,10824.72,10744.03,10846.98,54.0,10774.15,10744.282499518798,10824.72,80.43750048120091,50.56999999999971
24/03/2010,10829.36,10880.62,10769.18,10815.03,10804.633333333333,40.88000000000102,-50.56999999999971,80.68999999999869,-102.94999999999891,10780.966666666667,10805.243333333334,10770.906666666668,10773.556666666665,10774.15,10824.72,10744.03,55.0,10815.03,10779.123802847418,10774.15,-4.973802847418483,-40.88000000000102
25/03/2010,10857.81,10872.45,10808.71,10828.85,10806.01,13.819999999999709,40.88000000000102,-50.56999999999971,80.68999999999869,10804.633333333333,10780.966666666667,10805.243333333334,10770.906666666668,10815.03,10774.15,10824.72,56.0,10828.85,10801.351461989356,10815.03,13.678538010644843,-13.819999999999709
26/03/2010,10895.29,11001.59,10889.33,10996.37,10880.083333333334,167.52000000000044,13.819999999999709,40.88000000000102,-50.56999999999971,10806.01,10804.633333333333,10780.966666666667,10805.243333333334,10828.85,10815.03,10774.15,57.0,10996.37,10964.520161905617,10828.85,-135.67016190561662,-167.52000000000044
29/03/2010,10909.98,10990.75,10901.2,10986.47,10937.230000000001,-9.900000000001455,167.52000000000044,13.819999999999709,40.88000000000102,10880.083333333334,10806.01,10804.633333333333,10780.966666666667,10996.37,10828.85,10815.03,58.0,10986.47,10958.298184220406,10996.37,38.071815779594544,9.900000000001455
30/03/2010,11022.2,11108.82,11003.35,11097.14,11026.659999999998,110.67000000000007,-9.900000000001455,167.52000000000044,13.819999999999709,10937.230000000001,10880.083333333334,10806.01,10804.633333333333,10986.47,10996.37,10828.85,59.0,11097.14,11067.765457881887,10986.47,-81.29545788188807,-110.67000000000007
31/03/2010,11138.72,11147.62,11085.55,11089.94,11057.85,-7.199999999998909,110.67000000000007,-9.900000000001455,167.52000000000044,11026.659999999998,10937.230000000001,10880.083333333334,10806.01,11097.14,10986.47,10996.37,60.0,11089.94,11060.443006002837,11097.14,36.69699399716228,7.199999999998909
01/04/2010,11178.92,11272.73,11118.18,11244.4,11143.826666666668,154.45999999999913,-7.199999999998909,110.67000000000007,-9.900000000001455,11057.85,11026.659999999998,10937.230000000001,10880.083333333334,11089.94,11097.14,10986.47,61.0,11244.4,11210.323097390472,11089.94,-120.38309739047145,-154.45999999999913
02/04/2010,11274.18,11313.98,11235.98,11286.09,11206.81,41.69000000000051,154.45999999999913,-7.199999999998909,110.67000000000007,11143.826666666668,11057.85,11026.659999999998,10937.230000000001,11244.4,11089.94,11097.14,62.0,11286.09,11258.027760264904,11244.4,-13.627760264904282,-41.69000000000051
05/04/2010,11380.63,11408.17,11306.62,11339.3,11289.929999999998,53.20999999999913,41.69000000000051,154.45999999999913,-7.199999999998909,11206.81,11143.826666666668,11057.85,11026.659999999998,11286.09,11244.4,11089.94,63.0,11339.3,11307.868482176722,11286.09,-21.77848217672181,-53.20999999999913
06/04/2010,11350.7,11358.45,11217.25,11282.32,11302.57,-56.97999999999956,53.20999999999913,41.69000000000051,154.45999999999913,11289.929999999998,11206.81,11143.826666666668,11057.85,11339.3,11286.09,11244.4,64.0,11282.32,11253.638186235068,11339.3,85.66181376493114,56.97999999999956
07/04/2010,11296.31,11350.57,11260.42,11292.83,11304.816666666666,10.510000000000218,-56.97999999999956,53.20999999999913,41.69000000000051,11302.57,11289.929999999998,11206.81,11143.826666666668,11282.32,11339.3,11286.09,65.0,11292.83,11257.83266595694,11282.32,24.4873340430604,-10.510000000000218
08/04/2010,11179.67,11232.36,11159.45,11168.2,11247.783333333335,-124.6299999999992,10.510000000000218,-56.97999999999956,53.20999999999913,11304.816666666666,11302.57,11289.929999999998,11206.81,11292.83,11282.32,11339.3,66.0,11168.2,11134.057909016674,11292.83,158.77209098332605,124.6299999999992
09/04/2010,11174.62,11204.87,11148.8,11204.34,11221.789999999999,36.13999999999942,-124.6299999999992,10.510000000000218,-56.97999999999956,11247.783333333335,11304.816666666666,11302.57,11289.929999999998,11168.2,11292.83,11282.32,67.0,11204.34,11170.872468991027,11168.2,-2.6724689910261077,-36.13999999999942
12/04/2010,11300.79,11351.55,11248.57,11251.9,11208.146666666667,47.55999999999949,36.13999999999942,-124.6299999999992,10.510000000000218,11221.789999999999,11247.783333333335,11304.816666666666,11302.57,11204.34,11168.2,11292.83,68.0,11251.9,11223.353142516347,11204.34,-19.013142516347216,-47.55999999999949
13/04/2010,11202.92,11212.65,11088.48,11161.23,11205.823333333334,-90.67000000000007,47.55999999999949,36.13999999999942,-124.6299999999992,11208.146666666667,11221.789999999999,11247.783333333335,11304.816666666666,11251.9,11204.34,11168.2,69.0,11161.23,11129.3180260116,11251.9,122.58197398839911,90.67000000000007
14/04/2010,11213.46,11270.2,11161.01,11204.9,11206.01,43.67000000000007,-90.67000000000007,47.55999999999949,36.13999999999942,11205.823333333334,11208.146666666667,11221.789999999999,11247.783333333335,11161.23,11251.9,11204.34,70.0,11204.9,11179.75375243828,11161.23,-18.523752438281008,-43.67000000000007
15/04/2010,11310.07,11316.66,11255.8,11273.79,11213.306666666665,68.89000000000124,43.67000000000007,-90.67000000000007,47.55999999999949,11206.01,11205.823333333334,11208.146666666667,11221.789999999999,11204.9,11161.23,11251.9,71.0,11273.79,11243.821405431487,11204.9,-38.921405431487074,-68.89000000000124
16/04/2010,11230.53,11230.53,11084.72,11102.18,11193.623333333335,-171.61000000000058,68.89000000000124,43.67000000000007,-90.67000000000007,11213.306666666665,11206.01,11205.823333333334,11208.146666666667,11273.79,11204.9,11161.23,72.0,11102.18,11067.816591220499,11273.79,205.97340877950228,171.61000000000058
19/04/2010,10929.64,10953.9,10878.99,10908.77,11094.913333333336,-193.40999999999985,-171.61000000000058,68.89000000000124,43.67000000000007,11193.623333333335,11213.306666666665,11206.01,11205.823333333334,11102.18,11273.79,11204.9,73.0,10908.77,10878.618232892659,11102.18,223.56176710734144,193.40999999999985
20/04/2010,10960.11,10999.57,10890.82,10900.68,10970.543333333335,-8.090000000000146,-193.40999999999985,-171.61000000000058,68.89000000000124,11094.913333333336,11193.623333333335,11213.306666666665,11206.01,10908.77,11102.18,11273.79,74.0,10900.68,10866.01893717196,10908.77,42.75106282803972,8.090000000000146
21/04/2010,11031.79,11093.3,11023.88,11090.05,10966.5,189.36999999999898,-8.090000000000146,-193.40999999999985,-171.61000000000058,10970.543333333335,11094.913333333336,11193.623333333335,11213.306666666665,10900.68,10908.77,11102.18,75.0,11090.05,11054.936623544709,10900.68,-154.25662354470842,-189.36999999999898
22/04/2010,10988.01,10989.62,10866.23,10949.09,10979.94,-140.95999999999913,189.36999999999898,-8.090000000000146,-193.40999999999985,10966.5,10970.543333333335,11094.913333333336,11193.623333333335,11090.05,10900.68,10908.77,76.0,10949.09,10922.05129393769,11090.05,167.9987060623098,140.95999999999913
23/04/2010,10930.9,10967.12,10865.92,10914.46,10984.533333333333,-34.63000000000102,-140.95999999999913,189.36999999999898,-8.090000000000146,10979.94,10966.5,10970.543333333335,11094.913333333336,10949.09,11090.05,10900.68,77.0,10914.46,10891.779905624247,10949.09,57.31009437575267,34.63000000000102
26/04/2010,11039.59,11165.79,11035.66,11165.79,11009.779999999999,251.33000000000175,-34.63000000000102,-140.95999999999913,189.36999999999898,10984.533333333333,10979.94,10966.5,10970.543333333335,10914.46,10949.09,11090.05,78.0,11165.79,11139.384458089298,10914.46,-224.92445808929915,-251.33000000000175
27/04/2010,11109.26,11213.45,11108.72,11212.66,11097.636666666667,46.86999999999898,251.33000000000175,-34.63000000000102,-140.95999999999913,11009.779999999999,10984.533333333333,10979.94,10966.5,11165.79,10914.46,10949.09,79.0,11212.66,11175.957835070923,11165.79,-10.167835070922592,-46.86999999999898
28/04/2010,11005.51,11008.88,10882.4,10924.79,11101.080000000002,-287.869999999999,46.86999999999898,251.33000000000175,-34.63000000000102,11097.636666666667,11009.779999999999,10984.533333333333,10979.94,11212.66,11165.79,10914.46,80.0,10924.79,10897.238561641918,11212.66,315.421438358082,287.869999999999
30/04/2010,11062.12,11092.52,11035.27,11057.4,11064.949999999999,132.60999999999876,-287.869999999999,46.86999999999898,251.33000000000175,11101.080000000002,11097.636666666667,11009.779999999999,10984.533333333333,10924.79,11212.66,11165.79,81.0,11057.4,11030.56555909675,10924.79,-105.77555909674993,-132.60999999999876
06/05/2010,10847.9,10847.9,10682.61,10695.69,10892.626666666669,-361.7099999999991,132.60999999999876,-287.869999999999,46.86999999999898,11064.949999999999,11101.080000000002,11097.636666666667,11009.779999999999,11057.4,10924.79,11212.66,82.0,10695.69,10650.789531706629,11057.4,406.610468293371,361.7099999999991
07/05/2010,10472.7,10472.77,10257.32,10364.59,10705.893333333333,-331.10000000000036,-361.7099999999991,132.60999999999876,-287.869999999999,10892.626666666669,11064.949999999999,11101.080000000002,11097.636666666667,10695.69,11057.4,10924.79,83.0,10364.59,10325.259416538554,10695.69,370.4305834614461,331.10000000000036
10/05/2010,10399.05,10540.52,10362.34,10530.7,10530.326666666666,166.11000000000058,-331.10000000000036,-361.7099999999991,132.60999999999876,10705.893333333333,10892.626666666669,11064.949999999999,11101.080000000002,10364.59,10695.69,11057.4,84.0,10530.7,10508.13128929412,10364.59,-143.54128929412036,-166.11000000000058
11/05/2010,10643.24,10643.28,10392.47,10411.1,10435.463333333333,-119.60000000000036,166.11000000000058,-331.10000000000036,-361.7099999999991,10530.326666666666,10705.893333333333,10892.626666666669,11064.949999999999,10530.7,10364.59,10695.69,85.0,10411.1,10372.054114577162,10530.7,158.64588542283855,119.60000000000036
12/05/2010,10465.03,10501.72,10345.19,10394.03,10445.276666666667,-17.06999999999971,-119.60000000000036,166.11000000000058,-331.10000000000036,10435.463333333333,10530.326666666666,10705.893333333333,10892.626666666669,10411.1,10530.7,10364.59,86.0,10394.03,10374.69394875507,10411.1,36.406051244930495,17.06999999999971
13/05/2010,10542.77,10638.23,10535.94,10620.55,10475.226666666667,226.51999999999862,-17.06999999999971,-119.60000000000036,166.11000000000058,10445.276666666667,10435.463333333333,10530.326666666666,10705.893333333333,10394.03,10411.1,10530.7,87.0,10620.55,10606.687825250785,10394.03,-212.6578252507843,-226.51999999999862
14/05/2010,10453.4,10551.69,10390.77,10462.51,10492.363333333335,-158.03999999999905,226.51999999999862,-17.06999999999971,-119.60000000000036,10475.226666666667,10445.276666666667,10435.463333333333,10530.326666666666,10620.55,10394.03,10411.1,88.0,10462.51,10427.00550842224,10620.55,193.5444915777589,158.03999999999905
17/05/2010,10329.37,10331.87,10158.3,10235.76,10439.606666666667,-226.75,-158.03999999999905,226.51999999999862,-17.06999999999971,10492.363333333335,10475.226666666667,10445.276666666667,10435.463333333333,10462.51,10620.55,10394.03,89.0,10235.76,10209.696542451302,10462.51,252.81345754869835,226.75
18/05/2010,10313.14,10336.53,10197.74,10242.64,10313.636666666667,6.8799999999992,-226.75,-158.03999999999905,226.51999999999862,10439.606666666667,10492.363333333335,10475.226666666667,10445.276666666667,10235.76,10462.51,10620.55,90.0,10242.64,10214.979991263372,10235.76,20.780008736628588,-6.8799999999992
19/05/2010,10087.33,10186.84,10041.93,10186.84,10221.746666666668,-55.79999999999927,6.8799999999992,-226.75,-158.03999999999905,10313.636666666667,10439.606666666667,10492.363333333335,10475.226666666667,10242.64,10235.76,10462.51,91.0,10186.84,10147.16801587693,10242.64,95.47198412306898,55.79999999999927
20/05/2010,10121.85,10161.7,9999.59,10030.31,10153.263333333334,-156.53000000000065,-55.79999999999927,6.8799999999992,-226.75,10221.746666666668,10313.636666666667,10439.606666666667,10492.363333333335,10186.84,10242.64,10235.76,92.0,10030.31,10005.520122082493,10186.84,181.31987791750726,156.53000000000065
21/05/2010,9823.84,9829.36,9696.63,9784.54,10000.563333333334,-245.76999999999862,-156.53000000000065,-55.79999999999927,6.8799999999992,10153.263333333334,10221.746666666668,10313.636666666667,10439.606666666667,10030.31,10186.84,10242.64,93.0,9784.54,9768.764348104429,10030.31,261.5456518955707,245.76999999999862
24/05/2010,9754.99,9793.46,9693.07,9758.4,9857.75,-26.140000000001237,-245.76999999999862,-156.53000000000065,-55.79999999999927,10000.563333333334,10153.263333333334,10221.746666666668,10313.636666666667,9784.54,10030.31,10186.84,94.0,9758.4,9735.122539369811,9784.54,49.41746063018945,26.140000000001237
25/05/2010,9632.14,9642.6,9432.09,9459.89,9667.61,-298.5100000000002,-26.140000000001237,-245.76999999999862,-156.53000000000065,9857.75,10000.563333333334,10153.263333333334,10221.746666666668,9758.4,9784.54,10030.31,95.0,9459.89,9441.962984774389,9758.4,316.4370152256106,298.5100000000002
26/05/2010,9567.35,9622.4,9477.45,9522.66,9580.316666666668,62.77000000000044,-298.5100000000002,-26.140000000001237,-245.76999999999862,9667.61,9857.75,10000.563333333334,10153.263333333334,9459.89,9758.4,9784.54,96.0,9522.66,9509.84684562158,9459.89,-49.956845621580214,-62.77000000000044
27/05/2010,9419.3,9642.16,9395.29,9639.72,9540.756666666666,117.05999999999949,62.77000000000044,-298.5100000000002,-26.140000000001237,9580.316666666668,9667.61,9857.75,10000.563333333334,9522.66,9459.89,9758.4,97.0,9639.72,9630.379493667975,9522.66,-107.71949366797526,-117.05999999999949
