Date,Open,High,Low,Close,change(att1)-1,change(att1)-2,change(att1)-3,moving_average(att1)-1,moving_average(att1)-2,moving_average(att1)-3,moving_average(att1)-4,att1-1,att1-2,att1-3,id,UD,pred,pl
27/01/2000,19125.62,19238.08,18971.68,19209.72,215.65999999999985,-161.1800000000003,178.61999999999898,19021.14333333333,18943.443333333333,18980.936666666665,18927.949999999997,19111.19,18895.53,19056.71,17.0,1.0,0.3132076653696336,-84.10000000000218
28/01/2000,19261.01,19595.83,19237.49,19434.78,98.53000000000247,215.65999999999985,-161.1800000000003,19072.146666666667,19021.14333333333,18943.443333333333,18980.936666666665,19209.72,19111.19,18895.53,18.0,1.0,0.34182260311644963,-173.77000000000044
31/01/2000,19375.11,19539.7,19224.47,19539.7,225.05999999999767,98.53000000000247,215.65999999999985,19251.896666666667,19072.146666666667,19021.14333333333,18943.443333333333,19434.78,19209.72,19111.19,19.0,1.0,0.26192413572853857,-164.59000000000015
01/02/2000,19536.68,19553.68,19266.96,19423.38,104.92000000000189,225.05999999999767,98.53000000000247,19394.733333333334,19251.896666666667,19072.146666666667,19021.14333333333,19539.7,19434.78,19209.72,20.0,0.0,0.3180629844633698,113.29999999999927
02/02/2000,19522.33,19860.26,19522.33,19578.91,-116.31999999999971,104.92000000000189,225.05999999999767,19465.953333333335,19394.733333333334,19251.896666666667,19072.146666666667,19423.38,19539.7,19434.78,21.0,1.0,0.36122867818382043,-56.57999999999811
03/02/2000,19648.35,19878.83,19648.35,19786.42,155.52999999999884,-116.31999999999971,104.92000000000189,19513.99666666667,19465.953333333335,19394.733333333334,19251.896666666667,19578.91,19423.38,19539.7,22.0,1.0,0.3145582534157205,-138.0699999999997
04/02/2000,19866.19,20011.91,19752.12,19763.13,207.5099999999984,155.52999999999884,-116.31999999999971,19596.236666666668,19513.99666666667,19465.953333333335,19394.733333333334,19786.42,19578.91,19423.38,23.0,0.0,0.2740981752266899,103.05999999999767
07/02/2000,19832.76,19948.6,19780.56,19945.43,-23.289999999997235,207.5099999999984,155.52999999999884,19709.486666666668,19596.236666666668,19513.99666666667,19465.953333333335,19763.13,19786.42,19578.91,24.0,1.0,0.35319475053056915,-112.67000000000189
08/02/2000,19955.3,19983.44,19834.81,19868.88,182.29999999999927,-23.289999999997235,207.5099999999984,19831.66,19709.486666666668,19596.236666666668,19513.99666666667,19945.43,19763.13,19786.42,25.0,0.0,0.2803639136618171,86.41999999999825
09/02/2000,19930.41,20046.14,19925.64,20007.77,-76.54999999999927,182.29999999999927,-23.289999999997235,19859.146666666667,19831.66,19709.486666666668,19596.236666666668,19868.88,19945.43,19763.13,26.0,1.0,0.35734394333953534,-77.36000000000058
10/02/2000,19915.53,19915.56,19710.02,19710.02,138.88999999999942,-76.54999999999927,182.29999999999927,19940.693333333333,19859.146666666667,19831.66,19709.486666666668,20007.77,19868.88,19945.43,27.0,0.0,0.3117083970637843,205.5099999999984
14/02/2000,19698.57,19748.42,19556.46,19556.46,-297.75,138.88999999999942,-76.54999999999927,19862.22333333333,19940.693333333333,19859.146666666667,19831.66,19710.02,20007.77,19868.88,28.0,0.0,0.3688470344373632,142.11000000000058
15/02/2000,19587.82,19689.16,19331.05,19367.83,-153.5600000000013,-297.75,138.88999999999942,19758.083333333332,19862.22333333333,19940.693333333333,19859.146666666667,19556.46,19710.02,20007.77,29.0,0.0,0.3541636670051019,219.98999999999796
16/02/2000,19418.56,19612.6,19300.14,19599.18,-188.62999999999738,-153.5600000000013,-297.75,19544.77,19758.083333333332,19862.22333333333,19940.693333333333,19367.83,19556.46,19710.02,30.0,1.0,0.35864439015368893,-180.61999999999898
17/02/2000,19646.37,19803.69,19518.08,19791.4,231.34999999999854,-188.62999999999738,-153.5600000000013,19507.823333333334,19544.77,19758.083333333332,19862.22333333333,19599.18,19367.83,19556.46,31.0,1.0,0.3156078840531954,-145.03000000000247
18/02/2000,19852.18,19862.94,19670.05,19789.03,192.22000000000116,231.34999999999854,-188.62999999999738,19586.13666666667,19507.823333333334,19544.77,19758.083333333332,19791.4,19599.18,19367.83,32.0,0.0,0.3113553480475541,63.150000000001455
21/02/2000,19736.15,19763.51,19543.75,19543.75,-2.3700000000026193,192.22000000000116,231.34999999999854,19726.536666666667,19586.13666666667,19507.823333333334,19544.77,19789.03,19791.4,19599.18,33.0,0.0,0.35092195184663294,192.40000000000146
22/02/2000,19553.62,19712.37,19353.4,19390.58,-245.27999999999884,-2.3700000000026193,192.22000000000116,19708.06,19726.536666666667,19586.13666666667,19507.823333333334,19543.75,19789.03,19791.4,34.0,0.0,0.3655699429614795,163.03999999999724
23/02/2000,19439.17,19527.79,19373.04,19519.55,-153.16999999999825,-245.27999999999884,-2.3700000000026193,19574.453333333335,19708.06,19726.536666666667,19586.13666666667,19390.58,19543.75,19789.03,35.0,1.0,0.3548645766172975,-80.38000000000102
24/02/2000,19616.26,19698.95,19558.04,19571.44,128.96999999999753,-153.16999999999825,-245.27999999999884,19484.626666666667,19574.453333333335,19708.06,19726.536666666667,19519.55,19390.58,19543.75,36.0,0.0,0.3334606988076559,44.81999999999971
25/02/2000,19623.38,19817.88,19539.0,19817.88,51.88999999999942,128.96999999999753,-153.16999999999825,19493.85666666667,19484.626666666667,19574.453333333335,19708.06,19571.44,19519.55,19390.58,37.0,1.0,0.3514424651779441,-194.5
28/02/2000,19783.44,19904.86,19713.86,19720.1,246.44000000000233,51.88999999999942,128.96999999999753,19636.289999999997,19493.85666666667,19484.626666666667,19574.453333333335,19817.88,19571.44,19519.55,38.0,0.0,0.2610208895910743,63.340000000000146
29/02/2000,19761.52,19978.75,19747.02,19959.52,-97.78000000000247,246.44000000000233,51.88999999999942,19703.14,19636.289999999997,19493.85666666667,19484.626666666667,19720.1,19817.88,19571.44,39.0,1.0,0.3614969483904509,-198.0
01/03/2000,20030.08,20165.51,20007.64,20081.67,239.4200000000019,-97.78000000000247,246.44000000000233,19832.5,19703.14,19636.289999999997,19493.85666666667,19959.52,19720.1,19817.88,40.0,1.0,0.23727639350815444,-51.58999999999651
02/03/2000,20097.59,20202.96,19903.29,20065.11,122.14999999999782,239.4200000000019,-97.78000000000247,19920.429999999997,19832.5,19703.14,19636.289999999997,20081.67,19959.52,19720.1,41.0,0.0,0.301051765870072,32.47999999999956
03/03/2000,20023.04,20034.6,19859.42,19927.54,-16.55999999999767,122.14999999999782,239.4200000000019,20035.433333333334,19920.429999999997,19832.5,19703.14,20065.11,20081.67,19959.52,42.0,0.0,0.34694052528878105,95.5
06/03/2000,20041.48,20160.03,19742.58,19796.35,-137.5699999999997,-16.55999999999767,122.14999999999782,20024.773333333334,20035.433333333334,19920.429999999997,19832.5,19927.54,20065.11,20081.67,43.0,0.0,0.35863703209033637,245.13000000000102
07/03/2000,19802.54,19944.24,19704.23,19944.24,-131.19000000000233,-137.5699999999997,-16.55999999999767,19929.666666666668,20024.773333333334,20035.433333333334,19920.429999999997,19796.35,19927.54,20065.11,44.0,1.0,0.3555349810945042,-141.70000000000073
08/03/2000,19856.37,19856.37,19692.04,19766.8,147.89000000000306,-131.19000000000233,-137.5699999999997,19889.376666666667,19929.666666666668,20024.773333333334,20035.433333333334,19944.24,19796.35,19927.54,45.0,0.0,0.32468643062182345,89.56999999999971
09/03/2000,19751.72,19885.54,19614.82,19662.33,-177.44000000000233,147.89000000000306,-131.19000000000233,19835.796666666665,19889.376666666667,19929.666666666668,20024.773333333334,19766.8,19944.24,19796.35,46.0,0.0,0.36554656851942113,89.38999999999942
10/03/2000,19734.84,19982.44,19686.5,19750.4,-104.46999999999753,-177.44000000000233,147.89000000000306,19791.123333333333,19835.796666666665,19889.376666666667,19929.666666666668,19662.33,19766.8,19944.24,47.0,1.0,0.35552690979147733,-15.56000000000131
13/03/2000,19731.5,19760.35,19060.08,19189.93,88.06999999999971,-104.46999999999753,-177.44000000000233,19726.510000000002,19791.123333333333,19835.796666666665,19889.376666666667,19750.4,19662.33,19766.8,48.0,0.0,0.33790530413810627,541.5699999999997
14/03/2000,19139.57,19335.22,18956.25,19141.84,-560.4700000000012,88.06999999999971,-104.46999999999753,19534.22,19726.510000000002,19791.123333333333,19835.796666666665,19189.93,19750.4,19662.33,49.0,1.0,0.37465424414082005,-2.2700000000004366
15/03/2000,19120.06,19120.06,18765.88,19078.6,-48.090000000000146,-560.4700000000012,88.06999999999971,19360.72333333333,19534.22,19726.510000000002,19791.123333333333,19141.84,19189.93,19750.4,50.0,0.0,0.3383197639939891,41.460000000002765
16/03/2000,19095.63,19313.18,18892.26,19253.23,-63.2400000000016,-48.090000000000146,-560.4700000000012,19136.79,19360.72333333333,19534.22,19726.510000000002,19078.6,19141.84,19189.93,51.0,1.0,0.3551268485770853,-157.59999999999854
17/03/2000,19335.6,19573.48,19335.6,19566.32,174.63000000000102,-63.2400000000016,-48.090000000000146,19157.89,19136.79,19360.72333333333,19534.22,19253.23,19078.6,19141.84,52.0,1.0,0.337408941401079,-230.72000000000116
21/03/2000,19598.53,19602.36,19455.11,19602.36,313.09000000000015,174.63000000000102,-63.2400000000016,19299.383333333335,19157.89,19136.79,19360.72333333333,19566.32,19253.23,19078.6,53.0,1.0,0.20945422108886474,-3.8300000000017462
22/03/2000,19612.23,19734.43,19602.88,19733.59,36.04000000000087,313.09000000000015,174.63000000000102,19473.97,19299.383333333335,19157.89,19136.79,19602.36,19566.32,19253.23,54.0,1.0,0.3392291369268432,-121.36000000000058
23/03/2000,19749.51,19762.3,19568.77,19704.6,131.22999999999956,36.04000000000087,313.09000000000015,19634.09,19473.97,19299.383333333335,19157.89,19733.59,19602.36,19566.32,55.0,0.0,0.2993947114153943,44.909999999999854
24/03/2000,19752.16,20012.41,19697.57,19958.08,-28.9900000000016,131.22999999999956,36.04000000000087,19680.18333333333,19634.09,19473.97,19299.383333333335,19704.6,19733.59,19602.36,56.0,1.0,0.3510343096338834,-205.9200000000019
27/03/2000,19976.14,20295.69,19880.11,20281.03,253.4800000000032,-28.9900000000016,131.22999999999956,19798.756666666668,19680.18333333333,19634.09,19473.97,19958.08,19704.6,19733.59,57.0,1.0,0.2190161937042811,-304.8899999999994
28/03/2000,20273.68,20388.18,20014.08,20374.34,322.9499999999971,253.4800000000032,-28.9900000000016,19981.236666666668,19798.756666666668,19680.18333333333,19634.09,20281.03,19958.08,19704.6,58.0,1.0,-0.10773824403677246,-100.65999999999985
29/03/2000,20406.56,20809.18,20406.56,20706.65,93.31000000000131,322.9499999999971,253.4800000000032,20204.483333333334,19981.236666666668,19798.756666666668,19680.18333333333,20374.34,20281.03,19958.08,59.0,1.0,0.2592728234762711,-300.09000000000015
30/03/2000,20706.45,20809.79,20439.44,20441.5,332.3100000000013,93.31000000000131,322.9499999999971,20454.006666666664,20204.483333333334,19981.236666666668,19798.756666666668,20706.65,20374.34,20281.03,60.0,0.0,-0.4088794522844905,264.9500000000007
31/03/2000,20371.07,20550.1,20259.35,20337.32,-265.15000000000146,332.3100000000013,93.31000000000131,20507.49666666667,20454.006666666664,20204.483333333334,19981.236666666668,20441.5,20706.65,20374.34,61.0,0.0,0.36755485514471853,33.75
03/04/2000,20327.79,20726.99,20271.92,20726.99,-104.18000000000029,-265.15000000000146,332.3100000000013,20495.156666666666,20507.49666666667,20454.006666666664,20204.483333333334,20337.32,20441.5,20706.65,62.0,1.0,0.3465838463032488,-399.2000000000007
04/04/2000,20747.82,20747.82,20536.33,20594.93,389.6700000000019,-104.18000000000029,-265.15000000000146,20501.936666666665,20495.156666666666,20507.49666666667,20454.006666666664,20726.99,20337.32,20441.5,63.0,0.0,-0.007694700557246081,152.88999999999942
05/04/2000,20546.6,20654.63,20311.79,20462.77,-132.0600000000013,389.6700000000019,-104.18000000000029,20553.079999999998,20501.936666666665,20495.156666666666,20507.49666666667,20594.93,20726.99,20337.32,64.0,0.0,0.36268087874513055,83.82999999999811
06/04/2000,20476.23,20556.97,20171.62,20223.61,-132.15999999999985,-132.0600000000013,389.6700000000019,20594.896666666667,20553.079999999998,20501.936666666665,20495.156666666666,20462.77,20594.93,20726.99,65.0,0.0,0.354760249650408,252.61999999999898
07/04/2000,20269.59,20463.67,20252.81,20252.81,-239.15999999999985,-132.15999999999985,-132.0600000000013,20427.103333333333,20594.896666666667,20553.079999999998,20501.936666666665,20223.61,20462.77,20594.93,66.0,0.0,0.35881829536133214,16.779999999998836
10/04/2000,20368.81,20640.11,20368.81,20619.06,29.200000000000728,-239.15999999999985,-132.15999999999985,20313.063333333335,20427.103333333333,20594.896666666667,20553.079999999998,20252.81,20223.61,20462.77,67.0,1.0,0.33694972076130375,-250.25
11/04/2000,20544.4,20656.87,20516.94,20522.52,366.25,29.200000000000728,-239.15999999999985,20365.16,20313.063333333335,20427.103333333333,20594.896666666667,20619.06,20252.81,20223.61,68.0,0.0,0.10890371893702311,21.88000000000102
12/04/2000,20475.96,20833.21,20436.74,20833.21,-96.54000000000087,366.25,29.200000000000728,20464.796666666665,20365.16,20313.063333333335,20427.103333333333,20522.52,20619.06,20252.81,69.0,1.0,0.35980607741392456,-357.25
13/04/2000,20736.4,20736.4,20385.16,20526.42,310.6899999999987,-96.54000000000087,366.25,20658.263333333332,20464.796666666665,20365.16,20313.063333333335,20833.21,20522.52,20619.06,70.0,0.0,-0.020204047991939755,209.9800000000032
14/04/2000,20456.48,20604.37,20330.89,20434.68,-306.7900000000009,310.6899999999987,-96.54000000000087,20627.38333333333,20658.263333333332,20464.796666666665,20365.16,20526.42,20833.21,20522.52,71.0,0.0,0.3693047539513556,21.799999999999272
17/04/2000,20341.5,20341.5,18603.87,19008.64,-91.73999999999796,-306.7900000000009,310.6899999999987,20598.103333333333,20627.38333333333,20658.263333333332,20464.796666666665,20434.68,20526.42,20833.21,72.0,0.0,0.3447032705556409,1332.8600000000006
18/04/2000,19089.0,19330.4,18547.38,18969.52,-1426.0400000000009,-91.73999999999796,-306.7900000000009,19989.913333333334,20598.103333333333,20627.38333333333,20658.263333333332,19008.64,20434.68,20526.42,73.0,0.0,0.3805426563781411,119.47999999999956
19/04/2000,18998.06,19192.63,18794.48,19086.62,-39.11999999999898,-1426.0400000000009,-91.73999999999796,19470.946666666667,19989.913333333334,20598.103333333333,20627.38333333333,18969.52,19008.64,20434.68,74.0,1.0,0.25099276239742363,-88.55999999999767
20/04/2000,19041.53,19382.44,18959.32,18959.32,117.09999999999854,-39.11999999999898,-1426.0400000000009,19021.593333333334,19470.946666666667,19989.913333333334,20598.103333333333,19086.62,18969.52,19008.64,75.0,0.0,0.3315883958060377,82.20999999999913
21/04/2000,19050.68,19269.06,18091.1,18252.68,-127.29999999999927,117.09999999999854,-39.11999999999898,19005.153333333332,19021.593333333334,19470.946666666667,19989.913333333334,18959.32,19086.62,18969.52,76.0,0.0,0.368672178120536,798.0
24/04/2000,18247.48,18987.34,18247.48,18480.15,-706.6399999999994,-127.29999999999927,117.09999999999854,18766.20666666667,19005.153333333332,19021.593333333334,19470.946666666667,18252.68,18959.32,19086.62,77.0,1.0,0.37639837727577885,-232.6700000000019
25/04/2000,18433.3,18630.3,18176.83,18272.33,227.47000000000116,-706.6399999999994,-127.29999999999927,18564.05,18766.20666666667,19005.153333333332,19021.593333333334,18480.15,18252.68,18959.32,78.0,0.0,0.2946142262266472,160.96999999999753
26/04/2000,18326.9,18439.18,17948.36,18134.31,-207.8199999999997,227.47000000000116,-706.6399999999994,18335.053333333333,18564.05,18766.20666666667,19005.153333333332,18272.33,18480.15,18252.68,79.0,0.0,0.3686668558200906,192.59000000000015
27/04/2000,18122.7,18245.44,18012.41,18019.17,-138.02000000000044,-207.8199999999997,227.47000000000116,18295.596666666668,18335.053333333333,18564.05,18766.20666666667,18134.31,18272.33,18480.15,80.0,0.0,0.3635508110061809,103.53000000000247
28/04/2000,18035.54,18137.01,17926.43,17973.7,-115.14000000000306,-138.02000000000044,-207.8199999999997,18141.936666666665,18295.596666666668,18335.053333333333,18564.05,18019.17,18134.31,18272.33,81.0,0.0,0.36113277610224204,61.840000000000146
01/05/2000,17979.25,18403.08,17979.25,18403.08,-45.469999999997526,-115.14000000000306,-138.02000000000044,18042.39333333333,18141.936666666665,18295.596666666668,18335.053333333333,17973.7,18019.17,18134.31,82.0,1.0,0.3593794378187114,-423.83000000000175
02/05/2000,18497.52,18586.16,18428.92,18439.36,429.380000000001,-45.469999999997526,-115.14000000000306,18131.983333333334,18042.39333333333,18141.936666666665,18295.596666666668,18403.08,17973.7,18019.17,83.0,0.0,0.2270258409014811,58.159999999999854
08/05/2000,18465.71,18475.45,18189.8,18199.96,36.279999999998836,429.380000000001,-45.469999999997526,18272.046666666665,18131.983333333334,18042.39333333333,18141.936666666665,18439.36,18403.08,17973.7,84.0,0.0,0.35877679402513896,265.75
09/05/2000,18152.37,18152.37,17804.04,17844.54,-239.40000000000146,36.279999999998836,429.380000000001,18347.466666666667,18272.046666666665,18131.983333333334,18042.39333333333,18199.96,18439.36,18403.08,85.0,0.0,0.36978534232026883,307.8299999999981
10/05/2000,17799.21,17803.44,17393.59,17701.47,-355.41999999999825,-239.40000000000146,36.279999999998836,18161.286666666667,18347.466666666667,18272.046666666665,18131.983333333334,17844.54,18199.96,18439.36,86.0,0.0,0.3673077148558269,97.73999999999796
11/05/2000,17605.65,17605.65,16779.42,16882.46,-143.0699999999997,-355.41999999999825,-239.40000000000146,17915.323333333334,18161.286666666667,18347.466666666667,18272.046666666665,17701.47,17844.54,18199.96,87.0,0.0,0.35600329922278634,723.1900000000023
12/05/2000,16963.87,17362.2,16963.87,17357.86,-819.010000000002,-143.0699999999997,-355.41999999999825,17476.156666666666,17915.323333333334,18161.286666666667,18347.466666666667,16882.46,17701.47,17844.54,88.0,1.0,0.3772823557219597,-393.9900000000016
15/05/2000,17396.45,17396.45,17192.71,17313.69,475.40000000000146,-819.010000000002,-143.0699999999997,17313.93,17476.156666666666,17915.323333333334,18161.286666666667,17357.86,16882.46,17701.47,89.0,0.0,0.25351081093850647,82.76000000000204
16/05/2000,17342.84,17558.51,17283.52,17551.25,-44.17000000000189,475.40000000000146,-819.010000000002,17184.67,17313.93,17476.156666666666,17915.323333333334,17313.69,17357.86,16882.46,90.0,1.0,0.3699761594766341,-208.40999999999985
17/05/2000,17588.81,17691.39,17348.88,17404.03,237.5600000000013,-44.17000000000189,475.40000000000146,17407.600000000002,17184.67,17313.93,17476.156666666666,17551.25,17313.69,17357.86,91.0,0.0,0.3405126610888327,184.78000000000247
18/05/2000,17365.09,17365.09,16971.82,17031.63,-147.22000000000116,237.5600000000013,-44.17000000000189,17422.99,17407.600000000002,17184.67,17313.93,17404.03,17551.25,17313.69,92.0,0.0,0.37067108920214187,333.4599999999991
19/05/2000,16960.29,16960.29,16572.05,16858.17,-372.3999999999978,-147.22000000000116,237.5600000000013,17328.97,17422.99,17407.600000000002,17184.67,17031.63,17404.03,17551.25,93.0,0.0,0.371580966623153,102.12000000000262
22/05/2000,16802.66,16802.66,16174.4,16386.01,-173.46000000000276,-372.3999999999978,-147.22000000000116,17097.943333333333,17328.97,17422.99,17407.600000000002,16858.17,17031.63,17404.03,94.0,0.0,0.3601068751790524,416.65000000000146
23/05/2000,16345.26,16493.7,16169.93,16318.73,-472.15999999999985,-173.46000000000276,-372.3999999999978,16758.603333333333,17097.943333333333,17328.97,17422.99,16386.01,16858.17,17031.63,95.0,0.0,0.3725793499698345,26.530000000000655
24/05/2000,16237.88,16261.33,15876.34,16044.44,-67.27999999999884,-472.15999999999985,-173.46000000000276,16520.969999999998,16758.603333333333,17097.943333333333,17328.97,16318.73,16386.01,16858.17,96.0,0.0,0.35597554217180516,193.4399999999987
25/05/2000,16090.36,16374.06,16090.36,16247.82,-274.28999999999905,-67.27999999999884,-472.15999999999985,16249.726666666667,16520.969999999998,16758.603333333333,17097.943333333333,16044.44,16318.73,16386.01,97.0,1.0,0.3706128128105037,-157.45999999999913
26/05/2000,16219.02,16219.02,15870.25,16008.14,203.3799999999992,-274.28999999999905,-67.27999999999884,16203.663333333332,16249.726666666667,16520.969999999998,16758.603333333333,16247.82,16044.44,16318.73,98.0,0.0,0.34933440740767796,210.88000000000102
29/05/2000,16028.76,16245.44,16028.76,16245.44,-239.6800000000003,203.3799999999992,-274.28999999999905,16100.133333333333,16203.663333333332,16249.726666666667,16520.969999999998,16008.14,16247.82,16044.44,99.0,1.0,0.37409213774394345,-216.6800000000003
30/05/2000,16275.96,16485.54,16210.04,16228.9,237.3000000000011,-239.6800000000003,203.3799999999992,16167.133333333333,16100.133333333333,16203.663333333332,16249.726666666667,16245.44,16008.14,16247.82,100.0,0.0,0.34651174346941044,47.05999999999949
31/05/2000,16274.14,16538.67,16224.06,16332.45,-16.540000000000873,237.3000000000011,-239.6800000000003,16160.826666666668,16167.133333333333,16100.133333333333,16203.663333333332,16228.9,16245.44,16008.14,101.0,1.0,0.3689998233360637,-58.31000000000131
01/06/2000,16320.08,16694.3,16320.08,16694.3,103.55000000000109,-16.540000000000873,237.3000000000011,16268.93,16160.826666666668,16167.133333333333,16100.133333333333,16332.45,16228.9,16245.44,102.0,1.0,0.36043829076448675,-374.21999999999935
02/06/2000,16682.25,16941.42,16682.25,16800.06,361.84999999999854,103.55000000000109,-16.540000000000873,16418.55,16268.93,16160.826666666668,16167.133333333333,16694.3,16332.45,16228.9,103.0,1.0,0.3001175285132558,-117.81000000000131
05/06/2000,16842.04,17261.87,16842.04,17201.79,105.76000000000204,361.84999999999854,103.55000000000109,16608.936666666665,16418.55,16268.93,16160.826666666668,16800.06,16694.3,16332.45,104.0,1.0,0.35816770916468116,-359.75
06/06/2000,17163.39,17207.15,17064.92,17170.08,401.72999999999956,105.76000000000204,361.84999999999854,16898.716666666667,16608.936666666665,16418.55,16268.93,17201.79,16800.06,16694.3,105.0,1.0,0.1316909961148145,-6.690000000002328
07/06/2000,17134.14,17206.98,17019.25,17144.96,-31.709999999999127,401.72999999999956,105.76000000000204,17057.31,16898.716666666667,16608.936666666665,16418.55,17170.08,17201.79,16800.06,106.0,1.0,0.36637767472469995,-10.819999999999709
08/06/2000,17177.45,17250.83,16979.3,17004.34,-25.12000000000262,-31.709999999999127,401.72999999999956,17172.27666666667,17057.31,16898.716666666667,16608.936666666665,17144.96,17170.08,17201.79,107.0,0.0,0.36195528737794597,173.11000000000058
09/06/2000,17004.72,17004.72,16785.77,16861.91,-140.61999999999898,-25.12000000000262,-31.709999999999127,17106.460000000003,17172.27666666667,17057.31,16898.716666666667,17004.34,17144.96,17170.08,108.0,0.0,0.3665156764412485,142.8100000000013
12/06/2000,16876.68,17018.64,16791.87,16980.61,-142.4300000000003,-140.61999999999898,-25.12000000000262,17003.736666666668,17106.460000000003,17172.27666666667,17057.31,16861.91,17004.34,17144.96,109.0,1.0,0.3653504794999679,-103.93000000000029
13/06/2000,16950.93,16950.93,16768.86,16914.95,118.70000000000073,-142.4300000000003,-140.61999999999898,16948.953333333335,17003.736666666668,17106.460000000003,17172.27666666667,16980.61,16861.91,17004.34,110.0,0.0,0.353123962026567,35.97999999999956
14/06/2000,16920.21,16920.21,16477.98,16654.42,-65.65999999999985,118.70000000000073,-142.4300000000003,16919.156666666666,16948.953333333335,17003.736666666668,17106.460000000003,16914.95,16980.61,16861.91,111.0,0.0,0.36801174660881275,265.7900000000009
15/06/2000,16635.24,16635.24,16334.96,16338.7,-260.5300000000025,-65.65999999999985,118.70000000000073,16849.993333333332,16919.156666666666,16948.953333333335,17003.736666666668,16654.42,16914.95,16980.61,112.0,0.0,0.37121951400931846,296.5400000000009
16/06/2000,16358.71,16480.08,16289.92,16318.31,-315.7199999999975,-260.5300000000025,-65.65999999999985,16636.02333333333,16849.993333333332,16919.156666666666,16948.953333333335,16338.7,16654.42,16914.95,113.0,0.0,0.3690258360378261,40.399999999999636
19/06/2000,16382.11,16627.54,16359.96,16591.35,-20.390000000001237,-315.7199999999975,-260.5300000000025,16437.14333333333,16636.02333333333,16849.993333333332,16919.156666666666,16318.31,16338.7,16654.42,114.0,1.0,0.35681608675497717,-209.23999999999796
20/06/2000,16645.99,16907.55,16645.99,16907.55,273.03999999999905,-20.390000000001237,-315.7199999999975,16416.12,16437.14333333333,16636.02333333333,16849.993333333332,16591.35,16318.31,16338.7,115.0,1.0,0.34770009422324,-261.5599999999977
21/06/2000,16922.25,17212.38,16854.21,17210.08,316.2000000000007,273.03999999999905,-20.390000000001237,16605.736666666664,16416.12,16437.14333333333,16636.02333333333,16907.55,16591.35,16318.31,116.0,1.0,0.3255836093267161,-287.83000000000175
22/06/2000,17228.85,17364.26,17092.44,17106.01,302.5300000000025,316.2000000000007,273.03999999999905,16902.993333333332,16605.736666666664,16416.12,16437.14333333333,17210.08,16907.55,16591.35,117.0,0.0,0.25911036150720046,122.84000000000015
23/06/2000,17055.67,17214.47,16899.0,16963.21,-104.07000000000335,302.5300000000025,316.2000000000007,17074.546666666665,16902.993333333332,16605.736666666664,16416.12,17106.01,17210.08,16907.55,118.0,0.0,0.36992932180576665,92.45999999999913
26/06/2000,16927.27,16975.07,16761.59,16925.4,-142.79999999999927,-104.07000000000335,302.5300000000025,17093.1,17074.546666666665,16902.993333333332,16605.736666666664,16963.21,17106.01,17210.08,119.0,0.0,0.36578909988693653,1.8699999999989814
