Date,Open,High,Low,Close,change(att1)-1,change(att1)-2,change(att1)-3,moving_average(att1)-1,moving_average(att1)-2,moving_average(att1)-3,moving_average(att1)-4,att1-1,att1-2,att1-3,id,UD,pred,pl
11/01/2000,5726.51,5726.51,5571.99,5613.9,106.51000000000022,89.5,-29.590000000000146,5545.28,5489.806666666666,5533.943333333334,5689.696666666667,5646.12,5539.61,5450.11,7.0,0.0,0.6135940925824288,-112.61000000000058
12/01/2000,5541.23,5628.73,5536.5,5582.5,-32.220000000000255,106.51000000000022,89.5,5599.876666666666,5545.28,5489.806666666666,5533.943333333334,5613.9,5646.12,5539.61,8.0,1.0,0.5956338379653705,41.27000000000044
13/01/2000,5586.25,5682.27,5579.49,5633.24,-31.399999999999636,-32.220000000000255,106.51000000000022,5614.173333333333,5599.876666666666,5545.28,5489.806666666666,5582.5,5613.9,5646.12,9.0,1.0,0.5817460865159205,46.98999999999978
14/01/2000,5669.14,5804.16,5664.71,5787.44,50.73999999999978,-31.399999999999636,-32.220000000000255,5609.88,5614.173333333333,5599.876666666666,5545.28,5633.24,5582.5,5613.9,10.0,1.0,0.609136845816592,118.29999999999927
17/01/2000,5834.75,5857.36,5740.19,5842.78,154.19999999999982,50.73999999999978,-31.399999999999636,5667.7266666666665,5609.88,5614.173333333333,5599.876666666666,5787.44,5633.24,5582.5,11.0,1.0,0.6068168429917336,8.029999999999745
18/01/2000,5859.44,5859.44,5670.27,5672.95,55.340000000000146,154.19999999999982,50.73999999999978,5754.486666666667,5667.7266666666665,5609.88,5614.173333333333,5842.78,5787.44,5633.24,12.0,0.0,0.5892551293298953,-186.48999999999978
19/01/2000,5664.92,5668.06,5590.19,5649.46,-169.82999999999993,55.340000000000146,154.19999999999982,5767.723333333332,5754.486666666667,5667.7266666666665,5609.88,5672.95,5842.78,5787.44,13.0,0.0,0.583911808132133,-15.460000000000036
20/01/2000,5713.04,5727.82,5660.25,5709.74,-23.48999999999978,-169.82999999999993,55.340000000000146,5721.73,5767.723333333332,5754.486666666667,5667.7266666666665,5649.46,5672.95,5842.78,14.0,0.0,0.5839346201822168,-3.300000000000182
21/01/2000,5656.1,5738.16,5630.63,5681.32,60.279999999999745,-23.48999999999978,-169.82999999999993,5677.383333333334,5721.73,5767.723333333332,5754.486666666667,5709.74,5649.46,5672.95,15.0,1.0,0.6180331466143762,25.219999999999345
24/01/2000,5687.36,5777.68,5680.6,5690.86,-28.420000000000073,60.279999999999745,-23.48999999999978,5680.173333333333,5677.383333333334,5721.73,5767.723333333332,5681.32,5709.74,5649.46,16.0,1.0,0.6159119964739319,3.5
25/01/2000,5601.18,5654.52,5590.17,5597.5,9.539999999999964,-28.420000000000073,60.279999999999745,5693.973333333332,5680.173333333333,5677.383333333334,5721.73,5690.86,5681.32,5709.74,17.0,0.0,0.5969081384411203,-3.680000000000291
26/01/2000,5636.61,5687.43,5618.96,5646.32,-93.35999999999967,9.539999999999964,-28.420000000000073,5656.56,5693.973333333332,5680.173333333333,5677.383333333334,5597.5,5690.86,5681.32,18.0,1.0,0.6166790685726287,9.710000000000036
27/01/2000,5671.64,5727.53,5625.23,5688.35,48.81999999999971,-93.35999999999967,9.539999999999964,5644.893333333333,5656.56,5693.973333333332,5680.173333333333,5646.32,5597.5,5690.86,19.0,1.0,0.5998210897290962,16.710000000000036
28/01/2000,5743.2,5813.28,5696.09,5731.05,42.030000000000655,48.81999999999971,-93.35999999999967,5644.056666666666,5644.893333333333,5656.56,5693.973333333332,5688.35,5646.32,5597.5,20.0,0.0,0.6180047643128264,-12.149999999999636
