Date,Open,High,Low,Close,change(att1)-1,change(att1)-2,change(att1)-3,moving_average(att1)-1,moving_average(att1)-2,moving_average(att1)-3,moving_average(att1)-4,att1-1,att1-2,att1-3,id,att1,prediction(att1)
17/02/2000,3145.5,3154.3,3124.3,3144.9,-9.799999999999727,22.799999999999727,-31.799999999999727,3147.2333333333336,3153.5,3158.3000000000006,3157.866666666667,3148.3,3158.1,3135.3,33.0,3144.9,3150.7
18/02/2000,3144.9,3157.2,3114.3,3120.1,-3.400000000000091,-9.799999999999727,22.799999999999727,3150.433333333333,3147.2333333333336,3153.5,3158.3000000000006,3144.9,3148.3,3158.1,34.0,3120.1,3156.9066666666668
21/02/2000,3120.1,3122.0,3083.5,3117.1,-24.800000000000182,-3.400000000000091,-9.799999999999727,3137.766666666667,3150.433333333333,3147.2333333333336,3153.5,3120.1,3144.9,3148.3,35.0,3117.1,3130.3400000000006
22/02/2000,3117.1,3123.2,3097.4,3101.2,-3.0,-24.800000000000182,-3.400000000000091,3127.366666666667,3137.766666666667,3150.433333333333,3147.2333333333336,3117.1,3120.1,3144.9,36.0,3101.2,3125.7733333333326
23/02/2000,3101.2,3126.3,3096.1,3112.5,-15.900000000000091,-3.0,-24.800000000000182,3112.7999999999997,3127.366666666667,3137.766666666667,3150.433333333333,3101.2,3117.1,3120.1,37.0,3112.5,3102.7599999999998
24/02/2000,3112.5,3133.7,3101.3,3106.9,11.300000000000182,-15.900000000000091,-3.0,3110.2666666666664,3112.7999999999997,3127.366666666667,3137.766666666667,3112.5,3101.2,3117.1,38.0,3106.9,3113.1066666666675
25/02/2000,3106.9,3129.7,3088.6,3123.7,-5.599999999999909,11.300000000000182,-15.900000000000091,3106.866666666667,3110.2666666666664,3112.7999999999997,3127.366666666667,3106.9,3112.5,3101.2,39.0,3123.7,3118.766666666667
28/02/2000,3123.7,3126.3,3108.1,3118.0,16.799999999999727,-5.599999999999909,11.300000000000182,3114.3666666666663,3106.866666666667,3110.2666666666664,3112.7999999999997,3123.7,3106.9,3112.5,40.0,3118.0,3132.193333333333
29/02/2000,3118.0,3151.0,3118.0,3135.7,-5.699999999999818,16.799999999999727,-5.599999999999909,3116.2000000000003,3114.3666666666663,3106.866666666667,3110.2666666666664,3118.0,3123.7,3106.9,41.0,3135.7,3129.4199999999996
01/03/2000,3135.7,3195.7,3127.4,3192.6,17.699999999999818,-5.699999999999818,16.799999999999727,3125.7999999999997,3116.2000000000003,3114.3666666666663,3106.866666666667,3135.7,3118.0,3123.7,42.0,3192.6,3138.4199999999996
02/03/2000,3192.6,3228.3,3192.6,3220.0,56.90000000000009,17.699999999999818,-5.699999999999818,3148.7666666666664,3125.7999999999997,3116.2000000000003,3114.3666666666663,3192.6,3135.7,3118.0,43.0,3220.0,3172.08
03/03/2000,3220.0,3255.7,3203.1,3225.8,27.40000000000009,56.90000000000009,17.699999999999818,3182.7666666666664,3148.7666666666664,3125.7999999999997,3116.2000000000003,3220.0,3192.6,3135.7,44.0,3225.8,3198.4400000000005
06/03/2000,3225.8,3255.2,3219.4,3232.1,5.800000000000182,27.40000000000009,56.90000000000009,3212.8000000000006,3182.7666666666664,3148.7666666666664,3125.7999999999997,3225.8,3220.0,3192.6,45.0,3232.1,3227.3866666666663
07/03/2000,3232.1,3251.0,3207.5,3251.0,6.299999999999727,5.800000000000182,27.40000000000009,3225.9666666666667,3212.8000000000006,3182.7666666666664,3148.7666666666664,3232.1,3225.8,3220.0,46.0,3251.0,3234.4933333333333
08/03/2000,3251.0,3253.4,3201.2,3218.5,18.90000000000009,6.299999999999727,5.800000000000182,3236.2999999999997,3225.9666666666667,3212.8000000000006,3182.7666666666664,3251.0,3232.1,3225.8,47.0,3218.5,3242.36
09/03/2000,3218.5,3218.9,3185.5,3196.6,-32.5,18.90000000000009,6.299999999999727,3233.866666666667,3236.2999999999997,3225.9666666666667,3212.8000000000006,3218.5,3251.0,3232.1,48.0,3196.6,3226.9733333333334
10/03/2000,3196.6,3220.0,3196.0,3199.5,-21.90000000000009,-32.5,18.90000000000009,3222.0333333333333,3233.866666666667,3236.2999999999997,3225.9666666666667,3196.6,3218.5,3251.0,49.0,3199.5,3192.5133333333333
13/03/2000,3199.5,3208.3,3179.5,3190.3,2.900000000000091,-21.90000000000009,-32.5,3204.866666666667,3222.0333333333333,3233.866666666667,3236.2999999999997,3199.5,3196.6,3218.5,50.0,3190.3,3193.666666666667
14/03/2000,3190.3,3190.3,3160.1,3187.4,-9.199999999999818,2.900000000000091,-21.90000000000009,3195.466666666667,3204.866666666667,3222.0333333333333,3233.866666666667,3190.3,3199.5,3196.6,51.0,3187.4,3175.4933333333333
15/03/2000,3187.4,3187.4,3153.1,3163.5,-2.900000000000091,-9.199999999999818,2.900000000000091,3192.4,3195.466666666667,3204.866666666667,3222.0333333333333,3187.4,3190.3,3199.5,52.0,3163.5,3189.0999999999995
16/03/2000,3163.5,3197.6,3163.5,3180.2,-23.90000000000009,-2.900000000000091,-9.199999999999818,3180.4,3192.4,3195.466666666667,3204.866666666667,3163.5,3187.4,3190.3,53.0,3180.2,3175.2999999999997
17/03/2000,3180.2,3252.2,3180.2,3203.4,16.699999999999818,-23.90000000000009,-2.900000000000091,3177.033333333333,3180.4,3192.4,3195.466666666667,3180.2,3163.5,3187.4,54.0,3203.4,3193.753333333334
20/03/2000,3203.4,3229.1,3199.3,3228.1,23.200000000000273,16.699999999999818,-23.90000000000009,3182.366666666667,3177.033333333333,3180.4,3192.4,3203.4,3180.2,3163.5,55.0,3228.1,3198.526666666666
21/03/2000,3228.1,3247.4,3224.8,3242.2,24.699999999999818,23.200000000000273,16.699999999999818,3203.9,3182.366666666667,3177.033333333333,3180.4,3228.1,3203.4,3180.2,56.0,3242.2,3225.3266666666673
22/03/2000,3242.2,3276.2,3242.2,3274.1,14.099999999999909,24.699999999999818,23.200000000000273,3224.566666666667,3203.9,3182.366666666667,3177.033333333333,3242.2,3228.1,3203.4,57.0,3274.1,3238.8399999999997
23/03/2000,3274.1,3276.7,3238.9,3243.5,31.90000000000009,14.099999999999909,24.699999999999818,3248.133333333333,3224.566666666667,3203.9,3182.366666666667,3274.1,3242.2,3228.1,58.0,3243.5,3260.1666666666665
24/03/2000,3243.5,3259.7,3233.9,3247.4,-30.59999999999991,31.90000000000009,14.099999999999909,3253.2666666666664,3248.133333333333,3224.566666666667,3203.9,3243.5,3274.1,3242.2,59.0,3247.4,3252.86
27/03/2000,3247.4,3255.5,3223.9,3225.6,3.900000000000091,-30.59999999999991,31.90000000000009,3255.0,3253.2666666666664,3248.133333333333,3224.566666666667,3247.4,3243.5,3274.1,60.0,3225.6,3256.273333333333
28/03/2000,3225.6,3240.8,3204.0,3240.8,-21.800000000000182,3.900000000000091,-30.59999999999991,3238.8333333333335,3255.0,3253.2666666666664,3248.133333333333,3225.6,3247.4,3243.5,61.0,3240.8,3227.8733333333344
29/03/2000,3240.8,3246.2,3219.3,3228.5,15.200000000000273,-21.800000000000182,3.900000000000091,3237.933333333333,3238.8333333333335,3255.0,3253.2666666666664,3240.8,3225.6,3247.4,62.0,3228.5,3238.366666666667
30/03/2000,3228.5,3228.5,3194.8,3194.8,-12.300000000000182,15.200000000000273,-21.800000000000182,3231.633333333333,3237.933333333333,3238.8333333333335,3255.0,3228.5,3240.8,3225.6,63.0,3194.8,3224.393333333334
31/03/2000,3194.8,3194.8,3133.3,3133.3,-33.69999999999982,-12.300000000000182,15.200000000000273,3221.366666666667,3231.633333333333,3237.933333333333,3238.8333333333335,3194.8,3228.5,3240.8,64.0,3133.3,3188.306666666667
03/04/2000,3133.3,3183.2,3133.3,3183.2,-61.5,-33.69999999999982,-12.300000000000182,3185.5333333333333,3221.366666666667,3231.633333333333,3237.933333333333,3133.3,3194.8,3228.5,65.0,3183.2,3177.146666666667
04/04/2000,3183.2,3189.4,3158.5,3163.5,49.899999999999636,-61.5,-33.69999999999982,3170.433333333333,3185.5333333333333,3221.366666666667,3231.633333333333,3183.2,3133.3,3194.8,66.0,3163.5,3179.9733333333334
05/04/2000,3163.5,3163.5,3125.7,3137.8,-19.699999999999818,49.899999999999636,-61.5,3160.0,3170.433333333333,3185.5333333333333,3221.366666666667,3163.5,3183.2,3133.3,67.0,3137.8,3166.086666666667
06/04/2000,3137.8,3150.4,3124.2,3142.4,-25.699999999999818,-19.699999999999818,49.899999999999636,3161.5,3160.0,3170.433333333333,3185.5333333333333,3137.8,3163.5,3183.2,68.0,3142.4,3150.633333333333
07/04/2000,3142.4,3178.8,3142.4,3168.2,4.599999999999909,-25.699999999999818,-19.699999999999818,3147.9,3161.5,3160.0,3170.433333333333,3142.4,3137.8,3163.5,69.0,3168.2,3145.6400000000003
10/04/2000,3168.2,3187.3,3166.1,3187.3,25.799999999999727,4.599999999999909,-25.699999999999818,3149.466666666667,3147.9,3161.5,3160.0,3168.2,3142.4,3137.8,70.0,3187.3,3170.6333333333337
11/04/2000,3187.3,3187.3,3148.0,3155.4,19.100000000000364,25.799999999999727,4.599999999999909,3165.966666666667,3149.466666666667,3147.9,3161.5,3187.3,3168.2,3142.4,71.0,3155.4,3184.593333333333
12/04/2000,3155.4,3155.4,3123.7,3133.4,-31.90000000000009,19.100000000000364,25.799999999999727,3170.2999999999997,3165.966666666667,3149.466666666667,3147.9,3155.4,3187.3,3168.2,72.0,3133.4,3155.586666666667
13/04/2000,3133.4,3133.4,3074.9,3084.7,-22.0,-31.90000000000009,19.100000000000364,3158.7000000000003,3170.2999999999997,3165.966666666667,3149.466666666667,3133.4,3155.4,3187.3,73.0,3084.7,3152.313333333333
14/04/2000,3084.7,3097.8,3059.6,3096.0,-48.70000000000027,-22.0,-31.90000000000009,3124.5,3158.7000000000003,3170.2999999999997,3165.966666666667,3084.7,3133.4,3155.4,74.0,3096.0,3113.6800000000003
17/04/2000,3096.0,3096.0,2883.0,2920.0,11.300000000000182,-48.70000000000027,-22.0,3104.7000000000003,3124.5,3158.7000000000003,3170.2999999999997,3096.0,3084.7,3133.4,75.0,2920.0,3089.5266666666666
18/04/2000,2920.0,3011.2,2919.9,2986.5,-176.0,11.300000000000182,-48.70000000000027,3033.566666666667,3104.7000000000003,3124.5,3158.7000000000003,2920.0,3096.0,3084.7,76.0,2986.5,3007.3799999999997
19/04/2000,2986.5,3046.0,2986.5,3042.3,66.5,-176.0,11.300000000000182,3000.8333333333335,3033.566666666667,3104.7000000000003,3124.5,2986.5,2920.0,3096.0,77.0,3042.3,2999.3666666666663
20/04/2000,3042.3,3044.9,3013.1,3041.5,55.80000000000018,66.5,-176.0,2982.933333333333,3000.8333333333335,3033.566666666667,3104.7000000000003,3042.3,2986.5,2920.0,78.0,3041.5,3009.853333333333
26/04/2000,3041.5,3095.9,3041.5,3084.5,-0.8000000000001819,55.80000000000018,66.5,3023.433333333333,2982.933333333333,3000.8333333333335,3033.566666666667,3041.5,3042.3,2986.5,79.0,3084.5,3042.413333333333
27/04/2000,3084.5,3084.5,3058.4,3073.1,43.0,-0.8000000000001819,55.80000000000018,3056.1,3023.433333333333,2982.933333333333,3000.8333333333335,3084.5,3041.5,3042.3,80.0,3073.1,3062.6
28/04/2000,3073.1,3087.9,3056.7,3085.1,-11.400000000000091,43.0,-0.8000000000001819,3066.366666666667,3056.1,3023.433333333333,2982.933333333333,3073.1,3084.5,3041.5,81.0,3085.1,3059.506666666667
01/05/2000,3085.1,3093.9,3071.8,3071.8,12.0,-11.400000000000091,43.0,3080.9,3066.366666666667,3056.1,3023.433333333333,3085.1,3073.1,3084.5,82.0,3071.8,3081.4733333333334
02/05/2000,3071.8,3099.8,3071.8,3099.1,-13.299999999999727,12.0,-11.400000000000091,3076.6666666666665,3080.9,3066.366666666667,3056.1,3071.8,3085.1,3073.1,83.0,3099.1,3080.186666666667
03/05/2000,3099.1,3099.1,3073.2,3076.7,27.299999999999727,-13.299999999999727,12.0,3085.3333333333335,3076.6666666666665,3080.9,3066.366666666667,3099.1,3071.8,3085.1,84.0,3076.7,3097.026666666666
04/05/2000,3076.7,3076.7,3021.9,3025.9,-22.40000000000009,27.299999999999727,-13.299999999999727,3082.533333333333,3085.3333333333335,3076.6666666666665,3080.9,3076.7,3099.1,3071.8,85.0,3025.9,3082.846666666667
05/05/2000,3025.9,3075.6,3025.9,3075.6,-50.79999999999973,-22.40000000000009,27.299999999999727,3067.233333333333,3082.533333333333,3085.3333333333335,3076.6666666666665,3025.9,3076.7,3099.1,86.0,3075.6,3059.48
08/05/2000,3075.6,3091.8,3073.2,3075.1,49.69999999999982,-50.79999999999973,-22.40000000000009,3059.4,3067.233333333333,3082.533333333333,3085.3333333333335,3075.6,3025.9,3076.7,87.0,3075.1,3066.666666666666
09/05/2000,3075.1,3075.6,3054.6,3054.6,-0.5,49.69999999999982,-50.79999999999973,3058.866666666667,3059.4,3067.233333333333,3082.533333333333,3075.1,3075.6,3025.9,88.0,3054.6,3074.366666666667
10/05/2000,3054.6,3054.6,3003.0,3011.8,-20.5,-0.5,49.69999999999982,3068.433333333333,3058.866666666667,3059.4,3067.233333333333,3054.6,3075.1,3075.6,89.0,3011.8,3064.6800000000003
11/05/2000,3011.8,3011.8,2958.2,2966.8,-42.79999999999973,-20.5,-0.5,3047.1666666666665,3068.433333333333,3058.866666666667,3059.4,3011.8,3054.6,3075.1,90.0,2966.8,3032.233333333333
12/05/2000,2966.8,3012.7,2966.8,3004.0,-45.0,-42.79999999999973,-20.5,3011.066666666667,3047.1666666666665,3068.433333333333,3058.866666666667,2966.8,3011.8,3054.6,91.0,3004.0,2988.1066666666666
15/05/2000,3004.0,3025.5,3001.2,3018.6,37.19999999999982,-45.0,-42.79999999999973,2994.2000000000003,3011.066666666667,3047.1666666666665,3068.433333333333,3004.0,2966.8,3011.8,92.0,3018.6,2982.8666666666663
16/05/2000,3018.6,3054.2,3018.6,3053.1,14.599999999999909,37.19999999999982,-45.0,2996.4666666666667,2994.2000000000003,3011.066666666667,3047.1666666666665,3018.6,3004.0,2966.8,93.0,3053.1,3015.5133333333333
17/05/2000,3053.1,3055.6,3033.9,3040.1,34.5,14.599999999999909,37.19999999999982,3025.2333333333336,2996.4666666666667,2994.2000000000003,3011.066666666667,3053.1,3018.6,3004.0,94.0,3040.1,3041.36
18/05/2000,3040.1,3040.1,3009.2,3011.9,-13.0,34.5,14.599999999999909,3037.2666666666664,3025.2333333333336,2996.4666666666667,2994.2000000000003,3040.1,3053.1,3018.6,95.0,3011.9,3038.7933333333335
19/05/2000,3011.9,3018.8,3000.0,3005.4,-28.199999999999818,-13.0,34.5,3035.0333333333333,3037.2666666666664,3025.2333333333336,2996.4666666666667,3011.9,3040.1,3053.1,96.0,3005.4,3023.453333333333
22/05/2000,3005.4,3005.4,2962.8,2969.0,-6.5,-28.199999999999818,-13.0,3019.133333333333,3035.0333333333333,3037.2666666666664,3025.2333333333336,3005.4,3011.9,3040.1,97.0,2969.0,3004.1933333333336
23/05/2000,2969.0,2985.9,2969.0,2985.9,-36.40000000000009,-6.5,-28.199999999999818,2995.433333333333,3019.133333333333,3035.0333333333333,3037.2666666666664,2969.0,3005.4,3011.9,98.0,2985.9,2970.3133333333335
24/05/2000,2985.9,2985.9,2951.8,2972.2,16.90000000000009,-36.40000000000009,-6.5,2986.7666666666664,2995.433333333333,3019.133333333333,3035.0333333333333,2985.9,2969.0,3005.4,99.0,2972.2,2984.499999999999
25/05/2000,2972.2,2992.4,2972.2,2979.8,-13.700000000000273,16.90000000000009,-36.40000000000009,2975.6999999999994,2986.7666666666664,2995.433333333333,3019.133333333333,2972.2,2985.9,2969.0,100.0,2979.8,2987.4533333333334
26/05/2000,2979.8,2979.8,2960.1,2964.3,7.600000000000364,-13.700000000000273,16.90000000000009,2979.3000000000006,2975.6999999999994,2986.7666666666664,2995.433333333333,2979.8,2972.2,2985.9,101.0,2964.3,2985.9533333333334
29/05/2000,2963.0,2996.0,2963.0,2996.0,-15.5,7.600000000000364,-13.700000000000273,2972.1,2979.3000000000006,2975.6999999999994,2986.7666666666664,2964.3,2979.8,2972.2,102.0,2996.0,2982.0800000000004
30/05/2000,2996.0,3010.8,2994.8,3010.8,31.699999999999818,-15.5,7.600000000000364,2980.0333333333333,2972.1,2979.3000000000006,2975.6999999999994,2996.0,2964.3,2979.8,103.0,3010.8,2996.7
31/05/2000,3010.8,3062.3,3010.8,3040.6,14.800000000000182,31.699999999999818,-15.5,2990.366666666667,2980.0333333333333,2972.1,2979.3000000000006,3010.8,2996.0,2964.3,104.0,3040.6,3015.44
01/06/2000,3040.6,3047.8,3027.9,3047.8,29.799999999999727,14.800000000000182,31.699999999999818,3015.7999999999997,2990.366666666667,2980.0333333333333,2972.1,3040.6,3010.8,2996.0,105.0,3047.8,3033.3866666666668
02/06/2000,3047.8,3098.5,3047.8,3096.3,7.200000000000273,29.799999999999727,14.800000000000182,3033.066666666667,3015.7999999999997,2990.366666666667,2980.0333333333333,3047.8,3040.6,3010.8,106.0,3096.3,3044.226666666668
05/06/2000,3096.3,3124.0,3096.3,3105.1,48.5,7.200000000000273,29.799999999999727,3061.566666666667,3033.066666666667,3015.7999999999997,2990.366666666667,3096.3,3047.8,3040.6,107.0,3105.1,3067.1599999999994
06/06/2000,3105.1,3107.4,3090.9,3105.8,8.799999999999727,48.5,7.200000000000273,3083.066666666667,3061.566666666667,3033.066666666667,3015.7999999999997,3105.1,3096.3,3047.8,108.0,3105.8,3086.2
07/06/2000,3105.8,3107.0,3070.8,3070.8,0.7000000000002728,8.799999999999727,48.5,3102.4,3083.066666666667,3061.566666666667,3033.066666666667,3105.8,3105.1,3096.3,109.0,3070.8,3099.1333333333337
08/06/2000,3070.8,3089.7,3069.1,3083.4,-35.0,0.7000000000002728,8.799999999999727,3093.9,3102.4,3083.066666666667,3061.566666666667,3070.8,3105.8,3105.1,110.0,3083.4,3088.9466666666663
09/06/2000,3083.4,3107.9,3073.7,3101.9,12.599999999999909,-35.0,0.7000000000002728,3086.6666666666665,3093.9,3102.4,3083.066666666667,3083.4,3070.8,3105.8,111.0,3101.9,3094.0666666666666
13/06/2000,3101.9,3101.9,3065.1,3071.3,18.5,12.599999999999909,-35.0,3085.366666666667,3086.6666666666665,3093.9,3102.4,3101.9,3083.4,3070.8,112.0,3071.3,3097.26
14/06/2000,3071.3,3076.2,3063.3,3076.2,-30.59999999999991,18.5,12.599999999999909,3085.5333333333333,3085.366666666667,3086.6666666666665,3093.9,3071.3,3101.9,3083.4,113.0,3076.2,3085.233333333333
15/06/2000,3076.2,3103.5,3076.2,3089.8,4.899999999999636,-30.59999999999991,18.5,3083.1333333333337,3085.5333333333333,3085.366666666667,3086.6666666666665,3076.2,3071.3,3101.9,114.0,3089.8,3086.6733333333327
16/06/2000,3089.8,3100.4,3082.2,3096.9,13.600000000000364,4.899999999999636,-30.59999999999991,3079.1,3083.1333333333337,3085.5333333333333,3085.366666666667,3089.8,3076.2,3071.3,115.0,3096.9,3090.9133333333334
19/06/2000,3096.9,3104.5,3076.5,3104.5,7.099999999999909,13.600000000000364,4.899999999999636,3087.633333333333,3079.1,3083.1333333333337,3085.5333333333333,3096.9,3089.8,3076.2,116.0,3104.5,3092.5000000000005
20/06/2000,3104.5,3110.4,3095.9,3106.3,7.599999999999909,7.099999999999909,13.600000000000364,3097.066666666667,3087.633333333333,3079.1,3083.1333333333337,3104.5,3096.9,3089.8,117.0,3106.3,3098.48
21/06/2000,3106.3,3125.6,3091.8,3125.6,1.800000000000182,7.599999999999909,7.099999999999909,3102.566666666667,3097.066666666667,3087.633333333333,3079.1,3106.3,3104.5,3096.9,118.0,3125.6,3113.2533333333336
22/06/2000,3125.6,3134.6,3113.8,3123.6,19.299999999999727,1.800000000000182,7.599999999999909,3112.133333333333,3102.566666666667,3097.066666666667,3087.633333333333,3125.6,3106.3,3104.5,119.0,3123.6,3126.4266666666663
23/06/2000,3123.6,3127.3,3107.0,3127.3,-2.0,19.299999999999727,1.800000000000182,3118.5,3112.133333333333,3102.566666666667,3097.066666666667,3123.6,3125.6,3106.3,120.0,3127.3,3127.3133333333335
26/06/2000,3127.3,3133.0,3114.5,3129.0,3.700000000000273,-2.0,19.299999999999727,3125.5,3118.5,3112.133333333333,3102.566666666667,3127.3,3123.6,3125.6,121.0,3129.0,3136.8666666666663
27/06/2000,3129.0,3145.1,3124.2,3143.1,1.699999999999818,3.700000000000273,-2.0,3126.633333333333,3125.5,3118.5,3112.133333333333,3129.0,3127.3,3123.6,122.0,3143.1,3137.9266666666663
28/06/2000,3143.1,3165.6,3141.0,3165.6,14.099999999999909,1.699999999999818,3.700000000000273,3133.133333333333,3126.633333333333,3125.5,3118.5,3143.1,3129.0,3127.3,123.0,3165.6,3147.4599999999996
29/06/2000,3165.6,3205.5,3163.7,3205.5,22.5,14.099999999999909,1.699999999999818,3145.9,3133.133333333333,3126.633333333333,3125.5,3165.6,3143.1,3129.0,124.0,3205.5,3158.1333333333328
30/06/2000,3205.5,3260.0,3180.1,3257.6,39.90000000000009,22.5,14.099999999999909,3171.4,3145.9,3133.133333333333,3126.633333333333,3205.5,3165.6,3143.1,125.0,3257.6,3187.9400000000005
03/07/2000,3257.6,3264.0,3230.7,3256.5,52.09999999999991,39.90000000000009,22.5,3209.566666666667,3171.4,3145.9,3133.133333333333,3257.6,3205.5,3165.6,126.0,3256.5,3230.06
04/07/2000,3256.5,3275.3,3248.5,3259.5,-1.099999999999909,52.09999999999991,39.90000000000009,3239.866666666667,3209.566666666667,3171.4,3145.9,3256.5,3257.6,3205.5,127.0,3259.5,3244.1799999999994
05/07/2000,3259.5,3272.4,3247.3,3271.5,3.0,-1.099999999999909,52.09999999999991,3257.866666666667,3239.866666666667,3209.566666666667,3171.4,3259.5,3256.5,3257.6,128.0,3271.5,3254.4933333333333
