Date,Open,High,Low,Close,change(att1)-1,change(att1)-2,change(att1)-3,moving_average(att1)-1,moving_average(att1)-2,moving_average(att1)-3,moving_average(att1)-4,att1-1,att1-2,att1-3,id,att1,prediction(att1)
03/02/2000,19648.35,19878.83,19648.35,19786.42,155.52999999999884,-116.31999999999971,104.92000000000189,19513.99666666667,19465.953333333335,19394.733333333334,19251.896666666667,19578.91,19423.38,19539.7,22.0,19786.42,19359.815516449915
04/02/2000,19866.19,20011.91,19752.12,19763.13,207.5099999999984,155.52999999999884,-116.31999999999971,19596.236666666668,19513.99666666667,19465.953333333335,19394.733333333334,19786.42,19578.91,19423.38,23.0,19763.13,19602.006457595613
07/02/2000,19832.76,19948.6,19780.56,19945.43,-23.289999999997235,207.5099999999984,155.52999999999884,19709.486666666668,19596.236666666668,19513.99666666667,19465.953333333335,19763.13,19786.42,19578.91,24.0,19945.43,19534.803591737902
08/02/2000,19955.3,19983.44,19834.81,19868.88,182.29999999999927,-23.289999999997235,207.5099999999984,19831.66,19709.486666666668,19596.236666666668,19513.99666666667,19945.43,19763.13,19786.42,25.0,19868.88,19694.528226477894
09/02/2000,19930.41,20046.14,19925.64,20007.77,-76.54999999999927,182.29999999999927,-23.289999999997235,19859.146666666667,19831.66,19709.486666666668,19596.236666666668,19868.88,19945.43,19763.13,26.0,20007.77,19652.01066503899
10/02/2000,19915.53,19915.56,19710.02,19710.02,138.88999999999942,-76.54999999999927,182.29999999999927,19940.693333333333,19859.146666666667,19831.66,19709.486666666668,20007.77,19868.88,19945.43,27.0,19710.02,19742.72974900988
14/02/2000,19698.57,19748.42,19556.46,19556.46,-297.75,138.88999999999942,-76.54999999999927,19862.22333333333,19940.693333333333,19859.146666666667,19831.66,19710.02,20007.77,19868.88,28.0,19556.46,19482.435224884845
15/02/2000,19587.82,19689.16,19331.05,19367.83,-153.5600000000013,-297.75,138.88999999999942,19758.083333333332,19862.22333333333,19940.693333333333,19859.146666666667,19556.46,19710.02,20007.77,29.0,19367.83,19279.088630917562
16/02/2000,19418.56,19612.6,19300.14,19599.18,-188.62999999999738,-153.5600000000013,-297.75,19544.77,19758.083333333332,19862.22333333333,19940.693333333333,19367.83,19556.46,19710.02,30.0,19599.18,19153.97946420047
17/02/2000,19646.37,19803.69,19518.08,19791.4,231.34999999999854,-188.62999999999738,-153.5600000000013,19507.823333333334,19544.77,19758.083333333332,19862.22333333333,19599.18,19367.83,19556.46,31.0,19791.4,19367.240729313
