Date,Open,High,Low,Close,change(att1)-1,change(att1)-2,change(att1)-3,moving_average(att1)-1,moving_average(att1)-2,moving_average(att1)-3,moving_average(att1)-4,att1-1,att1-2,att1-3,id,att1,prediction(att1)
01/03/2000,10128.11,10355.72,9935.96,10137.93,89.65999999999985,176.52999999999884,-230.5099999999984,10009.693333333335,9997.800000000001,10060.160000000002,10207.733333333332,10128.31,10038.65,9862.12,41.0,10137.93,10190.24096467386
02/03/2000,10135.44,10361.61,9986.53,10164.92,9.6200000000008,89.65999999999985,176.52999999999884,10101.63,10009.693333333335,9997.800000000001,10060.160000000002,10137.93,10128.31,10038.65,42.0,10164.92,10234.091954624942
03/03/2000,10171.12,10581.89,10148.16,10367.2,26.98999999999978,9.6200000000008,89.65999999999985,10143.72,10101.63,10009.693333333335,9997.800000000001,10164.92,10137.93,10128.31,43.0,10367.2,10250.718367917298
06/03/2000,10358.96,10518.91,10038.65,10170.5,202.28000000000065,26.98999999999978,9.6200000000008,10223.35,10143.72,10101.63,10009.693333333335,10367.2,10164.92,10137.93,44.0,10170.5,10425.388381709468
07/03/2000,10197.61,10208.66,9651.77,9796.03,-196.70000000000073,202.28000000000065,26.98999999999978,10234.206666666667,10223.35,10143.72,10101.63,10170.5,10367.2,10164.92,45.0,9796.03,10252.794056725375
08/03/2000,9800.69,10037.41,9611.75,9856.53,-374.46999999999935,-196.70000000000073,202.28000000000065,10111.243333333334,10234.206666666667,10223.35,10143.72,9796.03,10170.5,10367.2,46.0,9856.53,9934.740861761582
09/03/2000,9855.29,10097.28,9667.28,10010.73,60.5,-374.46999999999935,-196.70000000000073,9941.019999999999,10111.243333333334,10234.206666666667,10223.35,9856.53,9796.03,10170.5,47.0,10010.73,9951.50732044106
10/03/2000,10008.55,10211.77,9792.93,9928.82,154.1999999999989,60.5,-374.46999999999935,9887.763333333334,9941.019999999999,10111.243333333334,10234.206666666667,10010.73,9856.53,9796.03,48.0,9928.82,10067.796070662524
13/03/2000,9911.22,10111.25,9670.07,9947.13,-81.90999999999985,154.1999999999989,60.5,9932.026666666667,9887.763333333334,9941.019999999999,10111.243333333334,9928.82,10010.73,9856.53,49.0,9947.13,10029.930757014574
14/03/2000,9957.67,10149.41,9747.33,9811.24,18.30999999999949,-81.90999999999985,154.1999999999989,9962.226666666667,9932.026666666667,9887.763333333334,9941.019999999999,9947.13,9928.82,10010.73,50.0,9811.24,10055.753219918715
15/03/2000,9808.15,10294.6,9676.9,10131.41,-135.88999999999942,18.30999999999949,-81.90999999999985,9895.729999999998,9962.226666666667,9932.026666666667,9887.763333333334,9811.24,9947.13,9928.82,51.0,10131.41,9901.143384597255
16/03/2000,10139.58,10716.23,10139.58,10630.6,320.1700000000001,-135.88999999999942,18.30999999999949,9963.26,9895.729999999998,9962.226666666667,9932.026666666667,10131.41,9811.24,9947.13,52.0,10630.6,10205.343685924072
17/03/2000,10629.98,10849.32,10399.15,10595.23,499.1900000000005,320.1700000000001,-135.88999999999942,10191.083333333334,9963.26,9895.729999999998,9962.226666666667,10630.6,10131.41,9811.24,53.0,10595.23,10647.076043313395
20/03/2000,10594.75,10866.08,10456.86,10680.24,-35.3700000000008,499.1900000000005,320.1700000000001,10452.413333333334,10191.083333333334,9963.26,9895.729999999998,10595.23,10630.6,10131.41,54.0,10680.24,10657.937270437355
21/03/2000,10680.24,11012.2,10515.5,10907.34,85.01000000000022,-35.3700000000008,499.1900000000005,10635.356666666667,10452.413333333334,10191.083333333334,9963.26,10680.24,10595.23,10630.6,55.0,10907.34,10762.220947289314
22/03/2000,10916.96,11054.71,10671.86,10866.7,227.10000000000036,85.01000000000022,-35.3700000000008,10727.603333333334,10635.356666666667,10452.413333333334,10191.083333333334,10907.34,10680.24,10595.23,56.0,10866.7,10927.300300056233
23/03/2000,10884.38,11224.72,10737.63,11119.86,-40.63999999999942,227.10000000000036,85.01000000000022,10818.093333333334,10727.603333333334,10635.356666666667,10452.413333333334,10866.7,10907.34,10680.24,57.0,11119.86,10913.714627376095
24/03/2000,11107.45,11311.28,10901.44,11112.72,253.15999999999985,-40.63999999999942,227.10000000000036,10964.633333333333,10818.093333333334,10727.603333333334,10635.356666666667,11119.86,10866.7,10907.34,58.0,11112.72,11157.353396336788
27/03/2000,11093.25,11274.98,10881.9,11025.85,-7.140000000001237,253.15999999999985,-40.63999999999942,11033.093333333332,10964.633333333333,10818.093333333334,10727.603333333334,11112.72,11119.86,10866.7,59.0,11025.85,11146.60720775847
28/03/2000,11023.68,11192.76,10804.65,10936.11,-86.86999999999898,-7.140000000001237,253.15999999999985,11086.143333333333,11033.093333333332,10964.633333333333,10818.093333333334,11025.85,11112.72,11119.86,60.0,10936.11,11087.755388068485
29/03/2000,10939.05,11214.48,10792.24,11018.72,-89.73999999999978,-86.86999999999898,-7.140000000001237,11024.893333333333,11086.143333333333,11033.093333333332,10964.633333333333,10936.11,11025.85,11112.72,61.0,11018.72,10997.078697055345
30/03/2000,11008.17,11258.23,10796.58,10980.25,82.60999999999876,-89.73999999999978,-86.86999999999898,10993.56,11024.893333333333,11086.143333333333,11033.093333333332,11018.72,10936.11,11025.85,62.0,10980.25,11062.30818619684
31/03/2000,10993.28,11244.58,10801.23,10921.92,-38.469999999999345,82.60999999999876,-89.73999999999978,10978.36,10993.56,11024.893333333333,11086.143333333333,10980.25,11018.72,10936.11,63.0,10921.92,11035.659089150586
03/04/2000,10863.28,11344.17,10821.71,11221.93,-58.32999999999993,-38.469999999999345,82.60999999999876,10973.63,10978.36,10993.56,11024.893333333333,10921.92,10980.25,11018.72,64.0,11221.93,10989.399833112204
04/04/2000,11225.34,11531.24,10682.72,11164.84,300.0100000000002,-58.32999999999993,-38.469999999999345,11041.366666666667,10973.63,10978.36,10993.56,11221.93,10921.92,10980.25,65.0,11164.84,11243.223906701769
05/04/2000,11163.29,11326.79,10894.0,11033.92,-57.090000000000146,300.0100000000002,-58.32999999999993,11102.896666666667,11041.366666666667,10973.63,10978.36,11164.84,11221.93,10921.92,66.0,11033.92,11205.836863382594
06/04/2000,11029.56,11303.83,10921.07,11114.27,-130.92000000000007,-57.090000000000146,300.0100000000002,11140.230000000001,11102.896666666667,11041.366666666667,10973.63,11033.92,11164.84,11221.93,67.0,11114.27,11105.828794475734
07/04/2000,11122.03,11317.79,10932.78,11111.48,80.35000000000036,-130.92000000000007,-57.090000000000146,11104.343333333332,11140.230000000001,11102.896666666667,11041.366666666667,11114.27,11033.92,11164.84,68.0,11111.48,11153.7261726596
10/04/2000,11114.89,11404.35,10955.43,11186.56,-2.790000000000873,80.35000000000036,-130.92000000000007,11086.556666666665,11104.343333333332,11140.230000000001,11102.896666666667,11111.48,11114.27,11033.92,69.0,11186.56,11153.6892559283
11/04/2000,11180.98,11459.58,11024.22,11287.08,75.07999999999993,-2.790000000000873,80.35000000000036,11137.436666666666,11086.556666666665,11104.343333333332,11140.230000000001,11186.56,11111.48,11114.27,70.0,11287.08,11231.712725098098
12/04/2000,11283.05,11600.43,11026.47,11125.13,100.52000000000044,75.07999999999993,-2.790000000000873,11195.04,11137.436666666666,11086.556666666665,11104.343333333332,11287.08,11186.56,11111.48,71.0,11125.13,11319.222098179262
13/04/2000,11132.58,11290.8,10806.51,10923.55,-161.95000000000073,100.52000000000044,75.07999999999993,11199.589999999998,11195.04,11137.436666666666,11086.556666666665,11125.13,11287.08,11186.56,72.0,10923.55,11183.472506649836
14/04/2000,10922.85,10922.85,10173.92,10305.77,-201.57999999999993,-161.95000000000073,100.52000000000044,11111.919999999998,11199.589999999998,11195.04,11137.436666666666,10923.55,11125.13,11287.08,73.0,10305.77,11001.869412937529
17/04/2000,10303.29,10721.5,10128.62,10582.51,-617.7799999999988,-201.57999999999993,-161.95000000000073,10784.816666666668,11111.919999999998,11199.589999999998,11195.04,10305.77,10923.55,11125.13,74.0,10582.51,10439.944613495316
18/04/2000,10584.02,10941.78,10424.9,10767.42,276.7399999999998,-617.7799999999988,-201.57999999999993,10603.943333333335,10784.816666666668,11111.919999999998,11199.589999999998,10582.51,10305.77,10923.55,75.0,10767.42,10649.580445456037
19/04/2000,10748.97,10909.2,10503.4,10674.96,184.90999999999985,276.7399999999998,-617.7799999999988,10551.9,10603.943333333335,10784.816666666668,11111.919999999998,10767.42,10582.51,10305.77,76.0,10674.96,10801.999720817395
20/04/2000,10668.19,10941.47,10582.51,10844.05,-92.46000000000095,184.90999999999985,276.7399999999998,10674.963333333333,10551.9,10603.943333333335,10784.816666666668,10674.96,10767.42,10582.51,77.0,10844.05,10766.419816841662
24/04/2000,10822.33,11060.29,10579.1,10906.1,169.09000000000015,-92.46000000000095,184.90999999999985,10762.143333333332,10674.963333333333,10551.9,10603.943333333335,10844.05,10674.96,10767.42,78.0,10906.1,10905.300067741902
25/04/2000,10916.65,11265.67,10764.62,11124.82,62.05000000000109,169.09000000000015,-92.46000000000095,10808.37,10762.143333333332,10674.963333333333,10551.9,10906.1,10844.05,10674.96,79.0,11124.82,10940.98902323545
26/04/2000,11127.92,11246.75,10816.44,10945.5,218.71999999999935,62.05000000000109,169.09000000000015,10958.323333333334,10808.37,10762.143333333332,10674.963333333333,11124.82,10906.1,10844.05,80.0,10945.5,11159.456349281969
27/04/2000,10941.91,11024.61,10650.14,10888.1,-179.3199999999997,218.71999999999935,62.05000000000109,10992.14,10958.323333333334,10808.37,10762.143333333332,10945.5,11124.82,10906.1,81.0,10888.1,11005.195498511195
28/04/2000,10892.76,11005.07,10632.46,10733.91,-57.399999999999636,-179.3199999999997,218.71999999999935,10986.14,10992.14,10958.323333333334,10808.37,10888.1,10945.5,11124.82,82.0,10733.91,10957.698072835192
01/05/2000,10749.42,11001.34,10622.22,10811.78,-154.1900000000005,-57.399999999999636,-179.3199999999997,10855.836666666666,10986.14,10992.14,10958.323333333334,10733.91,10888.1,10945.5,83.0,10811.78,10803.776896826497
02/05/2000,10805.58,10932.47,10580.65,10731.12,77.8700000000008,-154.1900000000005,-57.399999999999636,10811.263333333334,10855.836666666666,10986.14,10992.14,10811.78,10733.91,10888.1,84.0,10731.12,10871.414923553813
03/05/2000,10732.21,10754.39,10345.17,10480.13,-80.65999999999985,77.8700000000008,-154.1900000000005,10758.936666666668,10811.263333333334,10855.836666666666,10986.14,10731.12,10811.78,10733.91,85.0,10480.13,10799.537659963338
04/05/2000,10478.89,10631.53,10293.05,10412.49,-250.9900000000016,-80.65999999999985,77.8700000000008,10674.343333333332,10758.936666666668,10811.263333333334,10855.836666666666,10480.13,10731.12,10811.78,86.0,10412.49,10582.481234454384
05/05/2000,10409.7,10688.61,10312.91,10577.86,-67.63999999999942,-250.9900000000016,-80.65999999999985,10541.246666666666,10674.343333333332,10758.936666666668,10811.263333333334,10412.49,10480.13,10731.12,87.0,10577.86,10503.30650868083
08/05/2000,10571.31,10744.22,10400.4,10603.63,165.3700000000008,-67.63999999999942,-250.9900000000016,10490.16,10541.246666666666,10674.343333333332,10758.936666666668,10577.86,10412.49,10480.13,88.0,10603.63,10631.307169932457
09/05/2000,10607.54,10765.75,10435.96,10536.75,25.769999999998618,165.3700000000008,-67.63999999999942,10531.326666666666,10490.16,10541.246666666666,10674.343333333332,10603.63,10577.86,10412.49,89.0,10536.75,10667.834686912396
10/05/2000,10533.09,10649.95,10169.77,10367.78,-66.8799999999992,25.769999999998618,165.3700000000008,10572.746666666666,10531.326666666666,10490.16,10541.246666666666,10536.75,10603.63,10577.86,90.0,10367.78,10623.097668621003
11/05/2000,10369.27,10676.88,10315.69,10545.97,-168.96999999999935,-66.8799999999992,25.769999999998618,10502.72,10572.746666666666,10531.326666666666,10490.16,10367.78,10536.75,10603.63,91.0,10545.97,10457.949166331598
12/05/2000,10549.06,10780.37,10444.54,10609.37,178.1899999999987,-168.96999999999935,-66.8799999999992,10483.5,10502.72,10572.746666666666,10531.326666666666,10545.97,10367.78,10536.75,92.0,10609.37,10605.788946496476
15/05/2000,10606.97,10902.36,10509.31,10807.78,63.400000000001455,178.1899999999987,-168.96999999999935,10507.706666666667,10483.5,10502.72,10572.746666666666,10609.37,10545.97,10367.78,93.0,10807.78,10660.811684280397
16/05/2000,10816.01,11086.72,10723.48,10934.57,198.40999999999985,63.400000000001455,178.1899999999987,10654.373333333335,10507.706666666667,10483.5,10502.72,10807.78,10609.37,10545.97,94.0,10934.57,10864.568521254389
17/05/2000,10930.64,10947.25,10648.78,10769.74,126.78999999999905,198.40999999999985,63.400000000001455,10783.906666666668,10654.373333333335,10507.706666666667,10483.5,10934.57,10807.78,10609.37,95.0,10769.74,10974.398252299807
18/05/2000,10771.8,10938.34,10669.0,10777.28,-164.82999999999993,126.78999999999905,198.40999999999985,10837.363333333333,10783.906666666668,10654.373333333335,10507.706666666667,10769.74,10934.57,10807.78,96.0,10777.28,10839.420552639409
19/05/2000,10764.22,10821.83,10468.18,10626.85,7.540000000000873,-164.82999999999993,126.78999999999905,10827.196666666665,10837.363333333333,10783.906666666668,10654.373333333335,10777.28,10769.74,10934.57,97.0,10626.85,10843.077073140112
22/05/2000,10624.79,10718.0,10308.15,10542.55,-150.4300000000003,7.540000000000873,-164.82999999999993,10724.623333333335,10827.196666666665,10837.363333333333,10783.906666666668,10626.85,10777.28,10769.74,98.0,10542.55,10696.164876283292
23/05/2000,10539.12,10671.74,10325.63,10422.27,-84.30000000000109,-150.4300000000003,7.540000000000873,10648.893333333333,10724.623333333335,10827.196666666665,10837.363333333333,10542.55,10626.85,10777.28,99.0,10422.27,10628.402835128842
24/05/2000,10420.9,10679.53,10240.99,10535.35,-120.27999999999884,-84.30000000000109,-150.4300000000003,10530.556666666667,10648.893333333333,10724.623333333335,10827.196666666665,10422.27,10542.55,10626.85,100.0,10535.35,10509.005659295599
25/05/2000,10529.87,10644.32,10207.75,10323.92,113.07999999999993,-120.27999999999884,-84.30000000000109,10500.056666666665,10530.556666666667,10648.893333333333,10724.623333333335,10535.35,10422.27,10542.55,101.0,10323.92,10604.387602484589
26/05/2000,10322.89,10487.72,10163.2,10299.24,-211.4300000000003,113.07999999999993,-120.27999999999884,10427.18,10500.056666666665,10530.556666666667,10648.893333333333,10323.92,10535.35,10422.27,102.0,10299.24,10411.977978663517
30/05/2000,10302.31,10596.0,10287.94,10527.13,-24.68000000000029,-211.4300000000003,113.07999999999993,10386.17,10427.18,10500.056666666665,10530.556666666667,10299.24,10323.92,10535.35,103.0,10527.13,10400.293518021204
31/05/2000,10528.28,10692.73,10377.37,10522.33,227.88999999999942,-24.68000000000029,-211.4300000000003,10383.43,10386.17,10427.18,10500.056666666665,10527.13,10299.24,10323.92,104.0,10522.33,10575.458384623249
01/06/2000,10532.27,10780.37,10422.95,10652.2,-4.799999999999272,227.88999999999942,-24.68000000000029,10449.566666666666,10383.43,10386.17,10427.18,10522.33,10527.13,10299.24,105.0,10652.2,10584.810070888536
02/06/2000,10660.09,11013.05,10600.46,10794.76,129.8700000000008,-4.799999999999272,227.88999999999942,10567.22,10449.566666666666,10383.43,10386.17,10652.2,10522.33,10527.13,106.0,10794.76,10724.498942286817
05/06/2000,10793.11,10951.79,10629.03,10815.3,142.5599999999995,129.8700000000008,-4.799999999999272,10656.43,10567.22,10449.566666666666,10383.43,10794.76,10652.2,10522.33,107.0,10815.3,10835.66061826637
06/06/2000,10822.61,10916.97,10592.82,10735.57,20.539999999999054,142.5599999999995,129.8700000000008,10754.086666666666,10656.43,10567.22,10449.566666666666,10815.3,10794.76,10652.2,108.0,10735.57,10868.847118655354
07/06/2000,10733.48,10974.07,10588.64,10812.86,-79.72999999999956,20.539999999999054,142.5599999999995,10781.876666666665,10754.086666666666,10656.43,10567.22,10735.57,10815.3,10794.76,109.0,10812.86,10805.198812565633
08/06/2000,10818.78,10887.72,10524.92,10668.72,77.29000000000087,-79.72999999999956,20.539999999999054,10787.91,10781.876666666665,10754.086666666666,10656.43,10812.86,10735.57,10815.3,110.0,10668.72,10865.936858888184
09/06/2000,10678.47,10848.38,10515.52,10614.06,-144.14000000000124,77.29000000000087,-79.72999999999956,10739.050000000001,10787.91,10781.876666666665,10754.086666666666,10668.72,10812.86,10735.57,111.0,10614.06,10737.727519675112
12/06/2000,10615.12,10757.6,10476.88,10564.21,-54.659999999999854,-144.14000000000124,77.29000000000087,10698.546666666667,10739.050000000001,10787.91,10781.876666666665,10614.06,10668.72,10812.86,112.0,10564.21,10696.363349029933
13/06/2000,10562.31,10751.86,10395.56,10621.84,-49.850000000000364,-54.659999999999854,-144.14000000000124,10615.663333333332,10698.546666666667,10739.050000000001,10787.91,10564.21,10614.06,10668.72,113.0,10621.84,10636.31040733374
14/06/2000,10632.46,10860.84,10542.99,10687.95,57.63000000000102,-49.850000000000364,-54.659999999999854,10600.036666666665,10615.663333333332,10698.546666666667,10739.050000000001,10621.84,10564.21,10614.06,114.0,10687.95,10688.164031289934
15/06/2000,10689.63,10889.48,10552.89,10714.82,66.11000000000058,57.63000000000102,-49.850000000000364,10624.666666666666,10600.036666666665,10615.663333333332,10698.546666666667,10687.95,10621.84,10564.21,115.0,10714.82,10748.338644236781
16/06/2000,10717.76,10784.47,10393.44,10449.3,26.86999999999898,66.11000000000058,57.63000000000102,10674.87,10624.666666666666,10600.036666666665,10615.663333333332,10714.82,10687.95,10621.84,116.0,10449.3,10778.327226079118
19/06/2000,10448.4,10733.56,10322.02,10557.84,-265.52000000000044,26.86999999999898,66.11000000000058,10617.356666666667,10674.87,10624.666666666666,10600.036666666665,10449.3,10714.82,10687.95,117.0,10557.84,10542.41429855808
20/06/2000,10558.9,10632.09,10318.84,10435.16,108.54000000000087,-265.52000000000044,26.86999999999898,10573.986666666666,10617.356666666667,10674.87,10624.666666666666,10557.84,10449.3,10714.82,118.0,10435.16,10630.334861630652
21/06/2000,10446.83,10607.69,10312.48,10497.74,-122.68000000000029,108.54000000000087,-265.52000000000044,10480.766666666666,10573.986666666666,10617.356666666667,10674.87,10435.16,10557.84,10449.3,119.0,10497.74,10504.358740207052
22/06/2000,10495.97,10596.73,10256.97,10376.12,62.57999999999993,-122.68000000000029,108.54000000000087,10496.913333333332,10480.766666666666,10573.986666666666,10617.356666666667,10497.74,10435.16,10557.84,120.0,10376.12,10581.749324066015
23/06/2000,10376.47,10555.37,10283.13,10404.75,-121.61999999999898,62.57999999999993,-122.68000000000029,10436.340000000002,10496.913333333332,10480.766666666666,10573.986666666666,10376.12,10497.74,10435.16,121.0,10404.75,10456.080397935792
26/06/2000,10403.69,10680.26,10365.15,10542.99,28.6299999999992,-121.61999999999898,62.57999999999993,10426.203333333333,10436.340000000002,10496.913333333332,10480.766666666666,10404.75,10376.12,10497.74,122.0,10542.99,10488.076726763878
27/06/2000,10541.58,10741.69,10384.6,10504.46,138.23999999999978,28.6299999999992,-121.61999999999898,10441.286666666667,10426.203333333333,10436.340000000002,10496.913333333332,10542.99,10404.75,10376.12,123.0,10504.46,10599.10235639198
28/06/2000,10506.39,10712.7,10399.1,10527.79,-38.530000000000655,138.23999999999978,28.6299999999992,10484.066666666666,10441.286666666667,10426.203333333333,10436.340000000002,10504.46,10542.99,10404.75,124.0,10527.79,10575.10292947321
29/06/2000,10523.9,10582.94,10279.24,10398.04,23.330000000001746,-38.530000000000655,138.23999999999978,10525.08,10484.066666666666,10441.286666666667,10426.203333333333,10527.79,10504.46,10542.99,125.0,10398.04,10606.24740384146
30/06/2000,10393.09,10626.79,10161.51,10447.89,-129.75,23.330000000001746,-38.530000000000655,10476.763333333334,10525.08,10484.066666666666,10441.286666666667,10398.04,10527.79,10504.46,126.0,10447.89,10476.454112755522
03/07/2000,10450.36,10610.17,10353.66,10560.67,49.849999999998545,-129.75,23.330000000001746,10457.906666666668,10476.763333333334,10525.08,10484.066666666666,10447.89,10398.04,10527.79,127.0,10560.67,10524.296132413734
