Date,Open,High,Low,Close,change(att1)-1,change(att1)-2,change(att1)-3,moving_average(att1)-1,moving_average(att1)-2,moving_average(att1)-3,moving_average(att1)-4,att1-1,att1-2,att1-3,confidence(D),UD,id,pred,confidence(U)
24/02/2000,6106.32,6177.59,6069.51,6078.78,67.9399999999996,-3.969999999999345,-95.44000000000051,5987.28,5997.77,6061.653333333333,6087.983333333334,6031.25,5963.31,5967.28,0.6010167956833955,D,39.0,D,0.3989832043166045
25/02/2000,6171.57,6202.53,6122.71,6188.64,47.529999999999745,67.9399999999996,-3.969999999999345,6024.446666666667,5987.28,5997.77,6061.653333333333,6078.78,6031.25,5963.31,0.67038269886319,U,40.0,D,0.3296173011368099
28/02/2000,6181.05,6229.6,6031.69,6102.73,109.86000000000058,47.529999999999745,67.9399999999996,6099.556666666666,6024.446666666667,5987.28,5997.77,6188.64,6078.78,6031.25,0.7781514361968397,D,41.0,D,0.22184856380316031
29/02/2000,6167.04,6264.25,6146.85,6190.96,-85.91000000000076,109.86000000000058,47.529999999999745,6123.383333333334,6099.556666666666,6024.446666666667,5987.28,6102.73,6188.64,6078.78,0.5774407719947446,U,42.0,D,0.42255922800525536
01/03/2000,6272.13,6283.6,6184.51,6256.32,88.23000000000047,-85.91000000000076,109.86000000000058,6160.776666666666,6123.383333333334,6099.556666666666,6024.446666666667,6190.96,6102.73,6188.64,0.7556143386905756,D,43.0,D,0.24438566130942443
02/03/2000,6319.23,6479.43,6276.34,6477.55,65.35999999999967,88.23000000000047,-85.91000000000076,6183.336666666666,6160.776666666666,6123.383333333334,6099.556666666666,6256.32,6190.96,6102.73,0.6477825503996462,U,44.0,D,0.35221744960035384
03/03/2000,6448.34,6555.87,6432.74,6514.11,221.23000000000047,65.35999999999967,88.23000000000047,6308.276666666666,6183.336666666666,6160.776666666666,6123.383333333334,6477.55,6256.32,6190.96,0.8755359724844667,U,45.0,D,0.12446402751553332
06/03/2000,6554.95,6590.35,6529.37,6545.98,36.55999999999949,221.23000000000047,65.35999999999967,6415.993333333333,6308.276666666666,6183.336666666666,6160.776666666666,6514.11,6477.55,6256.32,0.7676761798207866,D,46.0,D,0.23232382017921344
07/03/2000,6507.26,6589.18,6437.04,6441.85,31.86999999999989,36.55999999999949,221.23000000000047,6512.546666666666,6415.993333333333,6308.276666666666,6183.336666666666,6545.98,6514.11,6477.55,0.8124458033822713,D,47.0,D,0.18755419661772865
08/03/2000,6366.83,6439.06,6333.46,6344.97,-104.1299999999992,31.86999999999989,36.55999999999949,6500.646666666667,6512.546666666666,6415.993333333333,6308.276666666666,6441.85,6545.98,6514.11,0.543361022679975,D,48.0,D,0.45663897732002495
09/03/2000,6429.34,6447.73,6359.41,6423.43,-96.88000000000011,-104.1299999999992,31.86999999999989,6444.266666666666,6500.646666666667,6512.546666666666,6415.993333333333,6344.97,6441.85,6545.98,0.4973977822468142,D,49.0,U,0.5026022177531858
10/03/2000,6543.19,6561.34,6465.05,6510.28,78.46000000000004,-96.88000000000011,-104.1299999999992,6403.416666666667,6444.266666666666,6500.646666666667,6512.546666666666,6423.43,6344.97,6441.85,0.5989132729685388,D,50.0,D,0.4010867270314612
13/03/2000,6477.47,6483.81,6254.38,6336.93,86.84999999999945,78.46000000000004,-96.88000000000011,6426.2266666666665,6403.416666666667,6444.266666666666,6500.646666666667,6510.28,6423.43,6344.97,0.6687193972929153,D,51.0,D,0.33128060270708476
14/03/2000,6331.22,6376.81,6271.59,6350.35,-173.34999999999945,86.84999999999945,78.46000000000004,6423.546666666666,6426.2266666666665,6403.416666666667,6444.266666666666,6336.93,6510.28,6423.43,0.4990770167795818,U,52.0,U,0.5009229832204182
15/03/2000,6242.79,6249.66,6144.07,6188.94,13.420000000000073,-173.34999999999945,86.84999999999945,6399.186666666666,6423.546666666666,6426.2266666666665,6403.416666666667,6350.35,6336.93,6510.28,0.6468265114165255,D,53.0,D,0.3531734885834746
16/03/2000,6217.62,6335.9,6216.97,6258.53,-161.41000000000076,13.420000000000073,-173.34999999999945,6292.073333333334,6399.186666666666,6423.546666666666,6426.2266666666665,6188.94,6350.35,6336.93,0.2908747556363005,U,54.0,U,0.7091252443636995
17/03/2000,6439.83,6447.17,6281.77,6304.28,69.59000000000015,-161.41000000000076,13.420000000000073,6265.94,6292.073333333334,6399.186666666666,6423.546666666666,6258.53,6188.94,6350.35,0.6497892682015846,D,55.0,D,0.35021073179841544
20/03/2000,6328.04,6417.63,6319.48,6352.51,45.75,69.59000000000015,-161.41000000000076,6250.583333333333,6265.94,6292.073333333334,6399.186666666666,6304.28,6258.53,6188.94,0.5574766059548986,U,56.0,D,0.44252339404510144
21/03/2000,6320.12,6334.62,6253.72,6320.87,48.23000000000047,45.75,69.59000000000015,6305.106666666667,6250.583333333333,6265.94,6292.073333333334,6352.51,6304.28,6258.53,0.7289411259986189,U,57.0,D,0.271058874001381
22/03/2000,6401.45,6460.81,6270.44,6279.29,-31.640000000000327,48.23000000000047,45.75,6325.886666666666,6305.106666666667,6250.583333333333,6265.94,6320.87,6352.51,6304.28,0.6290588454861014,D,58.0,D,0.37094115451389864
23/03/2000,6313.05,6337.32,6176.62,6268.31,-41.57999999999993,-31.640000000000327,48.23000000000047,6317.556666666667,6325.886666666666,6305.106666666667,6250.583333333333,6279.29,6320.87,6352.51,0.5950823172925723,D,59.0,D,0.4049176827074277
24/03/2000,6344.79,6367.57,6283.39,6364.26,-10.979999999999563,-41.57999999999993,-31.640000000000327,6289.490000000001,6317.556666666667,6325.886666666666,6305.106666666667,6268.31,6279.29,6320.87,0.5622473929271334,U,60.0,D,0.43775260707286656
27/03/2000,6409.58,6459.63,6369.01,6450.85,95.94999999999982,-10.979999999999563,-41.57999999999993,6303.953333333334,6289.490000000001,6317.556666666667,6325.886666666666,6364.26,6268.31,6279.29,0.6876360409455793,U,61.0,D,0.31236395905442066
28/03/2000,6427.68,6584.37,6424.46,6524.3,86.59000000000015,95.94999999999982,-10.979999999999563,6361.139999999999,6303.953333333334,6289.490000000001,6317.556666666667,6450.85,6364.26,6268.31,0.7308780927477901,U,62.0,D,0.26912190725220986
29/03/2000,6496.45,6567.95,6486.55,6505.48,73.44999999999982,86.59000000000015,95.94999999999982,6446.47,6361.139999999999,6303.953333333334,6289.490000000001,6524.3,6450.85,6364.26,0.7854422746866839,U,63.0,D,0.21455772531331613
30/03/2000,6454.36,6454.9,6289.98,6313.82,-18.82000000000062,73.44999999999982,86.59000000000015,6493.543333333334,6446.47,6361.139999999999,6303.953333333334,6505.48,6524.3,6450.85,0.6917539776208078,D,64.0,D,0.30824602237919213
31/03/2000,6241.75,6359.51,6166.82,6286.05,-191.65999999999985,-18.82000000000062,73.44999999999982,6447.866666666666,6493.543333333334,6446.47,6361.139999999999,6313.82,6505.48,6524.3,0.44317484624652465,U,65.0,U,0.5568251537534754
03/04/2000,6382.28,6382.28,6083.08,6130.27,-27.769999999999527,-191.65999999999985,-18.82000000000062,6368.45,6447.866666666666,6493.543333333334,6446.47,6286.05,6313.82,6505.48,0.5060693261221287,D,66.0,D,0.49393067387787126
04/04/2000,6138.0,6250.09,6138.0,6221.94,-155.77999999999975,-27.769999999999527,-191.65999999999985,6243.38,6368.45,6447.866666666666,6493.543333333334,6130.27,6286.05,6313.82,0.2691008949663387,U,67.0,U,0.7308991050336613
05/04/2000,6189.7,6216.13,5913.71,6036.94,91.66999999999916,-155.77999999999975,-27.769999999999527,6212.753333333333,6243.38,6368.45,6447.866666666666,6221.94,6130.27,6286.05,0.6411677769793667,D,68.0,D,0.3588322230206334
06/04/2000,6148.74,6243.42,6093.3,6224.02,-185.0,91.66999999999916,-155.77999999999975,6129.716666666666,6212.753333333333,6243.38,6368.45,6036.94,6221.94,6130.27,0.2892247965113387,U,69.0,U,0.7107752034886613
07/04/2000,6342.2,6347.75,6207.76,6308.04,187.08000000000084,-185.0,91.66999999999916,6160.966666666667,6129.716666666666,6212.753333333333,6243.38,6224.02,6036.94,6221.94,0.8029634975520081,D,70.0,D,0.19703650244799184
10/04/2000,6393.7,6429.51,6350.78,6364.9,84.01999999999953,187.08000000000084,-185.0,6189.666666666667,6160.966666666667,6129.716666666666,6212.753333333333,6308.04,6224.02,6036.94,0.6218782648335517,D,71.0,D,0.37812173516644837
11/04/2000,6253.59,6316.8,6201.51,6261.42,56.85999999999967,84.01999999999953,187.08000000000084,6298.986666666667,6189.666666666667,6160.966666666667,6129.716666666666,6364.9,6308.04,6224.02,0.814190946397466,U,72.0,D,0.18580905360253402
12/04/2000,6303.5,6325.77,6190.96,6238.7,-103.47999999999956,56.85999999999967,84.01999999999953,6311.453333333334,6298.986666666667,6189.666666666667,6160.966666666667,6261.42,6364.9,6308.04,0.5779142016343969,D,73.0,D,0.42208579836560317
13/04/2000,6109.87,6286.97,6072.89,6264.34,-22.720000000000255,-103.47999999999956,56.85999999999967,6288.34,6311.453333333334,6298.986666666667,6189.666666666667,6238.7,6261.42,6364.9,0.601402306579351,U,74.0,D,0.39859769342064894
14/04/2000,6225.59,6254.45,6050.19,6065.71,25.640000000000327,-22.720000000000255,-103.47999999999956,6254.82,6288.34,6311.453333333334,6298.986666666667,6264.34,6238.7,6261.42,0.5532751475083337,D,75.0,D,0.44672485249166627
17/04/2000,5772.87,6083.23,5752.44,6060.54,-198.6300000000001,25.640000000000327,-22.720000000000255,6189.583333333333,6254.82,6288.34,6311.453333333334,6065.71,6264.34,6238.7,0.35564868405187894,U,76.0,U,0.6443513159481211
18/04/2000,6163.91,6175.66,5986.14,6147.44,-5.170000000000073,-198.6300000000001,25.640000000000327,6130.196666666667,6189.583333333333,6254.82,6288.34,6060.54,6065.71,6264.34,0.5517808105138243,D,77.0,D,0.44821918948617573
19/04/2000,6212.93,6237.97,6120.08,6166.46,86.89999999999964,-5.170000000000073,-198.6300000000001,6091.23,6130.196666666667,6189.583333333333,6254.82,6147.44,6060.54,6065.71,0.5455956012939516,D,78.0,D,0.4544043987060484
20/04/2000,6172.78,6258.77,6163.42,6234.51,19.020000000000437,86.89999999999964,-5.170000000000073,6124.813333333333,6091.23,6130.196666666667,6189.583333333333,6166.46,6147.44,6060.54,0.6479048012979292,U,79.0,D,0.35209519870207096
25/04/2000,6219.41,6325.04,6162.09,6320.29,68.05000000000018,19.020000000000437,86.89999999999964,6182.803333333333,6124.813333333333,6091.23,6130.196666666667,6234.51,6166.46,6147.44,0.7471885453347418,U,80.0,D,0.2528114546652583
26/04/2000,6393.77,6461.52,6380.82,6390.87,85.77999999999975,68.05000000000018,19.020000000000437,6240.420000000001,6182.803333333333,6124.813333333333,6091.23,6320.29,6234.51,6166.46,0.7391231631200695,D,81.0,D,0.2608768368799305
27/04/2000,6403.19,6403.19,6184.71,6247.86,70.57999999999993,85.77999999999975,68.05000000000018,6315.223333333332,6240.420000000001,6182.803333333333,6124.813333333333,6390.87,6320.29,6234.51,0.7630183790445649,D,82.0,D,0.23698162095543507
28/04/2000,6378.15,6456.62,6306.13,6419.72,-143.01000000000022,70.57999999999993,85.77999999999975,6319.673333333333,6315.223333333332,6240.420000000001,6182.803333333333,6247.86,6390.87,6320.29,0.5362081157932327,U,83.0,D,0.4637918842067673
02/05/2000,6489.04,6565.56,6478.47,6562.41,171.86000000000058,-143.01000000000022,70.57999999999993,6352.816666666667,6319.673333333333,6315.223333333332,6240.420000000001,6419.72,6247.86,6390.87,0.7990090821995498,U,84.0,D,0.20099091780045028
03/05/2000,6492.06,6543.72,6419.56,6435.65,142.6899999999996,171.86000000000058,-143.01000000000022,6409.996666666666,6352.816666666667,6319.673333333333,6315.223333333332,6562.41,6419.72,6247.86,0.7244594042440169,D,85.0,D,0.275540595755983
04/05/2000,6520.3,6520.3,6399.99,6491.74,-126.76000000000022,142.6899999999996,171.86000000000058,6472.593333333333,6409.996666666666,6352.816666666667,6319.673333333333,6435.65,6562.41,6419.72,0.6530104645975376,D,86.0,D,0.3469895354024624
05/05/2000,6507.9,6575.17,6429.98,6545.76,56.090000000000146,-126.76000000000022,142.6899999999996,6496.599999999999,6472.593333333333,6409.996666666666,6352.816666666667,6491.74,6435.65,6562.41,0.7490316968375519,U,87.0,D,0.2509683031624481
08/05/2000,6563.83,6591.44,6475.92,6514.42,54.02000000000044,56.090000000000146,-126.76000000000022,6491.05,6496.599999999999,6472.593333333333,6409.996666666666,6545.76,6491.74,6435.65,0.6100022623365337,D,88.0,D,0.38999773766346635
09/05/2000,6467.75,6507.25,6352.92,6369.61,-31.340000000000146,54.02000000000044,56.090000000000146,6517.306666666666,6491.05,6496.599999999999,6472.593333333333,6514.42,6545.76,6491.74,0.6488383242719465,D,89.0,D,0.3511616757280534
10/05/2000,6363.39,6434.08,6255.52,6263.34,-144.8100000000004,-31.340000000000146,54.02000000000044,6476.596666666667,6517.306666666666,6491.05,6496.599999999999,6369.61,6514.42,6545.76,0.47905366766163604,D,90.0,U,0.520946332338364
11/05/2000,6204.1,6389.0,6162.25,6380.13,-106.26999999999953,-144.8100000000004,-31.340000000000146,6382.456666666666,6476.596666666667,6517.306666666666,6491.05,6263.34,6369.61,6514.42,0.4148396621674214,U,91.0,U,0.5851603378325786
12/05/2000,6418.91,6482.03,6375.27,6449.27,116.78999999999996,-106.26999999999953,-144.8100000000004,6337.693333333334,6382.456666666666,6476.596666666667,6517.306666666666,6380.13,6263.34,6369.61,0.6047478235608966,U,92.0,D,0.3952521764391034
15/05/2000,6421.79,6465.78,6392.27,6392.27,69.14000000000033,116.78999999999996,-106.26999999999953,6364.246666666667,6337.693333333334,6382.456666666666,6476.596666666667,6449.27,6380.13,6263.34,0.6493241916091281,D,93.0,D,0.35067580839087187
16/05/2000,6461.05,6571.65,6454.26,6557.39,-57.0,69.14000000000033,116.78999999999996,6407.223333333334,6364.246666666667,6337.693333333334,6382.456666666666,6392.27,6449.27,6380.13,0.6622006049626017,U,94.0,D,0.33779939503739836
17/05/2000,6534.54,6539.4,6432.94,6453.05,165.1199999999999,-57.0,69.14000000000033,6466.31,6407.223333333334,6364.246666666667,6337.693333333334,6557.39,6392.27,6449.27,0.8142845940776308,D,95.0,D,0.1857154059223693
18/05/2000,6423.1,6496.0,6418.22,6451.97,-104.34000000000015,165.1199999999999,-57.0,6467.57,6466.31,6407.223333333334,6364.246666666667,6453.05,6557.39,6392.27,0.5069826722182136,U,96.0,D,0.49301732778178653
19/05/2000,6425.27,6428.22,6186.76,6196.05,-1.0799999999999272,-104.34000000000015,165.1199999999999,6487.47,6467.57,6466.31,6407.223333333334,6451.97,6453.05,6557.39,0.7121833023192706,D,97.0,D,0.2878166976807294
22/05/2000,6184.04,6249.18,6029.81,6094.17,-255.92000000000007,-1.0799999999999272,-104.34000000000015,6367.0233333333335,6487.47,6467.57,6466.31,6196.05,6451.97,6453.05,0.2430145065176879,D,98.0,U,0.7569854934823121
23/05/2000,6153.96,6206.44,6084.2,6148.56,-101.88000000000011,-255.92000000000007,-1.0799999999999272,6247.396666666667,6367.0233333333335,6487.47,6467.57,6094.17,6196.05,6451.97,0.39912356234631946,D,99.0,U,0.6008764376536806
24/05/2000,6003.9,6082.63,6003.9,6027.1,54.39000000000033,-101.88000000000011,-255.92000000000007,6146.260000000001,6247.396666666667,6367.0233333333335,6487.47,6148.56,6094.17,6196.05,0.4263067424820206,U,100.0,U,0.5736932575179794
25/05/2000,6136.32,6179.53,6109.11,6129.66,-121.46000000000004,54.39000000000033,-101.88000000000011,6089.943333333334,6146.260000000001,6247.396666666667,6367.0233333333335,6027.1,6148.56,6094.17,0.3846099043417323,D,101.0,U,0.6153900956582677
26/05/2000,6052.23,6166.45,6017.79,6129.15,102.55999999999949,-121.46000000000004,54.39000000000033,6101.7733333333335,6089.943333333334,6146.260000000001,6247.396666666667,6129.66,6027.1,6148.56,0.7164461740112944,U,102.0,D,0.2835538259887057
29/05/2000,6185.99,6237.02,6181.83,6205.13,-0.5100000000002183,102.55999999999949,-121.46000000000004,6095.303333333333,6101.7733333333335,6089.943333333334,6146.260000000001,6129.15,6129.66,6027.1,0.5379308994854597,U,103.0,D,0.46206910051454037
30/05/2000,6247.22,6335.69,6200.74,6325.49,75.98000000000047,-0.5100000000002183,102.55999999999949,6154.6466666666665,6095.303333333333,6101.7733333333335,6089.943333333334,6205.13,6129.15,6129.66,0.7588450853498444,U,104.0,D,0.2411549146501556
31/05/2000,6380.21,6443.68,6337.31,6426.26,120.35999999999967,75.98000000000047,-0.5100000000002183,6219.923333333332,6154.6466666666665,6095.303333333333,6101.7733333333335,6325.49,6205.13,6129.15,0.759587996545571,U,105.0,D,0.2404120034544291
01/06/2000,6428.46,6603.24,6427.35,6599.71,100.77000000000044,120.35999999999967,75.98000000000047,6318.959999999999,6219.923333333332,6154.6466666666665,6095.303333333333,6426.26,6325.49,6205.13,0.8011859140015015,U,106.0,D,0.19881408599849842
02/06/2000,6565.35,6780.66,6556.15,6673.52,173.44999999999982,100.77000000000044,120.35999999999967,6450.486666666667,6318.959999999999,6219.923333333332,6154.6466666666665,6599.71,6426.26,6325.49,0.8705456151916459,U,107.0,D,0.12945438480835414
05/06/2000,6678.77,6684.08,6595.08,6656.26,73.8100000000004,173.44999999999982,100.77000000000044,6566.496666666667,6450.486666666667,6318.959999999999,6219.923333333332,6673.52,6599.71,6426.26,0.8139674120106065,D,108.0,D,0.18603258798939346
06/06/2000,6612.57,6697.31,6571.58,6589.77,-17.26000000000022,73.8100000000004,173.44999999999982,6643.163333333333,6566.496666666667,6450.486666666667,6318.959999999999,6656.26,6673.52,6599.71,0.7586697457636291,D,109.0,D,0.24133025423637083
07/06/2000,6551.57,6561.61,6456.56,6498.5,-66.48999999999978,-17.26000000000022,73.8100000000004,6639.850000000001,6643.163333333333,6566.496666666667,6450.486666666667,6589.77,6656.26,6673.52,0.6097937057954855,D,110.0,D,0.3902062942045145
08/06/2000,6533.67,6602.95,6462.4,6523.66,-91.27000000000044,-66.48999999999978,-17.26000000000022,6581.509999999999,6639.850000000001,6643.163333333333,6566.496666666667,6498.5,6589.77,6656.26,0.4838385627240186,D,111.0,U,0.5161614372759814
09/06/2000,6523.46,6589.85,6505.58,6549.05,25.159999999999854,-91.27000000000044,-66.48999999999978,6537.31,6581.509999999999,6639.850000000001,6643.163333333333,6523.66,6498.5,6589.77,0.5734393815756601,U,112.0,D,0.4265606184243399
13/06/2000,6510.82,6596.67,6466.04,6532.84,25.390000000000327,25.159999999999854,-91.27000000000044,6523.736666666667,6537.31,6581.509999999999,6639.850000000001,6549.05,6523.66,6498.5,0.5898300784244809,U,113.0,D,0.4101699215755191
14/06/2000,6570.95,6629.89,6499.51,6608.1,-16.210000000000036,25.390000000000327,25.159999999999854,6535.183333333333,6523.736666666667,6537.31,6581.509999999999,6532.84,6549.05,6523.66,0.6325253011083368,U,114.0,D,0.3674746988916632
15/06/2000,6597.73,6622.23,6506.11,6512.98,75.26000000000022,-16.210000000000036,25.390000000000327,6563.329999999999,6535.183333333333,6523.736666666667,6537.31,6608.1,6532.84,6549.05,0.7222444720551788,D,115.0,D,0.27775552794482117
16/06/2000,6644.17,6644.17,6456.26,6456.26,-95.1200000000008,75.26000000000022,-16.210000000000036,6551.306666666666,6563.329999999999,6535.183333333333,6523.736666666667,6512.98,6608.1,6532.84,0.524227390568457,D,116.0,D,0.4757726094315429
19/06/2000,6436.47,6522.01,6436.2,6505.16,-56.719999999999345,-95.1200000000008,75.26000000000022,6525.78,6551.306666666666,6563.329999999999,6535.183333333333,6456.26,6512.98,6608.1,0.5868414746415673,U,117.0,D,0.41315852535843267
