Date,Open,High,Low,Close,change(att1)-1,change(att1)-2,change(att1)-3,moving_average(att1)-1,moving_average(att1)-2,moving_average(att1)-3,moving_average(att1)-4,att1-1,att1-2,att1-3,confidence(D),UD,id,pred,confidence(U)
02/02/2000,11037.64,11228.44,10876.0,11003.2,100.51999999999862,201.65999999999985,-289.14999999999964,10906.816666666668,10902.473333333333,10933.293333333335,11030.299999999997,11041.05,10940.53,10738.87,0.26897224408031933,D,22.0,U,0.7310277559196807
03/02/2000,11010.48,11207.97,10799.68,11013.44,-37.849999999998545,100.51999999999862,201.65999999999985,10994.926666666666,10906.816666666668,10902.473333333333,10933.293333333335,11003.2,11041.05,10940.53,0.26899666610069756,U,23.0,U,0.7310033338993025
04/02/2000,11014.37,11200.83,10847.54,10963.8,10.239999999999782,-37.849999999998545,100.51999999999862,11019.230000000001,10994.926666666666,10906.816666666668,10902.473333333333,11013.44,11003.2,11041.05,0.2689288500306705,D,24.0,U,0.7310711499693294
07/02/2000,10965.97,11097.52,10732.67,10905.79,-49.64000000000124,10.239999999999782,-37.849999999998545,10993.480000000001,11019.230000000001,10994.926666666666,10906.816666666668,10963.8,11013.44,11003.2,0.2689228520126069,D,25.0,U,0.7310771479873931
08/02/2000,10904.26,11139.4,10826.67,10957.6,-58.0099999999984,-49.64000000000124,10.239999999999782,10961.01,10993.480000000001,11019.230000000001,10994.926666666666,10905.79,10963.8,11013.44,0.26894468364744134,U,26.0,U,0.7310553163525587
09/02/2000,10948.82,11016.54,10647.97,10699.16,51.80999999999949,-58.0099999999984,-49.64000000000124,10942.396666666667,10961.01,10993.480000000001,11019.230000000001,10957.6,10905.79,10963.8,0.26894541288736057,D,27.0,U,0.7310545871126394
10/02/2000,10697.92,10853.67,10491.3,10643.63,-258.4400000000005,51.80999999999949,-58.0099999999984,10854.183333333332,10942.396666666667,10961.01,10993.480000000001,10699.16,10957.6,10905.79,0.2689665638984193,D,28.0,U,0.7310334361015808
11/02/2000,10638.64,10763.38,10301.12,10425.21,-55.530000000000655,-258.4400000000005,51.80999999999949,10766.796666666667,10854.183333333332,10942.396666666667,10961.01,10643.63,10699.16,10957.6,0.26894277623756757,D,29.0,U,0.7310572237624323
14/02/2000,10431.65,10674.96,10327.56,10519.84,-218.42000000000007,-55.530000000000655,-258.4400000000005,10589.333333333334,10766.796666666667,10854.183333333332,10942.396666666667,10425.21,10643.63,10699.16,0.26895603428729276,U,30.0,U,0.7310439657127072
15/02/2000,10520.15,10821.09,10377.44,10718.09,94.63000000000102,-218.42000000000007,-55.530000000000655,10529.56,10589.333333333334,10766.796666666667,10854.183333333332,10519.84,10425.21,10643.63,0.2689762576661284,U,31.0,U,0.7310237423338716
16/02/2000,10711.82,10831.64,10468.65,10561.41,198.25,94.63000000000102,-218.42000000000007,10554.38,10529.56,10589.333333333334,10766.796666666667,10718.09,10519.84,10425.21,0.26899205666642173,D,32.0,U,0.7310079433335782
17/02/2000,10565.76,10768.66,10348.66,10514.57,-156.6800000000003,198.25,94.63000000000102,10599.78,10554.38,10529.56,10589.333333333334,10561.41,10718.09,10519.84,0.2690097837158584,D,33.0,U,0.7309902162841416
18/02/2000,10514.57,10562.34,10129.24,10219.52,-46.840000000000146,-156.6800000000003,198.25,10598.023333333333,10599.78,10554.38,10529.56,10514.57,10561.41,10718.09,0.26893905087292597,D,34.0,U,0.731060949127074
22/02/2000,10219.83,10446.62,10011.66,10304.84,-295.0499999999993,-46.840000000000146,-156.6800000000003,10431.833333333334,10598.023333333333,10599.78,10554.38,10219.52,10514.57,10561.41,0.2689277917804113,U,35.0,U,0.7310722082195886
23/02/2000,10294.82,10443.21,10077.74,10225.73,85.31999999999971,-295.0499999999993,-46.840000000000146,10346.31,10431.833333333334,10598.023333333333,10599.78,10304.84,10219.52,10514.57,0.26894973222199603,D,36.0,U,0.731050267778004
24/02/2000,10242.48,10321.9,9877.94,10092.63,-79.11000000000058,85.31999999999971,-295.0499999999993,10250.03,10346.31,10431.833333333334,10598.023333333333,10225.73,10304.84,10219.52,0.2689955723994563,D,37.0,U,0.7310044276005436
25/02/2000,10090.77,10196.02,9767.8,9862.12,-133.10000000000036,-79.11000000000058,85.31999999999971,10207.733333333332,10250.03,10346.31,10431.833333333334,10092.63,10225.73,10304.84,0.2690064432767658,D,38.0,U,0.7309935567232341
28/02/2000,9854.66,10228.52,9760.36,10038.65,-230.5099999999984,-133.10000000000036,-79.11000000000058,10060.160000000002,10207.733333333332,10250.03,10346.31,9862.12,10092.63,10225.73,0.26896716045206115,U,39.0,U,0.731032839547939
29/02/2000,10039.58,10332.14,9926.65,10128.31,176.52999999999884,-230.5099999999984,-133.10000000000036,9997.800000000001,10060.160000000002,10207.733333333332,10250.03,10038.65,9862.12,10092.63,0.26895885526058094,U,40.0,U,0.7310411447394191
01/03/2000,10128.11,10355.72,9935.96,10137.93,89.65999999999985,176.52999999999884,-230.5099999999984,10009.693333333335,9997.800000000001,10060.160000000002,10207.733333333332,10128.31,10038.65,9862.12,0.2690137936452605,U,41.0,U,0.7309862063547394
02/03/2000,10135.44,10361.61,9986.53,10164.92,9.6200000000008,89.65999999999985,176.52999999999884,10101.63,10009.693333333335,9997.800000000001,10060.160000000002,10137.93,10128.31,10038.65,0.26901488180353883,U,42.0,U,0.7309851181964612
03/03/2000,10171.12,10581.89,10148.16,10367.2,26.98999999999978,9.6200000000008,89.65999999999985,10143.72,10101.63,10009.693333333335,9997.800000000001,10164.92,10137.93,10128.31,0.26895306460759455,U,43.0,U,0.7310469353924055
06/03/2000,10358.96,10518.91,10038.65,10170.5,202.28000000000065,26.98999999999978,9.6200000000008,10223.35,10143.72,10101.63,10009.693333333335,10367.2,10164.92,10137.93,0.26894103480104087,D,44.0,U,0.7310589651989592
07/03/2000,10197.61,10208.66,9651.77,9796.03,-196.70000000000073,202.28000000000065,26.98999999999978,10234.206666666667,10223.35,10143.72,10101.63,10170.5,10367.2,10164.92,0.2689770723255362,D,45.0,U,0.7310229276744639
08/03/2000,9800.69,10037.41,9611.75,9856.53,-374.46999999999935,-196.70000000000073,202.28000000000065,10111.243333333334,10234.206666666667,10223.35,10143.72,9796.03,10170.5,10367.2,0.2689470148281727,U,46.0,U,0.7310529851718274
09/03/2000,9855.29,10097.28,9667.28,10010.73,60.5,-374.46999999999935,-196.70000000000073,9941.019999999999,10111.243333333334,10234.206666666667,10223.35,9856.53,9796.03,10170.5,0.26891166194208194,U,47.0,U,0.7310883380579181
10/03/2000,10008.55,10211.77,9792.93,9928.82,154.1999999999989,60.5,-374.46999999999935,9887.763333333334,9941.019999999999,10111.243333333334,10234.206666666667,10010.73,9856.53,9796.03,0.2690017981504406,D,48.0,U,0.7309982018495593
13/03/2000,9911.22,10111.25,9670.07,9947.13,-81.90999999999985,154.1999999999989,60.5,9932.026666666667,9887.763333333334,9941.019999999999,10111.243333333334,9928.82,10010.73,9856.53,0.2690532331033255,U,49.0,U,0.7309467668966746
14/03/2000,9957.67,10149.41,9747.33,9811.24,18.30999999999949,-81.90999999999985,154.1999999999989,9962.226666666667,9932.026666666667,9887.763333333334,9941.019999999999,9947.13,9928.82,10010.73,0.26897448917107186,D,50.0,U,0.7310255108289281
15/03/2000,9808.15,10294.6,9676.9,10131.41,-135.88999999999942,18.30999999999949,-81.90999999999985,9895.729999999998,9962.226666666667,9932.026666666667,9887.763333333334,9811.24,9947.13,9928.82,0.2689507773096915,U,51.0,U,0.7310492226903085
16/03/2000,10139.58,10716.23,10139.58,10630.6,320.1700000000001,-135.88999999999942,18.30999999999949,9963.26,9895.729999999998,9962.226666666667,9932.026666666667,10131.41,9811.24,9947.13,0.2689590571997349,U,52.0,U,0.7310409428002651
17/03/2000,10629.98,10849.32,10399.15,10595.23,499.1900000000005,320.1700000000001,-135.88999999999942,10191.083333333334,9963.26,9895.729999999998,9962.226666666667,10630.6,10131.41,9811.24,0.26899226189123493,D,53.0,U,0.7310077381087651
20/03/2000,10594.75,10866.08,10456.86,10680.24,-35.3700000000008,499.1900000000005,320.1700000000001,10452.413333333334,10191.083333333334,9963.26,9895.729999999998,10595.23,10630.6,10131.41,0.26901536270967025,U,54.0,U,0.7309846372903297
21/03/2000,10680.24,11012.2,10515.5,10907.34,85.01000000000022,-35.3700000000008,499.1900000000005,10635.356666666667,10452.413333333334,10191.083333333334,9963.26,10680.24,10595.23,10630.6,0.2689015168300118,U,55.0,U,0.7310984831699883
22/03/2000,10916.96,11054.71,10671.86,10866.7,227.10000000000036,85.01000000000022,-35.3700000000008,10727.603333333334,10635.356666666667,10452.413333333334,10191.083333333334,10907.34,10680.24,10595.23,0.26886447672082747,D,56.0,U,0.7311355232791725
23/03/2000,10884.38,11224.72,10737.63,11119.86,-40.63999999999942,227.10000000000036,85.01000000000022,10818.093333333334,10727.603333333334,10635.356666666667,10452.413333333334,10866.7,10907.34,10680.24,0.2689450617259747,U,57.0,U,0.7310549382740252
24/03/2000,11107.45,11311.28,10901.44,11112.72,253.15999999999985,-40.63999999999942,227.10000000000036,10964.633333333333,10818.093333333334,10727.603333333334,10635.356666666667,11119.86,10866.7,10907.34,0.26892682834964854,U,58.0,U,0.7310731716503516
27/03/2000,11093.25,11274.98,10881.9,11025.85,-7.140000000001237,253.15999999999985,-40.63999999999942,11033.093333333332,10964.633333333333,10818.093333333334,10727.603333333334,11112.72,11119.86,10866.7,0.2689297375037411,D,59.0,U,0.7310702624962588
28/03/2000,11023.68,11192.76,10804.65,10936.11,-86.86999999999898,-7.140000000001237,253.15999999999985,11086.143333333333,11033.093333333332,10964.633333333333,10818.093333333334,11025.85,11112.72,11119.86,0.26893351081130584,D,60.0,U,0.7310664891886942
29/03/2000,10939.05,11214.48,10792.24,11018.72,-89.73999999999978,-86.86999999999898,-7.140000000001237,11024.893333333333,11086.143333333333,11033.093333333332,10964.633333333333,10936.11,11025.85,11112.72,0.2689052803569823,U,61.0,U,0.7310947196430176
30/03/2000,11008.17,11258.23,10796.58,10980.25,82.60999999999876,-89.73999999999978,-86.86999999999898,10993.56,11024.893333333333,11086.143333333333,11033.093333333332,11018.72,10936.11,11025.85,0.26892715230824116,D,62.0,U,0.7310728476917588
31/03/2000,10993.28,11244.58,10801.23,10921.92,-38.469999999999345,82.60999999999876,-89.73999999999978,10978.36,10993.56,11024.893333333333,11086.143333333333,10980.25,11018.72,10936.11,0.26897111279314395,D,63.0,U,0.7310288872068561
03/04/2000,10863.28,11344.17,10821.71,11221.93,-58.32999999999993,-38.469999999999345,82.60999999999876,10973.63,10978.36,10993.56,11024.893333333333,10921.92,10980.25,11018.72,0.2689629453080869,U,64.0,U,0.7310370546919132
04/04/2000,11225.34,11531.24,10682.72,11164.84,300.0100000000002,-58.32999999999993,-38.469999999999345,11041.366666666667,10973.63,10978.36,10993.56,11221.93,10921.92,10980.25,0.2689321969892255,D,65.0,U,0.7310678030107746
05/04/2000,11163.29,11326.79,10894.0,11033.92,-57.090000000000146,300.0100000000002,-58.32999999999993,11102.896666666667,11041.366666666667,10973.63,10978.36,11164.84,11221.93,10921.92,0.268973355000948,D,66.0,U,0.731026644999052
06/04/2000,11029.56,11303.83,10921.07,11114.27,-130.92000000000007,-57.090000000000146,300.0100000000002,11140.230000000001,11102.896666666667,11041.366666666667,10973.63,11033.92,11164.84,11221.93,0.2689462603000473,U,67.0,U,0.7310537396999527
07/04/2000,11122.03,11317.79,10932.78,11111.48,80.35000000000036,-130.92000000000007,-57.090000000000146,11104.343333333332,11140.230000000001,11102.896666666667,11041.366666666667,11114.27,11033.92,11164.84,0.26889282227515227,D,68.0,U,0.7311071777248478
10/04/2000,11114.89,11404.35,10955.43,11186.56,-2.790000000000873,80.35000000000036,-130.92000000000007,11086.556666666665,11104.343333333332,11140.230000000001,11102.896666666667,11111.48,11114.27,11033.92,0.2689459434833217,U,69.0,U,0.7310540565166783
11/04/2000,11180.98,11459.58,11024.22,11287.08,75.07999999999993,-2.790000000000873,80.35000000000036,11137.436666666666,11086.556666666665,11104.343333333332,11140.230000000001,11186.56,11111.48,11114.27,0.26896515577851426,U,70.0,U,0.7310348442214858
12/04/2000,11283.05,11600.43,11026.47,11125.13,100.52000000000044,75.07999999999993,-2.790000000000873,11195.04,11137.436666666666,11086.556666666665,11104.343333333332,11287.08,11186.56,11111.48,0.2689442690518529,D,71.0,U,0.7310557309481471
13/04/2000,11132.58,11290.8,10806.51,10923.55,-161.95000000000073,100.52000000000044,75.07999999999993,11199.589999999998,11195.04,11137.436666666666,11086.556666666665,11125.13,11287.08,11186.56,0.2689476081417293,D,72.0,U,0.7310523918582708
14/04/2000,10922.85,10922.85,10173.92,10305.77,-201.57999999999993,-161.95000000000073,100.52000000000044,11111.919999999998,11199.589999999998,11195.04,11137.436666666666,10923.55,11125.13,11287.08,0.268920737812814,D,73.0,U,0.731079262187186
17/04/2000,10303.29,10721.5,10128.62,10582.51,-617.7799999999988,-201.57999999999993,-161.95000000000073,10784.816666666668,11111.919999999998,11199.589999999998,11195.04,10305.77,10923.55,11125.13,0.26892659115473233,U,74.0,U,0.7310734088452676
18/04/2000,10584.02,10941.78,10424.9,10767.42,276.7399999999998,-617.7799999999988,-201.57999999999993,10603.943333333335,10784.816666666668,11111.919999999998,11199.589999999998,10582.51,10305.77,10923.55,0.2689244753186445,U,75.0,U,0.7310755246813555
19/04/2000,10748.97,10909.2,10503.4,10674.96,184.90999999999985,276.7399999999998,-617.7799999999988,10551.9,10603.943333333335,10784.816666666668,11111.919999999998,10767.42,10582.51,10305.77,0.2690321346857276,D,76.0,U,0.7309678653142724
20/04/2000,10668.19,10941.47,10582.51,10844.05,-92.46000000000095,184.90999999999985,276.7399999999998,10674.963333333333,10551.9,10603.943333333335,10784.816666666668,10674.96,10767.42,10582.51,0.2690716545449393,U,77.0,U,0.7309283454550607
24/04/2000,10822.33,11060.29,10579.1,10906.1,169.09000000000015,-92.46000000000095,184.90999999999985,10762.143333333332,10674.963333333333,10551.9,10603.943333333335,10844.05,10674.96,10767.42,0.2689349134462935,U,78.0,U,0.7310650865537066
25/04/2000,10916.65,11265.67,10764.62,11124.82,62.05000000000109,169.09000000000015,-92.46000000000095,10808.37,10762.143333333332,10674.963333333333,10551.9,10906.1,10844.05,10674.96,0.2689229436931876,U,79.0,U,0.7310770563068124
26/04/2000,11127.92,11246.75,10816.44,10945.5,218.71999999999935,62.05000000000109,169.09000000000015,10958.323333333334,10808.37,10762.143333333332,10674.963333333333,11124.82,10906.1,10844.05,0.26895080660876686,D,80.0,U,0.7310491933912331
27/04/2000,10941.91,11024.61,10650.14,10888.1,-179.3199999999997,218.71999999999935,62.05000000000109,10992.14,10958.323333333334,10808.37,10762.143333333332,10945.5,11124.82,10906.1,0.26894708239545123,D,81.0,U,0.7310529176045488
28/04/2000,10892.76,11005.07,10632.46,10733.91,-57.399999999999636,-179.3199999999997,218.71999999999935,10986.14,10992.14,10958.323333333334,10808.37,10888.1,10945.5,11124.82,0.2689096699021172,D,82.0,U,0.7310903300978829
01/05/2000,10749.42,11001.34,10622.22,10811.78,-154.1900000000005,-57.399999999999636,-179.3199999999997,10855.836666666666,10986.14,10992.14,10958.323333333334,10733.91,10888.1,10945.5,0.268914958473294,U,83.0,U,0.731085041526706
02/05/2000,10805.58,10932.47,10580.65,10731.12,77.8700000000008,-154.1900000000005,-57.399999999999636,10811.263333333334,10855.836666666666,10986.14,10992.14,10811.78,10733.91,10888.1,0.26895346420359373,D,84.0,U,0.7310465357964062
03/05/2000,10732.21,10754.39,10345.17,10480.13,-80.65999999999985,77.8700000000008,-154.1900000000005,10758.936666666668,10811.263333333334,10855.836666666666,10986.14,10731.12,10811.78,10733.91,0.26898341902223505,D,85.0,U,0.731016580977765
04/05/2000,10478.89,10631.53,10293.05,10412.49,-250.9900000000016,-80.65999999999985,77.8700000000008,10674.343333333332,10758.936666666668,10811.263333333334,10855.836666666666,10480.13,10731.12,10811.78,0.2689765287014928,D,86.0,U,0.7310234712985072
05/05/2000,10409.7,10688.61,10312.91,10577.86,-67.63999999999942,-250.9900000000016,-80.65999999999985,10541.246666666666,10674.343333333332,10758.936666666668,10811.263333333334,10412.49,10480.13,10731.12,0.268937140979346,U,87.0,U,0.731062859020654
08/05/2000,10571.31,10744.22,10400.4,10603.63,165.3700000000008,-67.63999999999942,-250.9900000000016,10490.16,10541.246666666666,10674.343333333332,10758.936666666668,10577.86,10412.49,10480.13,0.26896456509529015,U,88.0,U,0.7310354349047099
09/05/2000,10607.54,10765.75,10435.96,10536.75,25.769999999998618,165.3700000000008,-67.63999999999942,10531.326666666666,10490.16,10541.246666666666,10674.343333333332,10603.63,10577.86,10412.49,0.2690162806371035,D,89.0,U,0.7309837193628966
10/05/2000,10533.09,10649.95,10169.77,10367.78,-66.8799999999992,25.769999999998618,165.3700000000008,10572.746666666666,10531.326666666666,10490.16,10541.246666666666,10536.75,10603.63,10577.86,0.2689823521881159,D,90.0,U,0.7310176478118842
11/05/2000,10369.27,10676.88,10315.69,10545.97,-168.96999999999935,-66.8799999999992,25.769999999998618,10502.72,10572.746666666666,10531.326666666666,10490.16,10367.78,10536.75,10603.63,0.26893397789840917,U,91.0,U,0.7310660221015908
12/05/2000,10549.06,10780.37,10444.54,10609.37,178.1899999999987,-168.96999999999935,-66.8799999999992,10483.5,10502.72,10572.746666666666,10531.326666666666,10545.97,10367.78,10536.75,0.26893088919575114,U,92.0,U,0.7310691108042489
15/05/2000,10606.97,10902.36,10509.31,10807.78,63.400000000001455,178.1899999999987,-168.96999999999935,10507.706666666667,10483.5,10502.72,10572.746666666666,10609.37,10545.97,10367.78,0.26898530166794626,U,93.0,U,0.7310146983320538
16/05/2000,10816.01,11086.72,10723.48,10934.57,198.40999999999985,63.400000000001455,178.1899999999987,10654.373333333335,10507.706666666667,10483.5,10502.72,10807.78,10609.37,10545.97,0.26898458877271186,U,94.0,U,0.7310154112272882
17/05/2000,10930.64,10947.25,10648.78,10769.74,126.78999999999905,198.40999999999985,63.400000000001455,10783.906666666668,10654.373333333335,10507.706666666667,10483.5,10934.57,10807.78,10609.37,0.2689497682994301,D,95.0,U,0.7310502317005698
18/05/2000,10771.8,10938.34,10669.0,10777.28,-164.82999999999993,126.78999999999905,198.40999999999985,10837.363333333333,10783.906666666668,10654.373333333335,10507.706666666667,10769.74,10934.57,10807.78,0.26893963364933604,U,96.0,U,0.731060366350664
19/05/2000,10764.22,10821.83,10468.18,10626.85,7.540000000000873,-164.82999999999993,126.78999999999905,10827.196666666665,10837.363333333333,10783.906666666668,10654.373333333335,10777.28,10769.74,10934.57,0.26890137327943114,D,97.0,U,0.7310986267205689
22/05/2000,10624.79,10718.0,10308.15,10542.55,-150.4300000000003,7.540000000000873,-164.82999999999993,10724.623333333335,10827.196666666665,10837.363333333333,10783.906666666668,10626.85,10777.28,10769.74,0.26892876408791955,D,98.0,U,0.7310712359120806
23/05/2000,10539.12,10671.74,10325.63,10422.27,-84.30000000000109,-150.4300000000003,7.540000000000873,10648.893333333333,10724.623333333335,10827.196666666665,10837.363333333333,10542.55,10626.85,10777.28,0.26896133296056235,D,99.0,U,0.7310386670394377
24/05/2000,10420.9,10679.53,10240.99,10535.35,-120.27999999999884,-84.30000000000109,-150.4300000000003,10530.556666666667,10648.893333333333,10724.623333333335,10827.196666666665,10422.27,10542.55,10626.85,0.2689646998318936,U,100.0,U,0.7310353001681064
25/05/2000,10529.87,10644.32,10207.75,10323.92,113.07999999999993,-120.27999999999884,-84.30000000000109,10500.056666666665,10530.556666666667,10648.893333333333,10724.623333333335,10535.35,10422.27,10542.55,0.2689718557570901,D,101.0,U,0.7310281442429098
26/05/2000,10322.89,10487.72,10163.2,10299.24,-211.4300000000003,113.07999999999993,-120.27999999999884,10427.18,10500.056666666665,10530.556666666667,10648.893333333333,10323.92,10535.35,10422.27,0.2689970663136603,D,102.0,U,0.7310029336863396
30/05/2000,10302.31,10596.0,10287.94,10527.13,-24.68000000000029,-211.4300000000003,113.07999999999993,10386.17,10427.18,10500.056666666665,10530.556666666667,10299.24,10323.92,10535.35,0.2689652569628386,U,103.0,U,0.7310347430371614
31/05/2000,10528.28,10692.73,10377.37,10522.33,227.88999999999942,-24.68000000000029,-211.4300000000003,10383.43,10386.17,10427.18,10500.056666666665,10527.13,10299.24,10323.92,0.26895163721636917,D,104.0,U,0.7310483627836307
01/06/2000,10532.27,10780.37,10422.95,10652.2,-4.799999999999272,227.88999999999942,-24.68000000000029,10449.566666666666,10383.43,10386.17,10427.18,10522.33,10527.13,10299.24,0.2690052182506946,U,105.0,U,0.7309947817493053
02/06/2000,10660.09,11013.05,10600.46,10794.76,129.8700000000008,-4.799999999999272,227.88999999999942,10567.22,10449.566666666666,10383.43,10386.17,10652.2,10522.33,10527.13,0.2689674628440784,U,106.0,U,0.7310325371559216
05/06/2000,10793.11,10951.79,10629.03,10815.3,142.5599999999995,129.8700000000008,-4.799999999999272,10656.43,10567.22,10449.566666666666,10383.43,10794.76,10652.2,10522.33,0.2689319659410847,U,107.0,U,0.7310680340589153
06/06/2000,10822.61,10916.97,10592.82,10735.57,20.539999999999054,142.5599999999995,129.8700000000008,10754.086666666666,10656.43,10567.22,10449.566666666666,10815.3,10794.76,10652.2,0.2689494636383966,D,108.0,U,0.7310505363616034
07/06/2000,10733.48,10974.07,10588.64,10812.86,-79.72999999999956,20.539999999999054,142.5599999999995,10781.876666666665,10754.086666666666,10656.43,10567.22,10735.57,10815.3,10794.76,0.26893309664057397,U,109.0,U,0.731066903359426
08/06/2000,10818.78,10887.72,10524.92,10668.72,77.29000000000087,-79.72999999999956,20.539999999999054,10787.91,10781.876666666665,10754.086666666666,10656.43,10812.86,10735.57,10815.3,0.2689152577762057,D,110.0,U,0.7310847422237943
09/06/2000,10678.47,10848.38,10515.52,10614.06,-144.14000000000124,77.29000000000087,-79.72999999999956,10739.050000000001,10787.91,10781.876666666665,10754.086666666666,10668.72,10812.86,10735.57,0.2689518789869831,D,111.0,U,0.7310481210130169
12/06/2000,10615.12,10757.6,10476.88,10564.21,-54.659999999999854,-144.14000000000124,77.29000000000087,10698.546666666667,10739.050000000001,10787.91,10781.876666666665,10614.06,10668.72,10812.86,0.2689524450686656,D,112.0,U,0.7310475549313343
13/06/2000,10562.31,10751.86,10395.56,10621.84,-49.850000000000364,-54.659999999999854,-144.14000000000124,10615.663333333332,10698.546666666667,10739.050000000001,10787.91,10564.21,10614.06,10668.72,0.26894863523265095,U,113.0,U,0.731051364767349
14/06/2000,10632.46,10860.84,10542.99,10687.95,57.63000000000102,-49.850000000000364,-54.659999999999854,10600.036666666665,10615.663333333332,10698.546666666667,10739.050000000001,10621.84,10564.21,10614.06,0.26897037017570463,U,114.0,U,0.7310296298242954
15/06/2000,10689.63,10889.48,10552.89,10714.82,66.11000000000058,57.63000000000102,-49.850000000000364,10624.666666666666,10600.036666666665,10615.663333333332,10698.546666666667,10687.95,10621.84,10564.21,0.26897838598277957,U,115.0,U,0.7310216140172204
16/06/2000,10717.76,10784.47,10393.44,10449.3,26.86999999999898,66.11000000000058,57.63000000000102,10674.87,10624.666666666666,10600.036666666665,10615.663333333332,10714.82,10687.95,10621.84,0.26897007425079345,D,116.0,U,0.7310299257492064
19/06/2000,10448.4,10733.56,10322.02,10557.84,-265.52000000000044,26.86999999999898,66.11000000000058,10617.356666666667,10674.87,10624.666666666666,10600.036666666665,10449.3,10714.82,10687.95,0.2689547449253796,U,117.0,U,0.7310452550746205
20/06/2000,10558.9,10632.09,10318.84,10435.16,108.54000000000087,-265.52000000000044,26.86999999999898,10573.986666666666,10617.356666666667,10674.87,10624.666666666666,10557.84,10449.3,10714.82,0.26891996347405545,D,118.0,U,0.7310800365259446
