Date,Open,High,Low,Close,change(att1)-1,change(att1)-2,change(att1)-3,moving_average(att1)-1,moving_average(att1)-2,moving_average(att1)-3,moving_average(att1)-4,att1-1,att1-2,att1-3,confidence(D),id,UD,pred,confidence(U)
11/01/2000,5726.51,5726.51,5571.99,5613.9,106.51000000000022,89.5,-29.590000000000146,5545.28,5489.806666666666,5533.943333333334,5689.696666666667,5646.12,5539.61,5450.11,0.6,7.0,D,D,0.39999999999999997
12/01/2000,5541.23,5628.73,5536.5,5582.5,-32.220000000000255,106.51000000000022,89.5,5599.876666666666,5545.28,5489.806666666666,5533.943333333334,5613.9,5646.12,5539.61,0.4666666666666666,8.0,U,U,0.5333333333333333
13/01/2000,5586.25,5682.27,5579.49,5633.24,-31.399999999999636,-32.220000000000255,106.51000000000022,5614.173333333333,5599.876666666666,5545.28,5489.806666666666,5582.5,5613.9,5646.12,0.4666666666666666,9.0,U,U,0.5333333333333333
14/01/2000,5669.14,5804.16,5664.71,5787.44,50.73999999999978,-31.399999999999636,-32.220000000000255,5609.88,5614.173333333333,5599.876666666666,5545.28,5633.24,5582.5,5613.9,0.6666666666666666,10.0,U,D,0.3333333333333333
17/01/2000,5834.75,5857.36,5740.19,5842.78,154.19999999999982,50.73999999999978,-31.399999999999636,5667.7266666666665,5609.88,5614.173333333333,5599.876666666666,5787.44,5633.24,5582.5,0.6,11.0,U,D,0.39999999999999997
18/01/2000,5859.44,5859.44,5670.27,5672.95,55.340000000000146,154.19999999999982,50.73999999999978,5754.486666666667,5667.7266666666665,5609.88,5614.173333333333,5842.78,5787.44,5633.24,0.6,12.0,D,D,0.39999999999999997
19/01/2000,5664.92,5668.06,5590.19,5649.46,-169.82999999999993,55.340000000000146,154.19999999999982,5767.723333333332,5754.486666666667,5667.7266666666665,5609.88,5672.95,5842.78,5787.44,0.26666666666666666,13.0,D,U,0.7333333333333333
20/01/2000,5713.04,5727.82,5660.25,5709.74,-23.48999999999978,-169.82999999999993,55.340000000000146,5721.73,5767.723333333332,5754.486666666667,5667.7266666666665,5649.46,5672.95,5842.78,0.7333333333333333,14.0,D,D,0.26666666666666666
21/01/2000,5656.1,5738.16,5630.63,5681.32,60.279999999999745,-23.48999999999978,-169.82999999999993,5677.383333333334,5721.73,5767.723333333332,5754.486666666667,5709.74,5649.46,5672.95,0.39999999999999997,15.0,U,U,0.6
24/01/2000,5687.36,5777.68,5680.6,5690.86,-28.420000000000073,60.279999999999745,-23.48999999999978,5680.173333333333,5677.383333333334,5721.73,5767.723333333332,5681.32,5709.74,5649.46,0.5333333333333333,16.0,U,D,0.4666666666666666
25/01/2000,5601.18,5654.52,5590.17,5597.5,9.539999999999964,-28.420000000000073,60.279999999999745,5693.973333333332,5680.173333333333,5677.383333333334,5721.73,5690.86,5681.32,5709.74,0.6,17.0,D,D,0.39999999999999997
26/01/2000,5636.61,5687.43,5618.96,5646.32,-93.35999999999967,9.539999999999964,-28.420000000000073,5656.56,5693.973333333332,5680.173333333333,5677.383333333334,5597.5,5690.86,5681.32,0.26666666666666666,18.0,U,U,0.7333333333333333
27/01/2000,5671.64,5727.53,5625.23,5688.35,48.81999999999971,-93.35999999999967,9.539999999999964,5644.893333333333,5656.56,5693.973333333332,5680.173333333333,5646.32,5597.5,5690.86,0.8666666666666666,19.0,U,D,0.13333333333333333
28/01/2000,5743.2,5813.28,5696.09,5731.05,42.030000000000655,48.81999999999971,-93.35999999999967,5644.056666666666,5644.893333333333,5656.56,5693.973333333332,5688.35,5646.32,5597.5,0.4666666666666666,20.0,D,U,0.5333333333333333
31/01/2000,5677.79,5707.88,5625.72,5659.81,42.69999999999982,42.030000000000655,48.81999999999971,5688.573333333334,5644.056666666666,5644.893333333333,5656.56,5731.05,5688.35,5646.32,0.5333333333333333,21.0,D,D,0.4666666666666666
01/02/2000,5700.87,5798.47,5700.87,5773.42,-71.23999999999978,42.69999999999982,42.030000000000655,5693.070000000001,5688.573333333334,5644.056666666666,5644.893333333333,5659.81,5731.05,5688.35,0.3333333333333333,22.0,U,U,0.6666666666666666
02/02/2000,5814.26,5956.14,5811.36,5946.86,113.60999999999967,-71.23999999999978,42.69999999999982,5721.426666666666,5693.070000000001,5688.573333333334,5644.056666666666,5773.42,5659.81,5731.05,0.7333333333333333,23.0,U,D,0.26666666666666666
03/02/2000,6025.84,6149.67,5979.06,6149.67,173.4399999999996,113.60999999999967,-71.23999999999978,5793.363333333334,5721.426666666666,5693.070000000001,5688.573333333334,5946.86,5773.42,5659.81,0.6,24.0,U,D,0.39999999999999997
04/02/2000,6197.4,6312.42,6192.86,6275.72,202.8100000000004,173.4399999999996,113.60999999999967,5956.649999999999,5793.363333333334,5721.426666666666,5693.070000000001,6149.67,5946.86,5773.42,0.6666666666666666,25.0,U,D,0.3333333333333333
07/02/2000,6276.47,6336.68,6203.58,6203.58,126.05000000000018,202.8100000000004,173.4399999999996,6124.083333333333,5956.649999999999,5793.363333333334,5721.426666666666,6275.72,6149.67,5946.86,0.6666666666666666,26.0,D,D,0.3333333333333333
08/02/2000,6252.31,6396.39,6232.95,6297.66,-72.14000000000033,126.05000000000018,202.8100000000004,6209.656666666667,6124.083333333333,5956.649999999999,5793.363333333334,6203.58,6275.72,6149.67,0.5333333333333333,27.0,U,D,0.4666666666666666
09/02/2000,6390.79,6396.97,6240.07,6271.6,94.07999999999993,-72.14000000000033,126.05000000000018,6258.986666666667,6209.656666666667,6124.083333333333,5956.649999999999,6297.66,6203.58,6275.72,0.4666666666666666,28.0,D,U,0.5333333333333333
10/02/2000,6212.56,6250.72,6168.66,6207.52,-26.05999999999949,94.07999999999993,-72.14000000000033,6257.613333333334,6258.986666666667,6209.656666666667,6124.083333333333,6271.6,6297.66,6203.58,0.6,29.0,D,D,0.39999999999999997
