Date,Open,High,Low,Close,change(att1)-1,change(att1)-2,change(att1)-3,moving_average(att1)-1,moving_average(att1)-2,moving_average(att1)-3,moving_average(att1)-4,att1-1,att1-2,att1-3,confidence(D),id,pred,UP/DN,confidence(U)
03/03/2000,3220.0,3255.7,3203.1,3225.8,27.40000000000009,56.90000000000009,17.699999999999818,3182.7666666666664,3148.7666666666664,3125.7999999999997,3116.2000000000003,3220.0,3192.6,3135.7,7.619437112760132E-17,44.0,U,U,1.0
06/03/2000,3225.8,3255.2,3219.4,3232.1,5.800000000000182,27.40000000000009,56.90000000000009,3212.8000000000006,3182.7666666666664,3148.7666666666664,3125.7999999999997,3225.8,3220.0,3192.6,8.367198698165433E-17,45.0,U,U,1.0
07/03/2000,3232.1,3251.0,3207.5,3251.0,6.299999999999727,5.800000000000182,27.40000000000009,3225.9666666666667,3212.8000000000006,3182.7666666666664,3148.7666666666664,3232.1,3225.8,3220.0,1.2525728585622028E-15,46.0,U,U,0.9999999999999987
08/03/2000,3251.0,3253.4,3201.2,3218.5,18.90000000000009,6.299999999999727,5.800000000000182,3236.2999999999997,3225.9666666666667,3212.8000000000006,3182.7666666666664,3251.0,3232.1,3225.8,3.951233661516659E-15,47.0,U,D,0.999999999999996
09/03/2000,3218.5,3218.9,3185.5,3196.6,-32.5,18.90000000000009,6.299999999999727,3233.866666666667,3236.2999999999997,3225.9666666666667,3212.8000000000006,3218.5,3251.0,3232.1,4.7950022731960024E-14,48.0,U,D,0.999999999999952
10/03/2000,3196.6,3220.0,3196.0,3199.5,-21.90000000000009,-32.5,18.90000000000009,3222.0333333333333,3233.866666666667,3236.2999999999997,3225.9666666666667,3196.6,3218.5,3251.0,3.065180631364737E-14,49.0,U,U,0.9999999999999694
13/03/2000,3199.5,3208.3,3179.5,3190.3,2.900000000000091,-21.90000000000009,-32.5,3204.866666666667,3222.0333333333333,3233.866666666667,3236.2999999999997,3199.5,3196.6,3218.5,1.1224484006153145E-13,50.0,U,D,0.9999999999998876
14/03/2000,3190.3,3190.3,3160.1,3187.4,-9.199999999999818,2.900000000000091,-21.90000000000009,3195.466666666667,3204.866666666667,3222.0333333333333,3233.866666666667,3190.3,3199.5,3196.6,5.2199421150905763E-14,51.0,U,D,0.9999999999999478
15/03/2000,3187.4,3187.4,3153.1,3163.5,-2.900000000000091,-9.199999999999818,2.900000000000091,3192.4,3195.466666666667,3204.866666666667,3222.0333333333333,3187.4,3190.3,3199.5,8.835050219722619E-15,52.0,U,D,0.9999999999999911
16/03/2000,3163.5,3197.6,3163.5,3180.2,-23.90000000000009,-2.900000000000091,-9.199999999999818,3180.4,3192.4,3195.466666666667,3204.866666666667,3163.5,3187.4,3190.3,3.284777203598755E-14,53.0,U,U,0.9999999999999671
17/03/2000,3180.2,3252.2,3180.2,3203.4,16.699999999999818,-23.90000000000009,-2.900000000000091,3177.033333333333,3180.4,3192.4,3195.466666666667,3180.2,3163.5,3187.4,3.7248337915069905E-15,54.0,U,U,0.9999999999999962
20/03/2000,3203.4,3229.1,3199.3,3228.1,23.200000000000273,16.699999999999818,-23.90000000000009,3182.366666666667,3177.033333333333,3180.4,3192.4,3203.4,3180.2,3163.5,4.50020733144534E-15,55.0,U,U,0.9999999999999956
21/03/2000,3228.1,3247.4,3224.8,3242.2,24.699999999999818,23.200000000000273,16.699999999999818,3203.9,3182.366666666667,3177.033333333333,3180.4,3228.1,3203.4,3180.2,4.659912756946006E-16,56.0,U,U,0.9999999999999996
22/03/2000,3242.2,3276.2,3242.2,3274.1,14.099999999999909,24.699999999999818,23.200000000000273,3224.566666666667,3203.9,3182.366666666667,3177.033333333333,3242.2,3228.1,3203.4,8.214674135497128E-16,57.0,U,U,0.9999999999999991
23/03/2000,3274.1,3276.7,3238.9,3243.5,31.90000000000009,14.099999999999909,24.699999999999818,3248.133333333333,3224.566666666667,3203.9,3182.366666666667,3274.1,3242.2,3228.1,6.864686443852899E-16,58.0,U,D,0.9999999999999993
24/03/2000,3243.5,3259.7,3233.9,3247.4,-30.59999999999991,31.90000000000009,14.099999999999909,3253.2666666666664,3248.133333333333,3224.566666666667,3203.9,3243.5,3274.1,3242.2,3.035275237377118E-14,59.0,U,U,0.9999999999999696
27/03/2000,3247.4,3255.5,3223.9,3225.6,3.900000000000091,-30.59999999999991,31.90000000000009,3255.0,3253.2666666666664,3248.133333333333,3224.566666666667,3247.4,3243.5,3274.1,7.548669476045607E-15,60.0,U,D,0.9999999999999925
28/03/2000,3225.6,3240.8,3204.0,3240.8,-21.800000000000182,3.900000000000091,-30.59999999999991,3238.8333333333335,3255.0,3253.2666666666664,3248.133333333333,3225.6,3247.4,3243.5,5.04362757068999E-13,61.0,U,U,0.9999999999994957
29/03/2000,3240.8,3246.2,3219.3,3228.5,15.200000000000273,-21.800000000000182,3.900000000000091,3237.933333333333,3238.8333333333335,3255.0,3253.2666666666664,3240.8,3225.6,3247.4,1.5752263302537117E-14,62.0,U,D,0.9999999999999842
30/03/2000,3228.5,3228.5,3194.8,3194.8,-12.300000000000182,15.200000000000273,-21.800000000000182,3231.633333333333,3237.933333333333,3238.8333333333335,3255.0,3228.5,3240.8,3225.6,1.2142138652667037E-13,63.0,U,D,0.9999999999998785
31/03/2000,3194.8,3194.8,3133.3,3133.3,-33.69999999999982,-12.300000000000182,15.200000000000273,3221.366666666667,3231.633333333333,3237.933333333333,3238.8333333333335,3194.8,3228.5,3240.8,4.9706296068687686E-14,64.0,U,D,0.9999999999999503
03/04/2000,3133.3,3183.2,3133.3,3183.2,-61.5,-33.69999999999982,-12.300000000000182,3185.5333333333333,3221.366666666667,3231.633333333333,3237.933333333333,3133.3,3194.8,3228.5,7.497456197373761E-13,65.0,U,U,0.9999999999992502
04/04/2000,3183.2,3189.4,3158.5,3163.5,49.899999999999636,-61.5,-33.69999999999982,3170.433333333333,3185.5333333333333,3221.366666666667,3231.633333333333,3183.2,3133.3,3194.8,1.0532710266445069E-14,66.0,U,D,0.9999999999999896
05/04/2000,3163.5,3163.5,3125.7,3137.8,-19.699999999999818,49.899999999999636,-61.5,3160.0,3170.433333333333,3185.5333333333333,3221.366666666667,3163.5,3183.2,3133.3,1.4868413298795285E-13,67.0,U,D,0.9999999999998512
06/04/2000,3137.8,3150.4,3124.2,3142.4,-25.699999999999818,-19.699999999999818,49.899999999999636,3161.5,3160.0,3170.433333333333,3185.5333333333333,3137.8,3163.5,3183.2,7.778311147819023E-16,68.0,U,U,0.9999999999999991
07/04/2000,3142.4,3178.8,3142.4,3168.2,4.599999999999909,-25.699999999999818,-19.699999999999818,3147.9,3161.5,3160.0,3170.433333333333,3142.4,3137.8,3163.5,8.301004682487482E-15,69.0,U,U,0.9999999999999918
10/04/2000,3168.2,3187.3,3166.1,3187.3,25.799999999999727,4.599999999999909,-25.699999999999818,3149.466666666667,3147.9,3161.5,3160.0,3168.2,3142.4,3137.8,2.2134238216575416E-15,70.0,U,U,0.9999999999999978
11/04/2000,3187.3,3187.3,3148.0,3155.4,19.100000000000364,25.799999999999727,4.599999999999909,3165.966666666667,3149.466666666667,3147.9,3161.5,3187.3,3168.2,3142.4,4.449521106496819E-16,71.0,U,D,0.9999999999999996
12/04/2000,3155.4,3155.4,3123.7,3133.4,-31.90000000000009,19.100000000000364,25.799999999999727,3170.2999999999997,3165.966666666667,3149.466666666667,3147.9,3155.4,3187.3,3168.2,1.9990754953627614E-15,72.0,U,D,0.999999999999998
13/04/2000,3133.4,3133.4,3074.9,3084.7,-22.0,-31.90000000000009,19.100000000000364,3158.7000000000003,3170.2999999999997,3165.966666666667,3149.466666666667,3133.4,3155.4,3187.3,4.135330116818905E-15,73.0,U,D,0.9999999999999958
14/04/2000,3084.7,3097.8,3059.6,3096.0,-48.70000000000027,-22.0,-31.90000000000009,3124.5,3158.7000000000003,3170.2999999999997,3165.966666666667,3084.7,3133.4,3155.4,1.5486797988161388E-13,74.0,U,U,0.9999999999998452
17/04/2000,3096.0,3096.0,2883.0,2920.0,11.300000000000182,-48.70000000000027,-22.0,3104.7000000000003,3124.5,3158.7000000000003,3170.2999999999997,3096.0,3084.7,3133.4,4.225552576347072E-15,75.0,U,D,0.9999999999999958
18/04/2000,2920.0,3011.2,2919.9,2986.5,-176.0,11.300000000000182,-48.70000000000027,3033.566666666667,3104.7000000000003,3124.5,3158.7000000000003,2920.0,3096.0,3084.7,1.7575766666517226E-11,76.0,U,U,0.9999999999824243
19/04/2000,2986.5,3046.0,2986.5,3042.3,66.5,-176.0,11.300000000000182,3000.8333333333335,3033.566666666667,3104.7000000000003,3124.5,2986.5,2920.0,3096.0,2.8792121037983945E-17,77.0,U,U,1.0
20/04/2000,3042.3,3044.9,3013.1,3041.5,55.80000000000018,66.5,-176.0,2982.933333333333,3000.8333333333335,3033.566666666667,3104.7000000000003,3042.3,2986.5,2920.0,1.643109160531994E-14,78.0,U,D,0.9999999999999836
26/04/2000,3041.5,3095.9,3041.5,3084.5,-0.8000000000001819,55.80000000000018,66.5,3023.433333333333,2982.933333333333,3000.8333333333335,3033.566666666667,3041.5,3042.3,2986.5,2.397822480345627E-19,79.0,U,U,1.0
27/04/2000,3084.5,3084.5,3058.4,3073.1,43.0,-0.8000000000001819,55.80000000000018,3056.1,3023.433333333333,2982.933333333333,3000.8333333333335,3084.5,3041.5,3042.3,2.3386905174111337E-19,80.0,U,D,1.0
28/04/2000,3073.1,3087.9,3056.7,3085.1,-11.400000000000091,43.0,-0.8000000000001819,3066.366666666667,3056.1,3023.433333333333,2982.933333333333,3073.1,3084.5,3041.5,6.754958785101671E-17,81.0,U,U,1.0
01/05/2000,3085.1,3093.9,3071.8,3071.8,12.0,-11.400000000000091,43.0,3080.9,3066.366666666667,3056.1,3023.433333333333,3085.1,3073.1,3084.5,7.844848082010397E-18,82.0,U,D,1.0
02/05/2000,3071.8,3099.8,3071.8,3099.1,-13.299999999999727,12.0,-11.400000000000091,3076.6666666666665,3080.9,3066.366666666667,3056.1,3071.8,3085.1,3073.1,5.358254815504095E-16,83.0,U,U,0.9999999999999996
03/05/2000,3099.1,3099.1,3073.2,3076.7,27.299999999999727,-13.299999999999727,12.0,3085.3333333333335,3076.6666666666665,3080.9,3066.366666666667,3099.1,3071.8,3085.1,3.574823245405792E-17,84.0,U,D,1.0
04/05/2000,3076.7,3076.7,3021.9,3025.9,-22.40000000000009,27.299999999999727,-13.299999999999727,3082.533333333333,3085.3333333333335,3076.6666666666665,3080.9,3076.7,3099.1,3071.8,9.387711711139162E-16,85.0,U,D,0.9999999999999991
05/05/2000,3025.9,3075.6,3025.9,3075.6,-50.79999999999973,-22.40000000000009,27.299999999999727,3067.233333333333,3082.533333333333,3085.3333333333335,3076.6666666666665,3025.9,3076.7,3099.1,6.746543371918498E-16,86.0,U,U,0.9999999999999993
08/05/2000,3075.6,3091.8,3073.2,3075.1,49.69999999999982,-50.79999999999973,-22.40000000000009,3059.4,3067.233333333333,3082.533333333333,3085.3333333333335,3075.6,3025.9,3076.7,1.1915881834829612E-16,87.0,U,D,0.9999999999999998
09/05/2000,3075.1,3075.6,3054.6,3054.6,-0.5,49.69999999999982,-50.79999999999973,3058.866666666667,3059.4,3067.233333333333,3082.533333333333,3075.1,3075.6,3025.9,1.11315396625749E-15,88.0,U,D,0.9999999999999989
10/05/2000,3054.6,3054.6,3003.0,3011.8,-20.5,-0.5,49.69999999999982,3068.433333333333,3058.866666666667,3059.4,3067.233333333333,3054.6,3075.1,3075.6,2.1149110427365382E-17,89.0,U,D,1.0
11/05/2000,3011.8,3011.8,2958.2,2966.8,-42.79999999999973,-20.5,-0.5,3047.1666666666665,3068.433333333333,3058.866666666667,3059.4,3011.8,3054.6,3075.1,1.24834337987126E-15,90.0,U,D,0.9999999999999987
12/05/2000,2966.8,3012.7,2966.8,3004.0,-45.0,-42.79999999999973,-20.5,3011.066666666667,3047.1666666666665,3068.433333333333,3058.866666666667,2966.8,3011.8,3054.6,3.5035914688021813E-15,91.0,U,U,0.9999999999999964
15/05/2000,3004.0,3025.5,3001.2,3018.6,37.19999999999982,-45.0,-42.79999999999973,2994.2000000000003,3011.066666666667,3047.1666666666665,3068.433333333333,3004.0,2966.8,3011.8,1.3857949506644294E-16,92.0,U,U,0.9999999999999998
16/05/2000,3018.6,3054.2,3018.6,3053.1,14.599999999999909,37.19999999999982,-45.0,2996.4666666666667,2994.2000000000003,3011.066666666667,3047.1666666666665,3018.6,3004.0,2966.8,8.256571136465445E-17,93.0,U,U,1.0
17/05/2000,3053.1,3055.6,3033.9,3040.1,34.5,14.599999999999909,37.19999999999982,3025.2333333333336,2996.4666666666667,2994.2000000000003,3011.066666666667,3053.1,3018.6,3004.0,4.708383935345042E-19,94.0,U,D,1.0
18/05/2000,3040.1,3040.1,3009.2,3011.9,-13.0,34.5,14.599999999999909,3037.2666666666664,3025.2333333333336,2996.4666666666667,2994.2000000000003,3040.1,3053.1,3018.6,1.7235947640770352E-17,95.0,U,D,1.0
19/05/2000,3011.9,3018.8,3000.0,3005.4,-28.199999999999818,-13.0,34.5,3035.0333333333333,3037.2666666666664,3025.2333333333336,2996.4666666666667,3011.9,3040.1,3053.1,3.1196165054017806E-17,96.0,U,D,1.0
22/05/2000,3005.4,3005.4,2962.8,2969.0,-6.5,-28.199999999999818,-13.0,3019.133333333333,3035.0333333333333,3037.2666666666664,3025.2333333333336,3005.4,3011.9,3040.1,2.0782810149737582E-16,97.0,U,D,0.9999999999999998
23/05/2000,2969.0,2985.9,2969.0,2985.9,-36.40000000000009,-6.5,-28.199999999999818,2995.433333333333,3019.133333333333,3035.0333333333333,3037.2666666666664,2969.0,3005.4,3011.9,9.973179154583972E-16,98.0,U,U,0.9999999999999991
24/05/2000,2985.9,2985.9,2951.8,2972.2,16.90000000000009,-36.40000000000009,-6.5,2986.7666666666664,2995.433333333333,3019.133333333333,3035.0333333333333,2985.9,2969.0,3005.4,2.415639960737708E-17,99.0,U,D,1.0
25/05/2000,2972.2,2992.4,2972.2,2979.8,-13.700000000000273,16.90000000000009,-36.40000000000009,2975.6999999999994,2986.7666666666664,2995.433333333333,3019.133333333333,2972.2,2985.9,2969.0,1.6559883009116408E-16,100.0,U,U,0.9999999999999998
26/05/2000,2979.8,2979.8,2960.1,2964.3,7.600000000000364,-13.700000000000273,16.90000000000009,2979.3000000000006,2975.6999999999994,2986.7666666666664,2995.433333333333,2979.8,2972.2,2985.9,3.7837006719194545E-18,101.0,U,D,1.0
29/05/2000,2963.0,2996.0,2963.0,2996.0,-15.5,7.600000000000364,-13.700000000000273,2972.1,2979.3000000000006,2975.6999999999994,2986.7666666666664,2964.3,2979.8,2972.2,4.074866378743756E-17,102.0,U,U,1.0
30/05/2000,2996.0,3010.8,2994.8,3010.8,31.699999999999818,-15.5,7.600000000000364,2980.0333333333333,2972.1,2979.3000000000006,2975.6999999999994,2996.0,2964.3,2979.8,1.801087844705523E-18,103.0,U,U,1.0
31/05/2000,3010.8,3062.3,3010.8,3040.6,14.800000000000182,31.699999999999818,-15.5,2990.366666666667,2980.0333333333333,2972.1,2979.3000000000006,3010.8,2996.0,2964.3,8.420075158370643E-18,104.0,U,U,1.0
01/06/2000,3040.6,3047.8,3027.9,3047.8,29.799999999999727,14.800000000000182,31.699999999999818,3015.7999999999997,2990.366666666667,2980.0333333333333,2972.1,3040.6,3010.8,2996.0,5.393327746448206E-19,105.0,U,U,1.0
02/06/2000,3047.8,3098.5,3047.8,3096.3,7.200000000000273,29.799999999999727,14.800000000000182,3033.066666666667,3015.7999999999997,2990.366666666667,2980.0333333333333,3047.8,3040.6,3010.8,5.549220534934606E-18,106.0,U,U,1.0
05/06/2000,3096.3,3124.0,3096.3,3105.1,48.5,7.200000000000273,29.799999999999727,3061.566666666667,3033.066666666667,3015.7999999999997,2990.366666666667,3096.3,3047.8,3040.6,8.980503320155346E-19,107.0,U,U,1.0
06/06/2000,3105.1,3107.4,3090.9,3105.8,8.799999999999727,48.5,7.200000000000273,3083.066666666667,3061.566666666667,3033.066666666667,3015.7999999999997,3105.1,3096.3,3047.8,2.2816763233469497E-17,108.0,U,U,1.0
07/06/2000,3105.8,3107.0,3070.8,3070.8,0.7000000000002728,8.799999999999727,48.5,3102.4,3083.066666666667,3061.566666666667,3033.066666666667,3105.8,3105.1,3096.3,1.1397903427941027E-17,109.0,U,D,1.0
08/06/2000,3070.8,3089.7,3069.1,3083.4,-35.0,0.7000000000002728,8.799999999999727,3093.9,3102.4,3083.066666666667,3061.566666666667,3070.8,3105.8,3105.1,9.516662583824754E-16,110.0,U,U,0.9999999999999991
09/06/2000,3083.4,3107.9,3073.7,3101.9,12.599999999999909,-35.0,0.7000000000002728,3086.6666666666665,3093.9,3102.4,3083.066666666667,3083.4,3070.8,3105.8,2.791432832054298E-16,111.0,U,U,0.9999999999999998
13/06/2000,3101.9,3101.9,3065.1,3071.3,18.5,12.599999999999909,-35.0,3085.366666666667,3086.6666666666665,3093.9,3102.4,3101.9,3083.4,3070.8,7.179073266336872E-16,112.0,U,D,0.9999999999999993
14/06/2000,3071.3,3076.2,3063.3,3076.2,-30.59999999999991,18.5,12.599999999999909,3085.5333333333333,3085.366666666667,3086.6666666666665,3093.9,3071.3,3101.9,3083.4,4.1866181682597496E-16,113.0,U,U,0.9999999999999996
15/06/2000,3076.2,3103.5,3076.2,3089.8,4.899999999999636,-30.59999999999991,18.5,3083.1333333333337,3085.5333333333333,3085.366666666667,3086.6666666666665,3076.2,3071.3,3101.9,1.1352638036149423E-16,114.0,U,U,0.9999999999999998
16/06/2000,3089.8,3100.4,3082.2,3096.9,13.600000000000364,4.899999999999636,-30.59999999999991,3079.1,3083.1333333333337,3085.5333333333333,3085.366666666667,3089.8,3076.2,3071.3,6.440860388182226E-16,115.0,U,U,0.9999999999999993
19/06/2000,3096.9,3104.5,3076.5,3104.5,7.099999999999909,13.600000000000364,4.899999999999636,3087.633333333333,3079.1,3083.1333333333337,3085.5333333333333,3096.9,3089.8,3076.2,1.0542441984082341E-16,116.0,U,U,1.0
20/06/2000,3104.5,3110.4,3095.9,3106.3,7.599999999999909,7.099999999999909,13.600000000000364,3097.066666666667,3087.633333333333,3079.1,3083.1333333333337,3104.5,3096.9,3089.8,8.18728302821187E-17,117.0,U,U,1.0
