Date,Open,High,Low,Close,change(att1)-1,change(att1)-2,change(att1)-3,moving_average(att1)-1,moving_average(att1)-2,moving_average(att1)-3,moving_average(att1)-4,att1-1,att1-2,att1-3,pred,confidence(U),id,UD,confidence(D)
01/02/2010,3713.17,3774.36,3702.01,3762.01,1.02242883076869,-1.4427399322780197,-0.9615198623630665,0.19638831695694908,0.26102714526201365,0.3499177018333278,0.4085856032252318,0.2233432417167607,0.08107670560103117,0.28225042412871604,U,0.5333333333333333,21.0,U,0.4666666666666666
02/02/2010,3766.83,3819.07,3737.72,3812.13,0.4530486706685354,1.0215036799131834,-1.4429018370076327,0.19847519614261383,0.1971592677820089,0.2618934565083944,0.35085608141780955,0.2869007852082972,0.2239855678202862,0.0817976188654518,U,0.5333333333333333,22.0,U,0.4666666666666666
03/02/2010,3819.77,3831.38,3784.32,3793.47,1.0112923055889178,0.45202200359155126,1.02132023597301,0.31494382906563945,0.19924787401507799,0.1979704122459907,0.2627565520737886,0.42816482422363106,0.28758522921843543,0.2248330172979202,D,0.3333333333333333,23.0,D,0.6666666666666666
04/02/2010,3792.42,3806.21,3685.57,3689.25,-0.3813807887101182,1.0103651691743143,0.4518435373190386,0.3659448900691458,0.3158128933755945,0.2000608225422309,0.1987788366958687,0.37557130929892674,0.4289428801840766,0.2884889919308822,D,0.39999999999999997,24.0,D,0.6
05/02/2010,3665.91,3673.71,3563.76,3563.76,-2.113819142130073,-0.38255622831509284,1.0101818225925054,0.29723840611033936,0.36685616154213707,0.3167265265866936,0.2008710348459901,0.08182553623072854,0.37631451292511986,0.4299718056162047,U,0.6666666666666666,25.0,D,0.3333333333333333
08/02/2010,3595.38,3616.67,3545.91,3607.27,-2.544498943173114,-2.1153034625284195,-0.3827273997908665,0.06270529147525124,0.2980928178687868,0.3678138840979738,0.3176365189346636,-0.27187007941241287,0.08237408228587155,0.377296839467598,D,0.4666666666666666,26.0,U,0.5333333333333333
09/02/2010,3598.66,3633.59,3583.54,3612.76,0.8774515211556992,-2.54606005055691,-2.1154594885829607,-0.1131213620861806,0.06336560967540765,0.2989911451140679,0.36876756965323926,-0.1492364334116716,-0.27155591810675245,0.08309614429033714,U,0.5333333333333333,27.0,U,0.4666666666666666
10/02/2010,3638.39,3673.63,3617.72,3635.61,0.10761390781972159,0.8765005219308549,-2.546212311497968,-0.18535004485156273,-0.11260655349086285,0.06406118797507729,0.29988596901847575,-0.13376277869909742,-0.14884100602544706,-0.271147237381074,D,0.39999999999999997,28.0,D,0.6
11/02/2010,3659.95,3675.64,3581.86,3616.75,0.4591231389484035,0.10652565230965046,0.8763183454195738,-0.11750286408685207,-0.18489501085170207,-0.11206297363574313,0.06475508460868379,-0.06935968030523523,-0.13335709733028736,-0.14832366947508116,D,0.39999999999999997,29.0,D,0.6
12/02/2010,3647.27,3661.04,3579.4,3599.07,-0.3854304342300303,0.4580975549036542,0.10635020591659344,-0.10855100224065276,-0.11699168150961409,-0.184413871173938,-0.11151970975900426,-0.12251689849815661,-0.0689113207028952,-0.13282605081721094,D,0.4666666666666666,30.0,D,0.5333333333333333
15/02/2010,3621.41,3641.98,3599.63,3609.22,-0.3615375256625214,-0.3866065958564948,0.45791903552657903,-0.121478321721083,-0.1080324113333725,-0.11645188937083546,-0.18393248645709603,-0.17234826740859324,-0.12210376478134724,-0.06832321177671587,U,0.6,31.0,D,0.39999999999999997
16/02/2010,3641.42,3669.04,3602.31,3669.04,0.2019706484337468,-0.3627094273621956,-0.3867777319292268,-0.14639811434990385,-0.12097042913007687,-0.1074848804982763,-0.11591237917826341,-0.14374032654655036,-0.17196815562477336,-0.12156275419701128,U,0.5333333333333333,32.0,U,0.4666666666666666
17/02/2010,3707.18,3748.66,3700.19,3725.21,1.2077001133048382,0.20089921602438993,-0.3628807723128735,-0.09702123081216217,-0.14591084473672636,-0.12043407369082325,-0.10693770114063926,0.024863320977338524,-0.14334125703536377,-0.17147129661433938,D,0.26666666666666666,33.0,U,0.7333333333333333
18/02/2010,3719.06,3752.05,3711.31,3747.83,1.1337940825663735,1.2068079949324937,0.20072294474046168,0.022091411938855086,-0.09649309816334013,-0.1453960319341627,-0.1198979693194457,0.18317938385625568,0.025374119675823287,-0.14281905082611163,D,0.39999999999999997,34.0,U,0.6
19/02/2010,3711.86,3772.67,3707.19,3769.54,0.4544660466005,1.1328887873018387,1.2066229313031633,0.1529793413166749,0.022718119139526472,-0.09593560008330326,-0.14488127664148406,0.24693422349166755,0.18379509443121217,0.02604571203613964,U,0.6666666666666666,35.0,U,0.3333333333333333
22/02/2010,3780.68,3781.98,3752.88,3756.7,0.4360401594848862,0.45343963223103734,1.132704369778019,0.2478804083570833,0.153714367992785,0.023378587594405066,-0.09537854303521855,0.30812421325668965,0.24759218271618413,0.18460695794006207,D,0.4666666666666666,36.0,D,0.5333333333333333
23/02/2010,3780.34,3791.56,3696.49,3707.06,-0.26353610408056616,0.4350104599176446,0.45326115356746005,0.277616076029744,0.24869397270927443,0.154487986310172,0.024037689840939198,0.2719344634371184,0.3088227214724507,0.24846053426811446,D,0.3333333333333333,37.0,D,0.6666666666666666
24/02/2010,3713.44,3727.81,3683.81,3715.68,-1.0086708797450616,-0.2646905328601851,0.43483214233790696,0.23911740435573908,0.27845424885377384,0.24954963100344588,0.15525922178135393,0.13202331226550693,0.2726089896608215,0.30974528855998124,U,0.6,38.0,U,0.39999999999999997
25/02/2010,3694.56,3724.69,3633.81,3640.77,0.17099086020639634,-1.0099581604788193,-0.2648627345644718,0.1882579867358756,0.23992371667177068,0.2793356130073377,0.25040216933212084,0.1563189231256858,0.13260512306197025,0.2734994919175318,D,0.39999999999999997,39.0,D,0.6
26/02/2010,3680.61,3710.31,3648.34,3708.8,-1.5203435911864185,0.16991390433264186,-1.010123848023436,0.07878653696478531,0.18902220910928308,0.24077179953325994,0.2802136262313605,-0.0548161359852212,0.15691683398223788,0.13337166128426356,U,0.6,40.0,U,0.39999999999999997
01/03/2010,3739.56,3771.81,3724.84,3769.54,1.3739380618973809,-1.5217220993354226,0.1697379038819825,0.08042960021503695,0.07946016358905775,0.1898263250737613,0.2416168304936012,0.13692753069900085,-0.05435813875990459,0.15770489859406936,D,0.26666666666666666,41.0,U,0.7333333333333333
02/03/2010,3770.64,3811.92,3763.16,3811.92,1.226328482696443,1.3730755825071965,-1.5218833137057226,0.13128901783490302,0.0811045865960893,0.080169643787281,0.19062778417435555,0.30812421325668965,0.13751259139158417,-0.053757143967133963,D,0.4666666666666666,42.0,U,0.5333333333333333
03/03/2010,3799.33,3849.73,3787.96,3842.52,0.8545710239681822,1.2254396856229521,1.3728890655830048,0.29290411857088133,0.13200609415857947,0.08181548718794046,0.0808773174125602,0.42757293579200245,0.3088227214724507,0.13828347484796058,U,0.5333333333333333,43.0,U,0.4666666666666666
04/03/2010,3813.4,3850.73,3809.72,3828.41,0.6160469028451394,0.85361594532192,1.22525445913963,0.41917447364195987,0.29375494338471964,0.1327609616474417,0.08252456844478223,0.5138195358292972,0.42835059952360593,0.30974528855998124,D,0.26666666666666666,44.0,U,0.7333333333333333
05/03/2010,3845.99,3910.42,3838.34,3910.42,-0.2892513531320309,0.6150492971331232,0.8534339688378244,0.474764780275481,0.4201297965458037,0.29464952372956854,0.13351361476403045,0.4740502702565441,0.5146543529064594,0.42937900053093087,D,0.26666666666666666,45.0,U,0.7333333333333333
08/03/2010,3924.22,3924.22,3901.97,3903.54,1.6570082837394933,-0.2904103667481106,0.6148694058881827,0.5677772688673245,0.4757661082837118,0.4211335349572757,0.2955406343989924,0.7051967953891775,0.47485873329103206,0.5157591700993839,D,0.39999999999999997,46.0,D,0.6
09/03/2010,3907.73,3919.52,3876.09,3910.01,-0.14285666758707555,1.656196273651452,-0.2905823436430826,0.6253977973330509,0.5688555716128089,0.4768179033462614,0.42213282292126636,0.6858054029624913,0.7061584331252756,0.4759283141317079,U,0.5333333333333333,47.0,U,0.4666666666666666
10/03/2010,3908.39,3950.64,3902.11,3943.55,0.1274571708673092,-0.14398958012629598,1.6560072820546465,0.702451798034519,0.6265237853421618,0.569987774015789,0.4778648161781189,0.7040412036893318,0.6867541905346206,0.7074328143378801,U,0.6666666666666666,48.0,U,0.3333333333333333
11/03/2010,3921.26,3946.15,3909.95,3928.95,0.6755766919879024,0.12637245326253851,-0.14416283684122486,0.733736100035003,0.703641553947791,0.6277057994803,0.5711143717378262,0.7985742417694256,0.7050020756453097,0.6880113905917701,D,0.2,49.0,U,0.7999999999999999
12/03/2010,3933.97,3956.42,3919.07,3927.4,-0.2991729846558293,0.6745896999917873,0.12619683339457724,0.7577304892240264,0.7349517460299525,0.7048901796491692,0.6288817613850657,0.7574239031895387,0.7995977582747512,0.7062754329809176,U,0.7999999999999999,50.0,D,0.2
15/03/2010,3921.0,3925.86,3889.13,3890.91,-0.03493361448131265,-0.30033376722455923,0.6744092883221342,0.7741516788343007,0.758965992356779,0.7362274163525333,0.7061321546203173,0.7530552028608529,0.7584201504515585,0.8009548737432025,U,0.5333333333333333,51.0,D,0.4666666666666666
16/03/2010,3914.39,3951.47,3910.81,3938.95,-0.7424066868106073,-0.036047285147827686,-0.30050565738207907,0.7244442940680623,0.7754007717201582,0.7602624053242364,0.7374961929522261,0.6502075415745485,0.7540485551004671,0.7597408059098872,U,0.6,52.0,U,0.39999999999999997
17/03/2010,3954.3,3967.51,3943.17,3957.89,0.9691759921817954,-0.7436464946314051,-0.03622148535381743,0.7338871863108869,0.7256522504039805,0.7767113804607129,0.7615517381986446,0.7856090666004194,0.6511327393834621,0.7553653398042964,D,0.39999999999999997,53.0,U,0.6
18/03/2010,3936.94,3964.78,3923.26,3938.18,0.3799525690340532,0.968241346743697,-0.7438145099260125,0.762678564759267,0.7351029573409424,0.7269198881557,0.7780147815609102,0.8389917661006276,0.7866239914263473,0.6523583990345945,D,0.4666666666666666,54.0,U,0.5333333333333333
19/03/2010,3953.44,3963.53,3906.11,3925.44,-0.4026414276896705,0.37891286946917674,0.9680583683535217,0.8073151163911088,0.7639181627917476,0.7363787582744316,0.7281807043562114,0.7834388090177816,0.8400420662325975,0.7879696194943491,D,0.4666666666666666,55.0,D,0.5333333333333333
22/03/2010,3908.55,3928.0,3868.02,3928.0,-0.26151128132060086,-0.40382065790746696,0.3787350422215664,0.7945577689710506,0.8085916544827769,0.7652188532664522,0.7376476643115095,0.7475309108323203,0.7844522956712886,0.84143499242332,U,0.6,56.0,U,0.39999999999999997
23/03/2010,3927.62,3962.2,3926.87,3952.55,0.04828660095294972,-0.2626653490894749,-0.4039916435172718,0.7663329640572395,0.7958237494109391,0.8099309323177065,0.7665124252152212,0.7547463126655055,0.7485206022694083,0.7857960008483456,D,0.26666666666666666,57.0,U,0.7333333333333333
24/03/2010,3960.27,3966.96,3907.85,3949.81,0.49354512586769306,0.047187767828051785,-0.2628375684952824,0.779902400210184,0.7675755863763513,0.7971519987872979,0.8112627449239252,0.8239408888392182,0.7557407855589541,0.7498324923417418,D,0.2,58.0,D,0.7999999999999999
25/03/2010,3951.71,4008.7,3950.95,4000.48,-0.05902900532482177,0.4925256790056078,0.04701284008955544,0.8029147286059517,0.7811562522447713,0.7688794360024007,0.7984728820243153,0.8162181540646363,0.8249812151520611,0.7570590686193639,U,0.7333333333333333,59.0,U,0.26666666666666666
26/03/2010,3990.99,4002.92,3979.87,3988.93,1.02242883076869,-0.06014697201920162,0.49234685870267825,0.8713568115819592,0.8041876250501518,0.7824718323630236,0.770176138717921,0.9590323770675689,0.8172533627249683,0.8263608059692182,U,0.5333333333333333,60.0,D,0.4666666666666666
29/03/2010,4002.13,4017.64,3971.12,4000.66,-0.23741589047711018,1.0215036799131834,-0.060320961577093345,0.9057100535613625,0.8726863489292673,0.8055230988423767,0.7837801601736899,0.9264785133280012,0.9601622249442233,0.818626111047075,U,0.5333333333333333,61.0,D,0.4666666666666666
30/03/2010,4018.2,4028.64,3978.87,3987.41,0.23396284804108908,-0.2385656622181194,1.02132023597301,0.953727160616137,0.9070680207659425,0.8740809894629583,0.8068511415847555,0.9595397100089644,0.9275867886183418,0.9616615094795434,U,0.6666666666666666,62.0,D,0.3333333333333333
31/03/2010,3982.15,3998.57,3943.03,3974.01,-0.2718378773963905,0.2328971196015023,-0.23873809227202492,0.9413853004547629,0.9551248655404059,0.9084923589549112,0.8754676673407709,0.9221943684895474,0.9606698940817691,0.9290572297894895,D,0.4666666666666666,63.0,D,0.5333333333333333
01/04/2010,3996.53,4041.58,3989.83,4034.23,-0.27487511153631994,-0.27299378632006377,0.23272056863354476,0.9272965052284653,0.942772791573794,0.956590713508673,0.9099084676581526,0.8844262495189683,0.9232998047901739,0.9621696281240633,D,0.4666666666666666,64.0,U,0.5333333333333333
06/04/2010,4048.9,4065.07,4026.74,4053.94,1.2157994043446623,-0.2760315619761106,-0.27316591544811497,0.9589962944876335,0.9286723368238435,0.9442279702634883,0.9580479590308548,1.0541573035792915,0.885506657883958,0.9247664501246513,D,0.4666666666666666,65.0,U,0.5333333333333333
07/04/2010,4049.25,4052.03,4020.17,4026.97,0.39554370428572855,1.2149087300152976,-0.27620366455188056,1.021819856579161,0.9603983600112309,0.9301153360463376,0.9456746423692778,1.1097102606621374,1.0553501882341356,0.8869398399214734,U,0.6666666666666666,66.0,D,0.3333333333333333
08/04/2010,4007.37,4012.1,3952.14,3978.46,-0.5496435600626172,0.3945067845035881,1.2147235955798839,1.0718294138971696,1.0232739132628548,0.9618687630349255,0.9315499381159699,1.0336948749429913,1.1109399587954443,1.056933755327102,D,0.4666666666666666,67.0,D,0.5333333333333333
09/04/2010,4008.43,4050.54,4008.2,4050.54,-0.9857903825575353,-0.5508489996604965,0.3943288209542673,1.0191664038589245,1.073324857201015,1.0247986259348625,0.9633305226859115,0.8969686472368097,1.0348741996864383,1.1125727469020765,D,0.4666666666666666,68.0,U,0.5333333333333333
12/04/2010,4078.38,4082.11,4032.04,4050.5,1.4559433836756697,-0.9870735838698751,-0.5510187001398882,1.0159558204963663,1.0206182646135658,1.0748928020836745,1.026314207268525,1.1001273051024376,0.8980573671177385,1.0364396366647823,D,0.4666666666666666,69.0,D,0.5333333333333333
13/04/2010,4038.73,4058.1,4020.71,4031.99,-0.004358790805953399,1.4550955252206554,-0.9872394714416773,1.0381749459437362,1.0174050242550008,1.022140683431496,1.0764512271917932,1.1000145644487942,1.101350652864016,0.8995016619665585,U,0.5333333333333333,70.0,D,0.4666666666666666
14/04/2010,4051.65,4074.29,4046.61,4057.7,-0.37834355457017954,-0.005467010210219817,1.4549082913848697,1.088722748119586,1.039642537677676,1.0189246675911297,1.0236539915210836,1.0478438269752535,1.1012378375001168,1.1029749502833592,U,0.5333333333333333,71.0,U,0.4666666666666666
15/04/2010,4069.3,4084.69,4036.9,4065.65,0.5170330698832015,-0.3795184526590368,-0.005641477709174277,1.0954838589654503,1.0902321719112433,1.0411813889805086,1.0204352251362845,1.120307882104628,1.0490325278557822,1.1028620350290215,D,0.39999999999999997,72.0,D,0.6
16/04/2010,4044.89,4086.0,3976.42,3986.63,0.15742454771468625,0.5160178107457576,-0.3796896506870917,1.1097898407133344,1.09699887807811,1.0918147207260886,1.0427109819111042,1.1427150870162788,1.1215446030019642,1.050610501084182,D,0.4666666666666666,73.0,D,0.5333333333333333
19/04/2010,3964.53,3987.05,3949.08,3970.47,-1.60356380662069,0.1563451730689407,0.5158387851051863,1.0669568814998716,1.1113166990876124,1.0985872717311023,1.0933876185518245,0.9199959257434994,1.1439666565769222,1.1231867808098335,U,0.8666666666666666,74.0,U,0.13333333333333333
20/04/2010,3987.75,4030.04,3970.63,4026.65,-0.33076021971117114,-1.6049571523113113,0.15616929121847095,0.984586532465695,1.0684482924215422,1.1129174599609857,1.1001659618798199,0.8744487016715153,0.9210999051941411,1.1456286876094814,D,0.4666666666666666,75.0,U,0.5333333333333333
21/04/2010,4037.39,4037.39,3976.95,3977.67,1.1339965648423738,-0.3319266340475222,-1.6051176391491047,0.9477592527186709,0.9860097758104049,1.0700120251024086,1.1145084062121016,1.032792949713844,0.8755224981788816,0.922564602665064,U,0.6666666666666666,76.0,D,0.3333333333333333
22/04/2010,3969.5,4007.3,3907.43,3924.65,-0.9953070495293425,1.1330913056789136,-0.33209824806131694,0.9392984212690981,0.9491520187562448,0.9875023010566951,1.0715662758548588,0.8947420193273502,1.0339716767752458,0.8769468399125727,U,0.5333333333333333,77.0,D,0.4666666666666666
23/04/2010,3921.87,3968.5,3907.19,3951.3,-1.0771098890316402,-0.9965919475921835,1.1329068863849416,0.8960310890124655,0.940684185340725,0.9506127075936336,0.9889859841647761,0.7453042829228608,0.8958292636807302,1.0355363146300802,U,0.6666666666666666,78.0,U,0.3333333333333333
26/04/2010,3995.26,4017.53,3978.31,3997.39,0.5360664038268068,-1.0784093719285768,-0.9967577519668378,0.824878895962766,0.8973810461555547,0.9421375599672481,0.9520648403391054,0.8204177434128581,0.7462924988324001,0.897271585693386,D,0.39999999999999997,79.0,U,0.6
27/04/2010,3988.87,3995.96,3844.6,3844.6,0.9296919483626112,0.5350545381903653,-1.0785744611617891,0.8435002794656213,0.8261699693855297,0.8987970170832096,0.9435824442191564,0.9503231615736064,0.8214557350302125,0.7476024160685694,D,0.3333333333333333,80.0,D,0.6666666666666666
28/04/2010,3815.39,3848.15,3749.53,3787.0,-3.0972755566416197,0.9287502632149863,0.534875346155498,0.7679099270617934,0.8448067634652241,0.8275244307385506,0.9002048337039703,0.5196820498187601,0.9514472380830132,0.8228322042711604,D,0.4666666666666666,81.0,D,0.5333333333333333
29/04/2010,3796.44,3857.64,3775.34,3840.62,-1.1698467714377099,-3.098935219958785,0.9285676300044675,0.61276320751215,0.7691538544348261,0.8461773226126947,0.8288712904407831,0.3573355085720875,0.5205207518292153,0.9529388060819443,U,0.6,82.0,U,0.39999999999999997
30/04/2010,3829.64,3857.08,3783.95,3816.99,1.0821611021874438,-1.1711627886267648,-3.0990826483846536,0.46472698582135696,0.613878739460505,0.7704590673122311,0.8475401354726362,0.5084643547812295,0.35806662781443205,0.5216307633249517,U,0.5333333333333333,83.0,D,0.4666666666666666
03/05/2010,3796.79,3847.21,3771.96,3828.46,-0.48201447988002094,1.081246601148913,-1.1713270671303224,0.43865516033891233,0.4657200068097197,0.6150498312614354,0.771757121030458,0.44186281364131813,0.5092956231212493,0.35903279707845176,U,0.5333333333333333,84.0,U,0.4666666666666666
04/05/2010,3827.05,3836.17,3678.89,3689.29,0.22869830886520337,-0.4832078617190192,1.0810626350138748,0.47780539157767105,0.43962660495676165,0.46676312441004825,0.6162149689648753,0.47419119607359905,0.44264994689782305,0.5103956955183359,U,0.6,85.0,D,0.39999999999999997
05/05/2010,3688.15,3705.08,3613.57,3636.03,-2.8214946967353582,0.22763164179767975,-0.48337815342920704,0.3349061032669737,0.4788092359174141,0.4406471840122243,0.46780143774563554,0.08193827688437197,0.47499975249590654,0.4436910090182522,U,0.7999999999999999,86.0,D,0.2
06/05/2010,3583.75,3667.89,3541.82,3556.11,-1.0819694636555348,-2.8231051903890623,0.22745513685367638,0.1640275252407824,0.33579168784033525,0.4798636595244935,0.4416631613090516,-0.06817590344197805,0.0824868976497706,0.4760694581996307,U,0.5333333333333333,87.0,D,0.4666666666666666
07/05/2010,3454.6,3538.86,3349.96,3392.59,-1.621787211460313,-1.0832698129782592,-2.8232550297620698,-0.09314964499260288,0.16477169510903328,0.3367225780176953,0.48091317728372535,-0.2934317294217369,-0.06772675938195387,0.08320905954467489,D,0.4666666666666666,88.0,D,0.5333333333333333
10/05/2010,3605.84,3720.29,3461.96,3720.29,-3.314539038785101,-1.6231838062476385,-1.0834348597278214,-0.3733202578372715,-0.09261830831918451,0.1655548643490907,0.3376496722801668,-0.7543155215164582,-0.29313185645246614,-0.06713760160616827,D,0.4666666666666666,89.0,U,0.5333333333333333
11/05/2010,3655.24,3700.29,3623.22,3693.2,6.631795322680008,-3.3162374385551985,-1.6233441337717445,-0.2937544477992126,-0.3730207831389103,-0.09205746333462209,0.1663355649290554,0.16931228345810218,-0.7543210640722126,-0.29274227977318756,D,0.39999999999999997,90.0,U,0.6
12/05/2010,3665.77,3763.07,3639.34,3733.87,-0.5520733473745645,6.631870279891214,-3.3163829676078804,-0.16430183804230244,-0.2933891264880495,-0.3727021397574518,-0.09149708945354512,0.09295867577802591,0.16991880467161588,-0.7543398395063078,U,0.6,91.0,U,0.39999999999999997
13/05/2010,3774.1,3774.1,3702.74,3731.54,0.8199465547729016,-0.5532792201853377,6.631637797427852,0.15796518842088803,-0.16382938508920952,-0.29300170013700044,-0.372381791327302,0.20758773537007796,0.09351459947091262,0.17071838165650663,D,0.3333333333333333,92.0,D,0.6666666666666666
14/05/2010,3706.77,3711.12,3543.74,3560.36,-0.05072723200898819,0.8189853028429009,-0.5534488994229043,0.16858844219406807,0.15870434125550267,-0.16333004967928103,-0.29261318674394154,0.20102059229534297,0.20821962071537886,0.09424652565619906,D,0.4666666666666666,93.0,D,0.5333333333333333
17/05/2010,3526.87,3594.94,3515.4,3543.55,-3.469640462197872,-0.05184371855931377,0.8188036290548117,0.043149061640357526,0.16933638655958733,0.15948226973286403,-0.1628306327167324,-0.2814530349721126,0.20164812576825328,0.2090531105042056,U,0.7333333333333333,94.0,U,0.26666666666666666
18/05/2010,3601.38,3640.06,3576.27,3617.32,-0.34392156765089,-3.471366515391032,-0.05201778069344095,-0.13656806352511924,0.04379319560895535,0.17012349861643947,0.16025777663775306,-0.32883229466580294,-0.28114522403818093,0.2024757969390262,D,0.39999999999999997,95.0,U,0.6
19/05/2010,3557.35,3576.14,3485.89,3511.67,1.490162888318959,-0.3450903285570832,-3.4715106885072173,-0.24442477872268698,-0.1360726588153447,0.04447186795918014,0.17090810658746577,-0.12091034418373596,-0.3285558807168007,-0.2807450339997913,D,0.39999999999999997,96.0,D,0.6
20/05/2010,3522.46,3555.64,3362.17,3432.52,-2.1427741075974764,1.4893211309455343,-0.3452618275109925,-0.290402221053009,-0.24401863344935001,-0.13554934814055888,0.0451490105412575,-0.4186865956196909,-0.12049614584578382,-0.3281976696352715,D,0.39999999999999997,97.0,D,0.6
21/05/2010,3433.19,3458.67,3341.76,3430.74,-1.6061960762086374,-2.1442635904494756,1.4891335979540463,-0.3952466536251145,-0.29003412552542707,-0.24358856263673656,-0.13502617132801456,-0.641772164016812,-0.4184697257444277,-0.1199537118226965,D,0.3333333333333333,98.0,D,0.6666666666666666
24/05/2010,3460.49,3477.86,3399.58,3430.93,-0.03959070682922536,-1.6075898912132272,-2.144419363372269,-0.571432137091776,-0.39496532464654033,-0.2896438012448498,-0.2431577879374544,-0.6467891231039493,-0.6417031270598813,-0.4181911273425362,D,0.4666666666666666,99.0,D,0.5333333333333333
25/05/2010,3326.54,3348.64,3287.57,3331.29,2.9830154195010063E-4,-0.04070520782045377,-1.6077503550390435,-0.6476740490603577,-0.5712966146764178,-0.3946656361731509,-0.28925241595980977,-0.6462536049991424,-0.6467234107533942,-0.641622186863552,U,0.7333333333333333,100.0,U,0.26666666666666666
26/05/2010,3393.44,3449.57,3374.78,3408.59,-2.0210822597240035,-8.090875376029513E-4,-0.04087936731294557,-0.7432644472344938,-0.647601622485465,-0.5711492348484855,-0.3943640723435084,-0.9270905732251575,-0.6461875377748731,-0.6466469156815868,D,0.39999999999999997,101.0,U,0.6
