"","Date","Open","High","Low","Close","Volume","Adj.Close","prevHigh","prevLow","Long","Short"
"1017","13/01/2004",4449.6,4477.9,4436.6,4440.1,1921308400,4440.1,4466.3,4443.4,-26.1999999999998,3.29999999999927
"1018","14/01/2004",4440.1,4464.5,4431.1,4461.4,2142098400,4461.4,4477.9,4436.6,NA,-24.7999999999993
"1019","15/01/2004",4461.4,4474,4443.3,4456.1,2145902200,4456.1,4464.5,4431.1,-8.39999999999964,NA
"1020","16/01/2004",4456.1,4491.7,4456.1,4487.9,2145911600,4487.9,4474,4443.3,13.8999999999996,NA
"1021","19/01/2004",4487.9,4526.3,4487.7,4518.1,1412471000,4518.1,4491.7,4456.1,26.4000000000005,NA
"1022","20/01/2004",4518.1,4527.5,4498.5,4499.3,1823723400,4499.3,4526.3,4487.7,-27,NA
"1023","21/01/2004",4499.3,4511.2,4486.9,4511.2,1993172400,4511.2,4527.5,4498.5,NA,-12.6999999999998
"1024","22/01/2004",4511.2,4531.4,4476.8,4476.8,1931583400,4476.8,4511.2,4486.9,-34.3999999999996,10.0999999999995
"1025","23/01/2004",4476.8,4483,4438.6,4460.8,2118088600,4460.8,4531.4,4476.8,NA,16
"1026","26/01/2004",4460.8,4482.5,4432.9,4445.5,1708534600,4445.5,4483,4438.6,NA,-6.89999999999964
"1027","27/01/2004",4445.5,4479.5,4444.8,4447,2131948400,4447,4482.5,4432.9,NA,NA
"1028","28/01/2004",4447,4474.2,4426.8,4468.1,2133549400,4468.1,4479.5,4444.8,NA,-23.3000000000002
"1029","29/01/2004",4468.1,4468.1,4410.2,4411.5,1879774000,4411.5,4474.2,4426.8,NA,15.3000000000002
"1030","30/01/2004",4411.5,4436.2,4390.7,4390.7,2147266000,4390.7,4468.1,4410.2,NA,19.5
"1031","02/02/2004",4390.7,4411.6,4366.9,4381.4,2081688400,4381.4,4436.2,4390.7,NA,9.30000000000018
"1032","03/02/2004",4381.4,4392.1,4357.4,4390.6,1961984400,4390.6,4411.6,4366.9,NA,-23.7000000000007
"1033","04/02/2004",4390.6,4409.3,4369.1,4398.5,1798125000,4398.5,4392.1,4357.4,6.39999999999964,NA
"1034","05/02/2004",4398.5,4404,4378.4,4384.4,2028225800,4384.4,4409.3,4369.1,NA,NA
"1035","06/02/2004",4384.4,4407.5,4384.1,4402.7,1960593200,4402.7,4404,4378.4,-1.30000000000018,NA
"1036","09/02/2004",4402.7,4436.8,4402.7,4434.4,1955365800,4434.4,4407.5,4384.1,26.8999999999996,NA
"1037","10/02/2004",4434.4,4434.4,4400.8,4404.9,2001321800,4404.9,4436.8,4402.7,NA,-2.19999999999982
"1038","11/02/2004",4404.9,4416,4377.3,4396,2115607400,4396,4434.4,4400.8,NA,4.80000000000018
"1039","12/02/2004",4396,4416.4,4370.2,4377.7,2142919600,4377.7,4416,4377.3,-38.3000000000002,-0.399999999999636
"1040","13/02/2004",4377.7,4423.9,4377.7,4412,2140553800,4412,4416.4,4370.2,-4.39999999999964,NA
"1041","16/02/2004",4412,4412.9,4389.9,4408.1,1449314800,4408.1,4423.9,4377.7,NA,NA
"1042","17/02/2004",4408.1,4465,4397.3,4461.5,2145028400,4461.5,4412.9,4389.9,48.6000000000004,NA
"1043","18/02/2004",4461.5,4468.9,4442.9,4442.9,2145857000,4442.9,4465,4397.3,-22.1000000000004,NA
"1044","19/02/2004",4442.9,4517.3,4442.9,4515.6,2139312200,4515.6,4468.9,4442.9,46.7000000000007,NA
"1045","20/02/2004",4515.6,4549.6,4499.2,4515,2105202600,4515,4517.3,4442.9,-2.30000000000018,NA
"1046","23/02/2004",4515,4556.4,4515,4524.3,2124223200,4524.3,4549.6,4499.2,-25.3000000000002,NA
"1047","24/02/2004",4524.3,4537.5,4476.7,4496.8,2116723000,4496.8,4556.4,4515,NA,18.1999999999998
"1048","25/02/2004",4496.8,4513.9,4478.7,4507.5,1822263600,4507.5,4537.5,4476.7,NA,NA
"1049","26/02/2004",4507.5,4526.9,4500.5,4515.9,1958756000,4515.9,4513.9,4478.7,2,NA
"1050","27/02/2004",4515.9,4556.9,4492.2,4492.2,2056772600,4492.2,4526.9,4500.5,-34.6999999999998,8.30000000000018
"1051","01/03/2004",4492.2,4540.7,4492.2,4537,1736490400,4537,4556.9,4492.2,NA,NA
"1052","02/03/2004",4537,4559.2,4522.7,4540.1,1889718600,4540.1,4540.7,4492.2,-0.599999999999454,NA
"1053","03/03/2004",4540.1,4540.1,4508.1,4525.1,2087065800,4525.1,4559.2,4522.7,NA,-2.40000000000055
"1054","04/03/2004",4525.1,4562.8,4524.7,4559.1,1964552400,4559.1,4540.1,4508.1,19,NA
"1055","05/03/2004",4559.1,4566.2,4521.5,4547.1,2096434800,4547.1,4562.8,4524.7,-15.6999999999998,-22.4000000000005
"1056","08/03/2004",4547.1,4562,4543.5,4553.8,1561223400,4553.8,4566.2,4521.5,NA,NA
"1057","09/03/2004",4553.8,4553.8,4529.2,4542,1749804000,4542,4562,4543.5,NA,1.5
"1058","10/03/2004",4542,4549.8,4520.6,4545.3,1941567800,4545.3,4553.8,4529.2,NA,-16.1000000000004
"1059","11/03/2004",4545.3,4545.3,4429.2,4445.2,2147443800,4445.2,4549.8,4520.6,NA,75.4000000000005
"1060","12/03/2004",4445.2,4468.4,4374.5,4467.4,2105076000,4467.4,4545.3,4429.2,NA,-38.1999999999998
"1061","15/03/2004",4467.4,4471.2,4412.9,4412.9,1680363000,4412.9,4468.4,4374.5,-50,NA
"1062","16/03/2004",4412.9,4438.7,4394.6,4428.9,1861032000,4428.9,4471.2,4412.9,NA,-16
"1063","17/03/2004",4428.9,4463,4412.8,4456.8,1752881600,4456.8,4438.7,4394.6,18.1000000000004,NA
"1064","18/03/2004",4456.8,4460,4397.9,4397.9,1923241800,4397.9,4463,4412.8,NA,14.9000000000005
"1065","19/03/2004",4397.9,4428.2,4397.9,4417.7,1951849000,4417.7,4460,4397.9,NA,NA
"1066","22/03/2004",4417.7,4417.7,4319.5,4333.8,2030007800,4333.8,4428.2,4397.9,NA,64.0999999999995
"1067","23/03/2004",4333.8,4360.6,4318.5,4318.5,1760666000,4318.5,4417.7,4319.5,NA,1
"1068","24/03/2004",4318.5,4341.4,4291.3,4309.4,2143942000,4309.4,4360.6,4318.5,NA,9.10000000000036
"1069","25/03/2004",4309.4,4373.6,4309.4,4373.6,1818986400,4373.6,4341.4,4291.3,32.2000000000007,NA
"1070","26/03/2004",4373.6,4386.9,4345,4357.5,1910383200,4357.5,4373.6,4309.4,-16.1000000000004,NA
"1071","29/03/2004",4357.5,4417.2,4357.5,4406.7,1302568200,4406.7,4386.9,4345,19.8000000000002,NA
"1072","30/03/2004",4406.7,4415.9,4393.5,4412.8,1493217600,4412.8,4417.2,4357.5,NA,NA
"1073","31/03/2004",4412.8,4427.2,4382.8,4385.7,1715500400,4385.7,4415.9,4393.5,-30.1999999999998,7.80000000000018
"1074","01/04/2004",4385.7,4419.4,4385.1,4410.7,1630528600,4410.7,4427.2,4382.8,NA,NA
"1075","02/04/2004",4410.7,4471.3,4408,4465.6,1703523800,4465.6,4419.4,4385.1,46.2000000000007,NA
"1076","05/04/2004",4465.6,4483.1,4451.4,4480.7,1556481600,4480.7,4471.3,4408,9.39999999999964,NA
"1077","06/04/2004",4480.7,4495.2,4462,4472.8,1664601800,4472.8,4483.1,4451.4,-10.3000000000002,NA
"1078","07/04/2004",4472.8,4499.8,4468.7,4468.7,1440685400,4468.7,4495.2,4462,-26.5,NA
"1079","08/04/2004",4468.7,4504.7,4468.7,4489.7,1474149600,4489.7,4499.8,4468.7,-10.1000000000004,NA
"1080","13/04/2004",4489.7,4525,4489.7,4515.8,1676372000,4515.8,4504.7,4468.7,11.1000000000004,NA
"1081","14/04/2004",4515.8,4515.8,4456.2,4485.4,1664489400,4485.4,4525,4489.7,NA,4.30000000000018
"1082","15/04/2004",4485.4,4512.1,4478.3,4505.5,1726903600,4505.5,4515.8,4456.2,NA,NA
"1083","16/04/2004",4505.5,4540.2,4505.1,4537.3,1993155200,4537.3,4512.1,4478.3,25.1999999999998,NA
"1084","19/04/2004",4537.3,4548.2,4519.8,4546.2,1533641400,4546.2,4540.2,4505.1,6,NA
"1085","20/04/2004",4546.2,4581.7,4546.2,4569,1503580000,4569,4548.2,4519.8,20.8000000000002,NA
"1086","21/04/2004",4569,4569,4527.2,4539.9,1867834800,4539.9,4581.7,4546.2,NA,6.30000000000018
"1087","22/04/2004",4539.9,4575.6,4524.5,4571.8,1868188000,4571.8,4569,4527.2,2.80000000000018,-44.6000000000004
"1088","23/04/2004",4571.8,4601.6,4565.3,4570,1581256600,4570,4575.6,4524.5,-5.60000000000036,NA
"1089","26/04/2004",4570,4586.9,4566.3,4571.8,1276895600,4571.8,4601.6,4565.3,NA,NA
"1090","27/04/2004",4571.8,4582.3,4550.2,4575.7,1472047800,4575.7,4586.9,4566.3,NA,-9.39999999999964
"1091","28/04/2004",4575.7,4584.5,4524.5,4524.5,1765043400,4524.5,4582.3,4550.2,-50,25.6999999999998
"1092","29/04/2004",4524.5,4540.8,4494.6,4519.5,1752369800,4519.5,4584.5,4524.5,NA,5
"1093","30/04/2004",4519.5,4529,4489.7,4489.7,1612271000,4489.7,4540.8,4494.6,NA,4.90000000000055
"1094","04/05/2004",4489.7,4553.8,4489.7,4547.2,1717332800,4547.2,4529,4489.7,18.1999999999998,NA
"1095","05/05/2004",4547.2,4573.7,4528.6,4569.5,2142357600,4569.5,4553.8,4489.7,15.6999999999998,NA
"1096","06/05/2004",4569.5,4571.1,4511.7,4516.2,1917612000,4516.2,4573.7,4528.6,NA,12.4000000000005
"1097","07/05/2004",4516.2,4531.2,4463.2,4498.4,2126922200,4498.4,4571.1,4511.7,NA,13.3000000000002
"1098","10/05/2004",4498.4,4498.4,4395.2,4395.2,1956649400,4395.2,4531.2,4463.2,NA,68
"1099","11/05/2004",4395.2,4454.7,4395.2,4454.7,1610077000,4454.7,4498.4,4395.2,NA,NA
"1100","12/05/2004",4454.7,4457.7,4410,4412.9,1666933000,4412.9,4454.7,4395.2,-41.8000000000002,NA
"1101","13/05/2004",4412.9,4454.1,4412.9,4453.8,1596894800,4453.8,4457.7,4410,NA,NA
"1102","14/05/2004",4453.8,4453.8,4412.3,4441.8,1431941200,4441.8,4454.1,4412.9,NA,-28.9000000000005
"1103","17/05/2004",4441.8,4441.8,4363,4403,1260561600,4403,4453.8,4412.3,NA,9.30000000000018
"1104","18/05/2004",4403,4422.1,4403,4414.4,1467619000,4414.4,4441.8,4363,NA,NA
"1105","19/05/2004",4414.4,4471.8,4414.4,4471.8,1838003400,4471.8,4422.1,4403,49.6999999999998,NA
"1106","20/05/2004",4471.8,4471.8,4418.8,4428.7,1492080200,4428.7,4471.8,4414.4,NA,NA
"1107","21/05/2004",4428.7,4453.5,4414.4,4431.4,1849385600,4431.4,4471.8,4418.8,NA,-12.5999999999995
"1108","24/05/2004",4431.4,4466.5,4422.8,4428.9,1187636600,4428.9,4453.5,4414.4,-24.6000000000004,NA
"1109","25/05/2004",4428.9,4428.9,4396.6,4418,2144040400,4418,4466.5,4422.8,NA,4.80000000000018
"1110","26/05/2004",4418,4460.6,4415.3,4438.3,1702956600,4438.3,4428.9,4396.6,9.40000000000055,NA
"1111","27/05/2004",4438.3,4470.3,4429,4453.6,1823057200,4453.6,4460.6,4415.3,-7,NA
"1112","28/05/2004",4453.6,4471.3,4423.1,4430.7,1807368000,4430.7,4470.3,4429,-39.6000000000004,-1.69999999999982
"1113","01/06/2004",4430.7,4448.4,4411.4,4422.7,1343639400,4422.7,4471.3,4423.1,NA,0.400000000000546
"1114","02/06/2004",4422.7,4462.1,4422.7,4422.8,1672706000,4422.8,4448.4,4411.4,-25.5999999999995,NA
"1115","03/06/2004",4422.8,4435.4,4400.7,4435.4,1712869000,4435.4,4462.1,4422.7,NA,-12.6999999999998
"1116","04/06/2004",4435.4,4457,4428.3,4454.4,1542900800,4454.4,4435.4,4400.7,19,NA
"1117","07/06/2004",4454.4,4496.3,4454.4,4491.6,1202833000,4491.6,4457,4428.3,34.6000000000004,NA
"1118","08/06/2004",4491.6,4515.2,4486.9,4504.8,1330568000,4504.8,4496.3,4454.4,8.5,NA
"1119","09/06/2004",4504.8,4513.7,4481.2,4489.5,1498976600,4489.5,4515.2,4486.9,NA,-2.60000000000036
"1120","10/06/2004",4489.5,4494.4,4475.8,4486.1,1693166400,4486.1,4513.7,4481.2,NA,-4.90000000000055
"1121","11/06/2004",4486.1,4492.3,4463,4484,828561600,4484,4494.4,4475.8,NA,-8.19999999999982
"1122","14/06/2004",4484,4484.1,4430.3,4433.2,1022294200,4433.2,4492.3,4463,NA,29.8000000000002
"1123","15/06/2004",4433.2,4462.3,4433.2,4458.6,1241182400,4458.6,4484.1,4430.3,NA,NA
"1124","16/06/2004",4458.6,4508.3,4454.8,4491.1,1782402400,4491.1,4462.3,4433.2,28.8000000000002,NA
"1125","17/06/2004",4491.1,4504.7,4482,4493.3,1536239000,4493.3,4508.3,4454.8,NA,NA
"1126","18/06/2004",4493.3,4510.5,4474.4,4505.8,1630059000,4505.8,4504.7,4482,1.10000000000036,-23.8000000000002
"1127","21/06/2004",4505.8,4511.1,4485.1,4502.2,1378675800,4502.2,4510.5,4474.4,-8.30000000000018,NA
"1128","22/06/2004",4502.2,4502.2,4459.8,4468.5,1703366200,4468.5,4511.1,4485.1,NA,16.6000000000004
"1129","23/06/2004",4468.5,4498.1,4468.5,4486.7,1657255000,4486.7,4502.2,4459.8,NA,NA
"1130","24/06/2004",4486.7,4516.7,4486.7,4503.2,1994237400,4503.2,4498.1,4468.5,5.09999999999945,NA
"1131","25/06/2004",4503.2,4503.9,4485.2,4494.1,1810601000,4494.1,4516.7,4486.7,NA,-7.40000000000055
"1132","28/06/2004",4494.1,4535.1,4478.5,4518.7,1565679200,4518.7,4503.9,4485.2,14.8000000000002,-33.5
"1133","29/06/2004",4518.7,4518.7,4492.1,4512.4,1564952000,4512.4,4535.1,4478.5,NA,NA
"1134","30/06/2004",4512.4,4512.8,4464.1,4464.1,1924184400,4464.1,4518.7,4492.1,NA,28
"1135","01/07/2004",4464.1,4487.9,4424.7,4424.7,2145614200,4424.7,4512.8,4464.1,NA,39.4000000000005
"1136","02/07/2004",4424.7,4430.9,4398.3,4407.4,1994022000,4407.4,4487.9,4424.7,NA,17.3000000000002
"1137","05/07/2004",4407.4,4423.3,4403.3,4403.3,921459200,4403.3,4430.9,4398.3,NA,NA
"1138","06/07/2004",4403.3,4414.3,4365.3,4370.7,1668042000,4370.7,4423.3,4403.3,NA,32.6000000000004
"1139","07/07/2004",4370.7,4392.9,4354.7,4358.4,1771254600,4358.4,4414.3,4365.3,NA,6.90000000000055
"1140","08/07/2004",4358.4,4383.4,4324.1,4381.1,1802313200,4381.1,4392.9,4354.7,NA,-26.4000000000005
"1141","09/07/2004",4381.1,4393.2,4356.8,4393.2,1569715800,4393.2,4383.4,4324.1,9.80000000000018,NA
"1142","12/07/2004",4393.2,4395.6,4354.3,4360,1229330600,4360,4393.2,4356.8,-33.1999999999998,-3.19999999999982
"1143","13/07/2004",4360,4379.9,4352.6,4357.7,1300307000,4357.7,4395.6,4354.3,NA,-3.39999999999964
"1144","14/07/2004",4357.7,4373.2,4324.5,4372.6,1710933800,4372.6,4379.9,4352.6,NA,-20
"1145","15/07/2004",4372.6,4372.6,4340.7,4340.7,1716080600,4340.7,4373.2,4324.5,NA,NA
"1146","16/07/2004",4340.7,4357.4,4328.3,4339.2,1565746600,4339.2,4372.6,4340.7,NA,1.5
"1147","19/07/2004",4339.2,4349.3,4321.1,4321.1,1064002800,4321.1,4357.4,4328.3,NA,7.19999999999982
"1148","20/07/2004",4321.1,4348.8,4297.5,4339.4,1467619000,4339.4,4349.3,4321.1,NA,-18.2999999999993
"1149","21/07/2004",4339.4,4391.5,4339.4,4377.3,2035527600,4377.3,4348.8,4297.5,28.5,NA
"1150","22/07/2004",4377.3,4377.3,4306.3,4306.3,1425163600,4306.3,4391.5,4339.4,NA,33.0999999999995
"1151","23/07/2004",4306.3,4349.6,4306.3,4326.3,1304391200,4326.3,4377.3,4306.3,NA,NA
"1152","26/07/2004",4326.3,4333.5,4283.2,4287,1238917800,4287,4349.6,4306.3,NA,19.3000000000002
"1153","27/07/2004",4287,4324.9,4287,4324.9,1340034000,4324.9,4333.5,4283.2,NA,NA
"1154","28/07/2004",4324.9,4370.9,4324.9,4356.2,1770273600,4356.2,4324.9,4287,31.3000000000002,NA
"1155","29/07/2004",4356.2,4420,4356.2,4418.7,1892270800,4418.7,4370.9,4324.9,47.8000000000002,NA
"1156","30/07/2004",4418.7,4425.3,4398,4413.1,1626416600,4413.1,4420,4356.2,-6.89999999999964,NA
"1157","02/08/2004",4413.1,4419.8,4390.9,4415.7,1514345400,4415.7,4425.3,4398,NA,-17.6999999999998
"1158","03/08/2004",4415.7,4429.7,4408.1,4429.7,1598217800,4429.7,4419.8,4390.9,9.89999999999964,NA
"1159","04/08/2004",4429.7,4429.7,4376.8,4408.1,1711210200,4408.1,4429.7,4408.1,NA,0
"1160","05/08/2004",4408.1,4432.5,4408.1,4413.4,1628680000,4413.4,4429.7,4376.8,-16.3000000000002,NA
"1161","06/08/2004",4413.4,4413.4,4337.9,4337.9,2016713000,4337.9,4432.5,4408.1,NA,70.2000000000007
"1162","09/08/2004",4337.9,4349.2,4293.5,4314.4,1497376200,4314.4,4413.4,4337.9,NA,23.5
"1163","10/08/2004",4314.4,4350.9,4313.1,4350.9,1300676600,4350.9,4349.2,4293.5,1.69999999999982,NA
"1164","11/08/2004",4350.9,4356.9,4289.6,4312.2,1198478000,4312.2,4350.9,4313.1,-38.6999999999998,0.900000000000546
"1165","12/08/2004",4312.2,4342.9,4312.2,4328.1,1357345800,4328.1,4356.9,4289.6,NA,NA
"1166","13/08/2004",4328.1,4334.4,4297,4301.5,1171800000,4301.5,4342.9,4312.2,NA,10.6999999999998
"1167","16/08/2004",4301.5,4353.4,4283,4350.2,1132852800,4350.2,4334.4,4297,15.8000000000002,-50
"1168","17/08/2004",4350.2,4373.7,4338.6,4358.7,1431195200,4358.7,4353.4,4283,5.30000000000018,NA
"1169","18/08/2004",4358.7,4360.3,4331.6,4355.2,1216893000,4355.2,4373.7,4338.6,NA,-16.5999999999995
"1170","19/08/2004",4355.2,4381.4,4353.2,4362.6,1228037800,4362.6,4360.3,4331.6,2.30000000000018,NA
"1171","20/08/2004",4362.6,4373.2,4349.5,4369.2,928080600,4369.2,4381.4,4353.2,NA,-16
"1172","23/08/2004",4369.2,4423.7,4369.2,4405.3,1270311600,4405.3,4373.2,4349.5,32.1000000000004,NA
"1173","24/08/2004",4405.3,4421.2,4402.4,4407.5,1218989800,4407.5,4423.7,4369.2,NA,NA
"1174","25/08/2004",4407.5,4419.3,4399.8,4411.6,1305105200,4411.6,4421.2,4402.4,NA,-9.20000000000073
"1175","26/08/2004",4411.6,4453.9,4411.6,4453.9,1278084800,4453.9,4419.3,4399.8,34.5999999999995,NA
"1176","27/08/2004",4453.9,4490.1,4453.6,4490.1,1196499400,4490.1,4453.9,4411.6,36.2000000000007,NA
"1177","31/08/2004",4490.1,4490.1,4458.8,4459.3,1476492800,4459.3,4490.1,4453.6,NA,NA
"1178","01/09/2004",4459.3,4502.4,4459.3,4502,1488276000,4502,4490.1,4458.8,11.8999999999996,NA
"1179","02/09/2004",4502,4531.9,4487.5,4518.6,1553026000,4518.6,4502.4,4459.3,16.2000000000007,NA
"1180","03/09/2004",4518.6,4553.4,4508.3,4550.8,1441421000,4550.8,4531.9,4487.5,18.9000000000005,NA
"1181","06/09/2004",4550.8,4569.5,4547.1,4563.8,859906000,4563.8,4553.4,4508.3,10.4000000000005,NA
"1182","07/09/2004",4563.8,4572.3,4547.3,4565.6,1356678200,4565.6,4569.5,4547.1,-3.89999999999964,NA
"1183","08/09/2004",4565.6,4574,4553.6,4558.4,1435615200,4558.4,4572.3,4547.3,-13.9000000000005,NA
"1184","09/09/2004",4558.4,4558.4,4529.6,4538,2102844600,4538,4574,4553.6,NA,15.6000000000004
"1185","10/09/2004",4538,4565.1,4538,4545,1651858600,4545,4558.4,4529.6,-13.3999999999996,NA
"1186","13/09/2004",4545,4568,4543.3,4558.5,1404130600,4558.5,4565.1,4538,-6.60000000000036,NA
"1187","14/09/2004",4558.1,4561.6,4539,4545.6,1671890400,4545.6,4568,4543.3,NA,-2.30000000000018
"1188","15/09/2004",4545.6,4575.2,4541.9,4548.4,1923330800,4548.4,4561.6,4539,-13.2000000000007,NA
"1189","16/09/2004",4548.4,4564,4545.1,4556.5,1651856400,4556.5,4575.2,4541.9,NA,NA
"1190","17/09/2004",4556.5,4602.1,4544.4,4591,1847019400,4591,4564,4545.1,27,-45.8999999999996
"1191","20/09/2004",4591,4591,4562,4579.5,1498590600,4579.5,4602.1,4544.4,NA,NA
"1192","21/09/2004",4579.5,4615.9,4578.7,4608.4,1909220400,4608.4,4591,4562,17.3999999999996,NA
"1193","22/09/2004",4608.4,4630.7,4592.3,4592.3,1883187000,4592.3,4615.9,4578.7,-23.5999999999995,NA
"1194","23/09/2004",4592.3,4598.6,4560.7,4568.3,1604367200,4568.3,4630.7,4592.3,NA,24
"1195","24/09/2004",4568.3,4581.9,4557.2,4578.1,1478592200,4578.1,4598.6,4560.7,NA,-17.4000000000005
"1196","27/09/2004",4578.1,4578.1,4532,4541.2,1310686800,4541.2,4581.9,4557.2,NA,16
"1197","28/09/2004",4541.2,4576.2,4528.1,4567.3,1742991800,4567.3,4578.1,4532,NA,-35.3000000000002
"1198","29/09/2004",4567.3,4600.9,4567.3,4588.1,1593832000,4588.1,4576.2,4528.1,11.9000000000005,NA
"1199","30/09/2004",4588.1,4607.8,4569.1,4570.8,2146245400,4570.8,4600.9,4567.3,-30.0999999999995,NA
"1200","01/10/2004",4570.8,4663.9,4570.8,4659.6,1672040600,4659.6,4607.8,4569.1,51.8000000000002,NA
"1201","04/10/2004",4659.6,4701.5,4659.6,4681.8,1513476200,4681.8,4663.9,4570.8,17.9000000000005,NA
"1202","05/10/2004",4681.8,4714.9,4674.6,4707.1,1486362600,4707.1,4701.5,4659.6,5.60000000000036,NA
"1203","06/10/2004",4707.1,4713.4,4689.2,4706.3,1589562200,4706.3,4714.9,4674.6,NA,NA
"1204","07/10/2004",4706.3,4732.9,4686,4698.7,1637227600,4698.7,4713.4,4689.2,-14.6999999999998,-9.5
"1205","08/10/2004",4698.7,4724.4,4679.7,4698.9,1315451800,4698.9,4732.9,4686,NA,-12.8999999999996
"1206","11/10/2004",4698.9,4706.9,4684.1,4685.5,1277699800,4685.5,4724.4,4679.7,NA,NA
"1207","12/10/2004",4685.5,4689.4,4634.4,4647.9,966968800,4647.9,4706.9,4684.1,NA,36.2000000000007
"1208","13/10/2004",4647.9,4675.8,4633.4,4634.8,1460645600,4634.8,4689.4,4634.4,NA,-0.400000000000546
"1209","14/10/2004",4634.8,4642.5,4617,4629.4,1569942200,4629.4,4675.8,4633.4,NA,4
"1210","15/10/2004",4629.4,4629.9,4605.8,4622.7,1593281200,4622.7,4642.5,4617,NA,-5.69999999999982
"1211","18/10/2004",4622.7,4638.6,4610.9,4626.6,1035468400,4626.6,4629.9,4605.8,-3.29999999999927,NA
"1212","19/10/2004",4626.6,4675.8,4626.6,4655.2,1758184400,4655.2,4638.6,4610.9,16.5999999999995,NA
"1213","20/10/2004",4655.2,4655.2,4599.3,4616.4,1870343200,4616.4,4675.8,4626.6,NA,10.2000000000007
"1214","21/10/2004",4616.4,4642.3,4592.2,4617.4,1652143000,4617.4,4655.2,4599.3,NA,-18.0999999999995
"1215","22/10/2004",4617.4,4642.3,4614.2,4615.4,1386186200,4615.4,4642.3,4592.2,NA,NA
"1216","25/10/2004",4615.4,4615.4,4551.6,4564.5,1962821600,4564.5,4642.3,4614.2,NA,49.6999999999998
"1217","26/10/2004",4564.5,4585.4,4562,4583.4,1552012200,4583.4,4615.4,4551.6,NA,NA
"1218","27/10/2004",4583.4,4630.6,4583.4,4630.1,1593025200,4630.1,4585.4,4562,44.7000000000007,NA
"1219","28/10/2004",4630.1,4663.4,4620,4642.8,1993843400,4642.8,4630.6,4583.4,12.1999999999998,NA
"1220","29/10/2004",4642.8,4649.1,4624.2,4624.2,1613208400,4624.2,4663.4,4620,NA,NA
"1221","01/11/2004",4624.2,4681.6,4624.2,4673.8,943411200,4673.8,4649.1,4624.2,24.6999999999998,NA
"1222","02/11/2004",4673.8,4696.9,4673.8,4693.2,1255396800,4693.2,4681.6,4624.2,11.5999999999995,NA
"1223","03/11/2004",4693.2,4723.6,4693.2,4718.5,1568306400,4718.5,4696.9,4673.8,21.6000000000004,NA
"1224","04/11/2004",4718.5,4728.3,4698.2,4728.3,1541359200,4728.3,4723.6,4693.2,4.69999999999982,NA
"1225","05/11/2004",4728.3,4761.9,4728,4739.8,1631792800,4739.8,4728.3,4698.2,11.5,NA
"1226","08/11/2004",4739.8,4739.8,4706.4,4716.6,1539529600,4716.6,4761.9,4728,NA,11.3999999999996
"1227","09/11/2004",4716.6,4727,4712,4717.7,1332602800,4717.7,4739.8,4706.4,NA,NA
"1228","10/11/2004",4717.7,4746.4,4717.7,4734.5,1913303600,4734.5,4727,4712,7.5,NA
"1229","11/11/2004",4734.5,4779.5,4728.7,4776.9,1696517200,4776.9,4746.4,4717.7,30.5,NA
"1230","12/11/2004",4776.9,4798.7,4776.9,4793.9,1826983400,4793.9,4779.5,4728.7,14.3999999999996,NA
"1231","15/11/2004",4793.9,4823.8,4789,4803.1,1208842800,4803.1,4798.7,4776.9,4.40000000000055,NA
"1232","16/11/2004",4803.1,4807.8,4761.5,4770.4,1958823600,4770.4,4823.8,4789,NA,18.6000000000004
"1233","17/11/2004",4770.4,4800.4,4770.2,4795.9,2146880400,4795.9,4807.8,4761.5,NA,NA
"1234","18/11/2004",4795.9,4818.3,4785.3,4805.3,2004894400,4805.3,4800.4,4770.2,4.90000000000055,NA
"1235","19/11/2004",4805.3,4805.3,4756.5,4760.8,1708689400,4760.8,4818.3,4785.3,NA,24.5
"1236","22/11/2004",4760.8,4760.8,4717.4,4733.1,1423778400,4733.1,4805.3,4756.5,NA,23.3999999999996
"1237","23/11/2004",4733.1,4767.7,4733.1,4742.4,1617264800,4742.4,4760.8,4717.4,-18.4000000000005,NA
"1238","24/11/2004",4742.4,4750.9,4713.6,4719.4,1525369400,4719.4,4767.7,4733.1,NA,13.7000000000007
"1239","25/11/2004",4719.4,4753.4,4719.4,4753.4,1130295200,4753.4,4750.9,4713.6,2.5,NA
"1240","26/11/2004",4753.4,4753.4,4726.1,4741.5,923179200,4741.5,4753.4,4719.4,NA,NA
"1241","29/11/2004",4741.5,4791,4739.5,4749.8,1394255600,4749.8,4753.4,4726.1,-3.59999999999945,NA
"1242","30/11/2004",4749.8,4759.9,4696.8,4703.2,1592258600,4703.2,4791,4739.5,NA,36.3000000000002
"1243","01/12/2004",4703.2,4748.6,4703.1,4735.7,1510596600,4735.7,4759.9,4696.8,NA,NA
"1244","02/12/2004",4735.7,4758.5,4733.3,4751.2,1784075200,4751.2,4748.6,4703.1,2.59999999999945,NA
"1245","03/12/2004",4751.2,4771.2,4734.8,4747.9,1906257400,4747.9,4758.5,4733.3,-10.6000000000004,NA
"1246","06/12/2004",4747.9,4747.9,4707.1,4722.8,1166017600,4722.8,4771.2,4734.8,NA,12
"1247","07/12/2004",4722.8,4741.5,4717.3,4728.7,1750628600,4728.7,4747.9,4707.1,NA,NA
"1248","08/12/2004",4728.7,4728.7,4695.6,4703.9,1360455000,4703.9,4741.5,4717.3,NA,13.4000000000005
"1249","09/12/2004",4703.9,4719.2,4675,4688.4,1477982000,4688.4,4728.7,4695.6,NA,7.20000000000073
